NAME	TITLE	SCORE	
NNT	nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]	-0.03473775	
EXOSC4	exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]	-0.034814496	
C9orf78	chromosome 9 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:24932]	-0.034882646	
CROCCP5	CROCC pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:43865]	-0.034934506	
TEX14	testis expressed 14, intercellular bridge forming factor [Source:HGNC Symbol;Acc:HGNC:11737]	-0.035207774	
RXRA	retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]	-0.03522493	
ARHGAP30	Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]	-0.03523672	
RN7SL535P	RNA, 7SL, cytoplasmic 535, pseudogene [Source:HGNC Symbol;Acc:HGNC:46551]	-0.035324205	
TUT1	terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]	-0.035326704	
B9D1	B9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24123]	-0.03535487	
ZNF565	zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]	-0.03537864	
GLRX3	glutaredoxin 3 [Source:HGNC Symbol;Acc:HGNC:15987]	-0.035542008	
AHCYL2	adenosylhomocysteinase like 2 [Source:HGNC Symbol;Acc:HGNC:22204]	-0.03558059	
INAFM2	InaF motif containing 2 [Source:HGNC Symbol;Acc:HGNC:35165]	-0.03575212	
NUP50	nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]	-0.03586109	
SMN2	survival of motor neuron 2, centromeric [Source:HGNC Symbol;Acc:HGNC:11118]	-0.03616208	
RPS10-NUDT3	RPS10-NUDT3 readthrough [Source:HGNC Symbol;Acc:HGNC:49181]	-0.036224764	
TLK2	tousled like kinase 2 [Source:HGNC Symbol;Acc:HGNC:11842]	-0.036234584	
BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]	-0.036238343	
EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]	-0.03632765	
CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]	-0.036423016	
ZNF707	zinc finger protein 707 [Source:HGNC Symbol;Acc:HGNC:27815]	-0.03662455	
AP1M2	adaptor related protein complex 1 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:558]	-0.03668285	
ZNF593	zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]	-0.036867227	
CENPT	centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]	-0.037393916	
CMPK2	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]	-0.03740738	
CAMK2D	calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]	-0.037539277	
RN7SKP80	RN7SK pseudogene 80 [Source:HGNC Symbol;Acc:HGNC:45804]	-0.03758204	
NCKAP5L	NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321]	-0.037608158	
DCTN1	dynactin subunit 1 [Source:HGNC Symbol;Acc:HGNC:2711]	-0.037668463	
MIR3176	microRNA 3176 [Source:HGNC Symbol;Acc:HGNC:38345]	-0.03772923	
RGPD2	RANBP2 like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32415]	-0.037784003	
PXMP4	peroxisomal membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15920]	-0.037893925	
DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory [Source:HGNC Symbol;Acc:HGNC:3006]	-0.037983097	
TMED2	transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]	-0.03801446	
CCDC115	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]	-0.038256813	
LIMK1	LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613]	-0.03833227	
TRIR	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]	-0.03839194	
DNAJC8	DnaJ heat shock protein family (Hsp40) member C8 [Source:HGNC Symbol;Acc:HGNC:15470]	-0.038398094	
VPS33A	VPS33A core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:18179]	-0.0384491	
PUM3	pumilio RNA binding family member 3 [Source:HGNC Symbol;Acc:HGNC:29676]	-0.03855659	
KRT1	keratin 1 [Source:HGNC Symbol;Acc:HGNC:6412]	-0.038608886	
BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]	-0.03861522	
STX18	syntaxin 18 [Source:HGNC Symbol;Acc:HGNC:15942]	-0.038651787	
SYTL1	synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]	-0.038695004	
PSMD8	proteasome 26S subunit, non-ATPase 8 [Source:HGNC Symbol;Acc:HGNC:9566]	-0.038902756	
RAP1GAP	RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]	-0.038914975	
TERF1P5	TERF1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39686]	-0.039029084	
GXYLT2	glucoside xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33383]	-0.03905748	
AKTIP	AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]	-0.03927277	
NPIPB5	nuclear pore complex interacting protein family member B5 [Source:HGNC Symbol;Acc:HGNC:37233]	-0.03933668	
SDHAF4	succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957]	-0.039343294	
FTO	FTO alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678]	-0.03934774	
ANKRD10	ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265]	-0.039373968	
CBX3P4	CBX3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42876]	-0.039381072	
EIF4G1	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	-0.039593678	
PHF14	PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]	-0.039712448	
RPS2P46	ribosomal protein S2 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:35839]	-0.039728682	
TMEM52	transmembrane protein 52 [Source:HGNC Symbol;Acc:HGNC:27916]	-0.039817926	
ZMYND12	zinc finger MYND-type containing 12 [Source:HGNC Symbol;Acc:HGNC:21192]	-0.040059164	
PDAP1	PDGFA associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14634]	-0.04009547	
PRIM1	DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]	-0.040121656	
SPATA2	spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]	-0.04014	
RN7SL834P	RNA, 7SL, cytoplasmic 834, pseudogene [Source:HGNC Symbol;Acc:HGNC:46850]	-0.040214077	
UBE2B	ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]	-0.040225696	
ADK	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	-0.04024466	
NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]	-0.04029217	
RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	-0.040592417	
TOMM5	translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]	-0.0406924	
TTC28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	-0.040817566	
VAPB	VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]	-0.041014947	
HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]	-0.041137755	
CDC40	cell division cycle 40 [Source:HGNC Symbol;Acc:HGNC:17350]	-0.041174702	
RNU6-87P	RNA, U6 small nuclear 87, pseudogene [Source:HGNC Symbol;Acc:HGNC:47050]	-0.041174937	
NBEAL1	neurobeachin like 1 [Source:HGNC Symbol;Acc:HGNC:20681]	-0.04118089	
GFM1	G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]	-0.041590616	
H3C8	H3 clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4772]	-0.04161093	
SZT2	SZT2 subunit of KICSTOR complex [Source:HGNC Symbol;Acc:HGNC:29040]	-0.04166304	
TSFM	Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]	-0.041736588	
SPINK5	serine peptidase inhibitor Kazal type 5 [Source:HGNC Symbol;Acc:HGNC:15464]	-0.041741036	
GSN-AS1	GSN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23372]	-0.041768715	
COX6B1	cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280]	-0.04193475	
MXRA5Y	matrix remodeling associated 5 Y-linked (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23932]	-0.04196034	
PGS1	phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]	-0.042090327	
LINC02600	long intergenic non-protein coding RNA 2600 [Source:HGNC Symbol;Acc:HGNC:53177]	-0.042158227	
ELK4	ETS transcription factor ELK4 [Source:HGNC Symbol;Acc:HGNC:3326]	-0.042399034	
UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457]	-0.042522717	
NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:17378]	-0.04255531	
BABAM2	BRISC and BRCA1 A complex member 2 [Source:HGNC Symbol;Acc:HGNC:1106]	-0.04267708	
RNPS1	RNA binding protein with serine rich domain 1 [Source:HGNC Symbol;Acc:HGNC:10080]	-0.04304664	
EBLN2	endogenous Bornavirus like nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:25493]	-0.04304886	
SH3D19	SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]	-0.043221537	
SNHG29	small nucleolar RNA host gene 29 [Source:HGNC Symbol;Acc:HGNC:28619]	-0.043284032	
MEPCE	methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]	-0.043352645	
DDX43	DEAD-box helicase 43 [Source:HGNC Symbol;Acc:HGNC:18677]	-0.04338083	
GTF2IP1	general transcription factor IIi pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4660]	-0.043425426	
STIP1	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	-0.043916207	
ARHGEF4	Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]	-0.043974727	
FOCAD	focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]	-0.043976776	
MIR7106	microRNA 7106 [Source:HGNC Symbol;Acc:HGNC:50085]	-0.04399248	
CARD6	caspase recruitment domain family member 6 [Source:HGNC Symbol;Acc:HGNC:16394]	-0.04416184	
HOXB3	homeobox B3 [Source:HGNC Symbol;Acc:HGNC:5114]	-0.044193897	
CHST12	carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]	-0.04424161	
ZNF343	zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]	-0.04426094	
RPL13AP7	ribosomal protein L13a pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:23755]	-0.044498242	
C1orf115	chromosome 1 open reading frame 115 [Source:HGNC Symbol;Acc:HGNC:25873]	-0.04458554	
ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18459]	-0.04469689	
HNRNPA3P12	heterogeneous nuclear ribonucleoprotein A3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:48758]	-0.044730213	
UNC5B	unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]	-0.044815365	
KIF16B	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]	-0.044853613	
ATP2C1	ATPase secretory pathway Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:13211]	-0.044869978	
CFAP69	cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]	-0.044929206	
SCAF11	SR-related CTD associated factor 11 [Source:HGNC Symbol;Acc:HGNC:10784]	-0.045123782	
ZNF785	zinc finger protein 785 [Source:HGNC Symbol;Acc:HGNC:26496]	-0.04516644	
APOC1	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]	-0.045170225	
XPR1	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]	-0.04525169	
PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	-0.045289602	
NRAS	NRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:7989]	-0.04529403	
TRIOBP	TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]	-0.045329195	
SIGIRR	single Ig and TIR domain containing [Source:HGNC Symbol;Acc:HGNC:30575]	-0.04540276	
STX1B	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]	-0.045590322	
RICTOR	RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]	-0.045613118	
PSMD7	proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]	-0.045689043	
BAP1	BRCA1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:950]	-0.045693338	
HP1BP3	heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]	-0.04573773	
PUS10	pseudouridine synthase 10 [Source:HGNC Symbol;Acc:HGNC:26505]	-0.04604335	
POLH	DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181]	-0.046082795	
TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49177]	-0.046148114	
GTSF1	gametocyte specific factor 1 [Source:HGNC Symbol;Acc:HGNC:26565]	-0.04618263	
HSPE1P2	heat shock protein family E (Hsp10) member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:20052]	-0.046195403	
CTC1	CST telomere replication complex component 1 [Source:HGNC Symbol;Acc:HGNC:26169]	-0.04649925	
SPHK2	sphingosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:18859]	-0.046567373	
TATDN2	TatD DNase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28988]	-0.046734568	
GJB5	gap junction protein beta 5 [Source:HGNC Symbol;Acc:HGNC:4287]	-0.04677323	
NDUFS5	NADH:ubiquinone oxidoreductase subunit S5 [Source:HGNC Symbol;Acc:HGNC:7712]	-0.04695927	
MIR6819	microRNA 6819 [Source:HGNC Symbol;Acc:HGNC:50155]	-0.046987306	
ZNF638	zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]	-0.04699373	
TGFBRAP1	transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]	-0.04702185	
BATF3	basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]	-0.047044795	
FDFT1	farnesyl-diphosphate farnesyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3629]	-0.047226157	
ZFAS1	ZNFX1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33101]	-0.047483716	
MCCC2	methylcrotonyl-CoA carboxylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:6937]	-0.047522787	
BAG1	BAG cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:937]	-0.047704253	
KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	-0.0477787	
SPDYE6	speedy/RINGO cell cycle regulator family member E6 [Source:HGNC Symbol;Acc:HGNC:35465]	-0.047787245	
TERF2IP	TERF2 interacting protein [Source:HGNC Symbol;Acc:HGNC:19246]	-0.04789792	
CLCNKB	chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]	-0.04798431	
ARHGAP26	Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]	-0.047995985	
HDAC8	histone deacetylase 8 [Source:HGNC Symbol;Acc:HGNC:13315]	-0.04802071	
DBNL	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]	-0.048079386	
ZNF3	zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]	-0.048192896	
ZNF232	zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026]	-0.048217546	
SOX2-OT	SOX2 overlapping transcript [Source:HGNC Symbol;Acc:HGNC:20209]	-0.048249546	
OSMR-DT	OSMR divergent transcript [Source:HGNC Symbol;Acc:HGNC:50296]	-0.048264343	
RNASEH1-DT	RNASEH1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49289]	-0.048356734	
RTF2	replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890]	-0.048382934	
PKD1P6-NPIPP1	PKD1P6-NPIPP1 readthrough [Source:NCBI gene (formerly Entrezgene);Acc:105369154]	-0.048410174	
PLP2	proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]	-0.048435923	
CEP41	centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370]	-0.048472244	
MIR6747	microRNA 6747 [Source:HGNC Symbol;Acc:HGNC:50027]	-0.048649024	
RPL23AP42	ribosomal protein L23a pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:35942]	-0.04885657	
TTC27	tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]	-0.04890187	
EPRS1	glutamyl-prolyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:3418]	-0.049165726	
EXOC5P1	exocyst complex component 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43870]	-0.049263537	
ENTREP3	endosomal transmembrane epsin interactor 3 [Source:HGNC Symbol;Acc:HGNC:1233]	-0.049265176	
TMEM18-DT	TMEM18 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54481]	-0.049342234	
WBP1L	WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]	-0.049558725	
EFNA2	ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222]	-0.049572304	
CTNNBIP1	catenin beta interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16913]	-0.049670946	
UBE2V1	ubiquitin conjugating enzyme E2 V1 [Source:HGNC Symbol;Acc:HGNC:12494]	-0.049684636	
YES1	YES proto-oncogene 1, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]	-0.049719844	
ZNF587	zinc finger protein 587 [Source:HGNC Symbol;Acc:HGNC:30955]	-0.04979024	
C4orf47	chromosome 4 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:34346]	-0.04984066	
OPA1	OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]	-0.050017443	
FKBP9P1	FKBP prolyl isomerase 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23568]	-0.050067402	
GMCL1	germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]	-0.050325166	
TPST1	tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]	-0.050346993	
MYNN	myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]	-0.0504047	
CTNS	cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]	-0.05044367	
RPL27	ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]	-0.05066427	
TAF1C	TATA-box binding protein associated factor, RNA polymerase I subunit C [Source:HGNC Symbol;Acc:HGNC:11534]	-0.050696746	
USP53	ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]	-0.05073797	
NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]	-0.05087454	
RPL24	ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]	-0.050985005	
UQCRHL	ubiquinol-cytochrome c reductase hinge protein like [Source:HGNC Symbol;Acc:HGNC:51714]	-0.05100088	
C19orf53	chromosome 19 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:24991]	-0.051002298	
ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:18474]	-0.051004976	
NUDCD3	NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208]	-0.051009294	
MAST1	microtubule associated serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:19034]	-0.05102482	
VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog [Source:HGNC Symbol;Acc:HGNC:20347]	-0.05104473	
EZR-AS1	EZR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40609]	-0.051109795	
XPNPEP1	X-prolyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:12822]	-0.051332753	
MED19	mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600]	-0.05151994	
UBL4A	ubiquitin like 4A [Source:HGNC Symbol;Acc:HGNC:12505]	-0.051642563	
GPR32	G protein-coupled receptor 32 [Source:HGNC Symbol;Acc:HGNC:4487]	-0.051806144	
APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17889]	-0.051809452	
MAVS	mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]	-0.051871885	
YEATS4	YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]	-0.051884852	
BOLA1	bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]	-0.051905535	
SMNDC1	survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]	-0.052093092	
ATRAID	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	-0.052285418	
TMEM43	transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]	-0.05232835	
PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]	-0.052349567	
MARVELD1	MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]	-0.05253031	
RBSN	rabenosyn, RAB effector [Source:HGNC Symbol;Acc:HGNC:20759]	-0.05256418	
SGTA	small glutamine rich tetratricopeptide repeat co-chaperone alpha [Source:HGNC Symbol;Acc:HGNC:10819]	-0.05269007	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	-0.052756142	
IRF3	interferon regulatory factor 3 [Source:HGNC Symbol;Acc:HGNC:6118]	-0.05277141	
TRMT10B	tRNA methyltransferase 10B [Source:HGNC Symbol;Acc:HGNC:26454]	-0.053063486	
IBA57	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	-0.053201992	
DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]	-0.05330976	
SAE1	SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]	-0.053407513	
RPS27AP16	RPS27A pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36855]	-0.053586632	
SAAL1	serum amyloid A like 1 [Source:HGNC Symbol;Acc:HGNC:25158]	-0.053760212	
RNASE1	ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]	-0.053971592	
TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	-0.054069247	
CEP20	centrosomal protein 20 [Source:HGNC Symbol;Acc:HGNC:26435]	-0.054079093	
ERFE	erythroferrone [Source:HGNC Symbol;Acc:HGNC:26727]	-0.054100115	
CCT8	chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623]	-0.05413745	
MAZ	MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]	-0.054151688	
TMEM230	transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876]	-0.054241415	
ERMAP	erythroblast membrane associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743]	-0.054353908	
SORD	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]	-0.05448396	
EIF2S1	eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]	-0.054538663	
CASC16	cancer susceptibility 16 [Source:HGNC Symbol;Acc:HGNC:48608]	-0.05463089	
SNORD1C	small nucleolar RNA, C/D box 1C [Source:HGNC Symbol;Acc:HGNC:32677]	-0.054637827	
SERPINF1	serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]	-0.054765854	
SNRPF	small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]	-0.05477737	
HFM1	helicase for meiosis 1 [Source:HGNC Symbol;Acc:HGNC:20193]	-0.05480554	
TRNAU1AP	tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]	-0.055009067	
METTL25B	methyltransferase like 25B [Source:HGNC Symbol;Acc:HGNC:24273]	-0.055014633	
RAB2B	RAB2B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20246]	-0.055109378	
VAV2	vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]	-0.05526162	
CDK13	cyclin dependent kinase 13 [Source:HGNC Symbol;Acc:HGNC:1733]	-0.055295695	
ZNF148	zinc finger protein 148 [Source:HGNC Symbol;Acc:HGNC:12933]	-0.05563203	
DCAF7	DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]	-0.05581177	
RAP1B	RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]	-0.055827074	
CNPPD1	cyclin Pas1/PHO80 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25220]	-0.056020726	
POGK	pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]	-0.056191705	
FAU	FAU ubiquitin like and ribosomal protein S30 fusion [Source:HGNC Symbol;Acc:HGNC:3597]	-0.056208048	
ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	-0.05621758	
AVEN	apoptosis and caspase activation inhibitor [Source:HGNC Symbol;Acc:HGNC:13509]	-0.056286063	
RHOB	ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]	-0.05629846	
LINC00115	long intergenic non-protein coding RNA 115 [Source:HGNC Symbol;Acc:HGNC:26211]	-0.056470726	
MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]	-0.056486215	
RNF207	ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947]	-0.05650498	
SUCLA2	succinate-CoA ligase ADP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11448]	-0.05663802	
KRBA1	KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]	-0.056647558	
COX5B	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]	-0.05668073	
FBXO22	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]	-0.056845743	
NHERF2	NHERF family PDZ scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:11076]	-0.05690491	
ZFR	zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]	-0.057122692	
