SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
RELT	-0.580511175	4.04E-11	-0.570738388	2.37E-10	-0.576129278	8.46E-06
REM1	-1.253603537	0.255358235	-1.214476636	0.112681969	-0.883389356	0.349442766
REM2	0.144463561	0.817786813	0.157081945	0.753055715	0.197699409	0.714010966
RENBP	-0.471739333	0.002543823	-0.462104867	0.00138495	-0.458561728	0.006856787
REP15	0.261360687	0.537980922	0.266113098	0.338720795	0.223144516	0.552828484
REPIN1	-0.104193989	0.123329306	-0.094207645	0.110369753	-0.093099364	0.172703257
REPS1	-0.305910229	3.47E-07	-0.296334403	4.83E-07	-0.295863879	0.00015407
REPS2	0.239860438	0.484041109	0.24905571	0.321595593	0.285850373	0.334528679
RER1	0.054092451	0.522409568	0.063703782	0.325546619	0.059626226	0.45445831
RERE	-0.415237388	2.31E-11	-0.404967274	1.40E-11	-0.403538773	6.67E-06
RERG	0.04503229	0.582036759	0.055205304	0.381832979	0.057119652	0.435714012
RERG-IT1	0.627892839	0.251200886	0.63595734	0.112709299	0.620600676	0.226883936
REST	-0.02885802	0.781156605	-0.019175601	0.794398957	-0.019555806	0.853255434
RETSAT	0.195978151	0.003720684	0.205812033	0.001614616	0.205699811	0.007089692
REV1	-0.185558558	0.004958504	-0.175695376	0.005441817	-0.177462425	0.015977899
REV3L	0.207491212	0.026685301	0.217352552	0.011768392	0.21806069	0.036873689
REXO1	-0.028891982	0.685046503	-0.019122016	0.714494097	-0.018627078	0.78025933
REXO2	-0.046053224	0.639877525	-0.036568817	0.638818842	-0.039336692	0.686714716
REXO4	0.013475465	0.882590186	0.022990323	0.697150363	0.021444132	0.784236203
RFC1	-0.317596037	6.62E-06	-0.30759059	9.45E-06	-0.311858708	0.000508144
RFC2	-0.087947483	0.391576023	-0.078331147	0.335127147	-0.089659724	0.354492332
RFC3	0.16630129	0.0931401	0.175547226	0.049138983	0.179980737	0.098977719
RFC4	0.11058393	0.247248788	0.119944935	0.130778447	0.109254114	0.263706237
RFC5	-0.081739639	0.367236033	-0.072200339	0.321853064	-0.069361131	0.448103836
RFFL	0.244136454	0.07398114	0.25292945	0.039815361	0.264369664	0.058416972
RFK	-0.438196316	3.56E-17	-0.428863013	1.36E-14	-0.42816991	1.07E-06
RFNG	-0.130079039	0.077121476	-0.120490812	0.065576137	-0.120299284	0.110146258
RFPL3S	0.045764602	0.832908177	0.055084524	0.724496901	0.056887861	0.750032557
RFT1	0.097555834	0.145708081	0.10736508	0.056272778	0.106385374	0.097031928
RFWD2	0.029873183	0.646155762	0.039393553	0.443220959	0.039078449	0.516009983
RFWD3	0.007438634	0.936318215	0.017456144	0.77786543	0.017465522	0.828620247
RFX1	-0.625656443	3.65E-26	-0.616126631	3.80E-23	-0.614472516	4.89E-08
RFX2	-0.096460149	0.275476206	-0.086847198	0.249687871	-0.08587467	0.315333722
RFX3	0.217584673	0.036592961	0.227611886	0.016333495	0.232280076	0.040004872
RFX3-AS1	-0.117229228	0.79667582	-0.105480051	0.695246538	-0.13685036	0.74762687
RFX5	0.757606251	1.08E-16	0.767337336	3.15E-16	0.770674684	6.75E-07
RFX7	-0.087010148	0.31470901	-0.077317465	0.271995548	-0.076055626	0.373981043
RFXANK	-0.103835909	0.076878703	-0.09404731	0.082973906	-0.095526503	0.110551273
RFXAP	0.364077165	0.000897131	0.373850519	0.000403444	0.372550458	0.00305456
RGAG4	0.929530271	0.000189785	0.937701312	1.82E-05	0.928654353	0.001279661
RGCC	0.174462355	0.745843073	0.183249551	0.581601278	0.13605744	0.781967185
RGL1	-0.80117611	2.93E-55	-0.791484298	1.87E-45	-0.79097644	2.77E-10
RGL3	0.18259125	0.026297196	0.19262415	0.007909371	0.193638315	0.026942099
RGL4	0.69686812	0.475555127	0.679861276	0.277591179	1.361707466	0.20589511
RGMA	-0.361134313	4.82E-08	-0.351421196	1.59E-07	-0.349652503	8.69E-05
RGMB	0.120904296	0.064386402	0.130667837	0.025131073	0.132027136	0.044084608
RGMB-AS1	0.766051872	0.08024861	0.770144118	0.017467599	0.872707186	0.044106593
RGP1	-0.025811897	0.747364892	-0.015767906	0.777032478	-0.014976659	0.841222673
RGPD1	-0.031720036	0.944774661	-0.023401074	0.923752961	0.004247089	0.990307401
RGPD2	-0.03388363	0.916473308	-0.023778313	0.88670686	-0.012327787	0.960223076
RGPD3	0.080053329	0.775373254	0.090296568	0.640611345	0.05699279	0.830731114
RGPD4	0.12642073	0.814045057	0.137097766	0.708318214	0.107766752	0.817006439
RGPD5	-0.088169036	0.850632085	-0.074098934	0.806575855	-0.059143203	0.877004758
RGPD6	-0.095078497	0.920022087	-0.075053928	0.925825662	-0.118813205	0.876879331
RGPD8	-0.007307765	0.991600562	0.004910027	1	0.000337938	0.999559991
RGS10	0.328531256	0.001908531	0.338230507	0.000838009	0.332911623	0.005902834
RGS11	0.771233659	0.024191043	0.776936843	0.003851697	0.759143962	0.022244257
RGS12	0.460540669	0.003799251	0.470090529	0.001173404	0.471371695	0.005168032
RGS14	0.360947805	1.82E-07	0.370874678	1.02E-07	0.365137119	5.91E-05
RGS16	-0.397899591	2.06E-12	-0.388126561	2.09E-11	-0.389864426	5.63E-06
RGS17	0.310082429	0.821375573	0.304697037	0.806357701	0.435376647	0.706355174
RGS19	-0.054170795	0.671216408	-0.044281082	0.646931037	-0.046274218	0.691848253
RGS2	1.056514463	0.023053934	1.057749426	0.005916699	1.013541851	0.042099706
RGS20	-0.59022187	0.267865293	-0.568128054	0.113709241	-0.609933545	0.193128256
RGS3	0.060736804	0.942156793	0.070281618	0.952585743	0.104100355	0.867908544
RGS5	0.397878789	0.026578234	0.406900707	0.01042937	0.418140772	0.023410953
RGS9	0.80730419	1.77E-07	0.816990669	7.10E-08	0.803714673	0.000110854
RGS9BP	0.075521909	0.813252084	0.085219444	0.678936194	0.087707472	0.741814197
RHBDD2	-0.229225079	0.011486644	-0.219796132	0.006495144	-0.218382924	0.029779695
RHBDD3	-0.077973408	0.427869828	-0.068531977	0.389628748	-0.067042106	0.481628638
RHBDF1	0.091367667	0.278306774	0.101198491	0.14381156	0.09813865	0.224549916
RHBDF2	0.404626473	2.76E-08	0.414593489	4.60E-09	0.416366382	2.12E-05
RHBDL1	0.81936597	1.21E-12	0.82940626	1.70E-12	0.818887742	4.32E-06
RHBDL2	0.901253384	0.527858904	0.874488029	0.345552552	0.767324917	0.530018043
RHBG	0.963936051	0.080894243	0.972822813	0.035414704	1.134970729	0.06173004
RHCE	0.167554648	0.613991324	0.174671814	0.437699811	0.192023609	0.489759767
RHD	-0.850625202	0.516524706	-0.806464503	0.295474496	-0.533486611	0.630350299
RHEB	-0.09466757	0.213787217	-0.085270459	0.176969502	-0.085275342	0.25175718
RHEBL1	-0.43303539	0.029471952	-0.423875605	0.016635017	-0.409245319	0.052833047
RHEBP1	-0.154923444	0.29996275	-0.145163489	0.237072822	-0.128093273	0.380943429
RHEBP2	-0.208981183	0.06442674	-0.199017129	0.049447898	-0.20467953	0.080323664
RHNO1	0.403128565	4.62E-12	0.413068848	2.28E-12	0.413731916	2.92E-06
RHOA	-0.076143359	0.215289599	-0.066470122	0.212241903	-0.066429328	0.257924708
RHOA-IT1	-0.588758404	0.402859178	-0.592439725	0.206108673	-0.591980555	0.323724752
RHOB	-0.04110877	0.677716378	-0.031935272	0.664813137	-0.028664012	0.771315299
RHOBTB2	0.144026762	0.031627521	0.153760434	0.012239541	0.152435022	0.026554697
RHOC	0.226750773	0.007166575	0.236332908	0.001378724	0.22962488	0.011411748
RHOD	0.079612949	0.479037478	0.089336921	0.318304227	0.08023791	0.441264619
RHOF	0.068399328	0.593928814	0.078132331	0.440922183	0.084395221	0.484127702
RHOG	0.24993091	0.043973986	0.259418636	0.021593825	0.244743851	0.072298903
RHOH	0.245083859	0.818885117	0.255747887	0.753588354	0.123254208	0.909617684
RHOQ	0.604205539	0.423737692	0.619736838	0.226888297	0.429437151	0.54773949
RHOQP1	0.132817901	0.806931251	0.135553638	0.681516561	0.136987236	0.761710239
RHOQP3	-0.077268291	0.921522743	-0.066204376	0.93953338	-0.077241651	0.912307955
RHOT1	-0.268831445	4.22E-05	-0.259298802	4.92E-05	-0.256070587	0.001521807
RHOT2	0.025080052	0.717813577	0.034803338	0.503641374	0.034141151	0.582160675
RHOU	-0.549082993	1.48E-35	-0.539553884	7.76E-26	-0.538802018	8.61E-09
RHOV	2.43102871	9.87E-06	2.420379375	3.98E-07	2.220550866	0.001201922
RHOXF1	0.175904727	0.363029941	0.185504995	0.236973849	0.184424304	0.314526784
RHOXF1-AS1	-1.511414237	0.14295671	-1.487331244	0.043303298	-1.403858985	0.110565341
RHOXF1P1	-0.697165995	4.09E-19	-0.687460944	9.11E-18	-0.684731904	2.62E-07
RHOXF1P2	-0.743058805	7.57E-08	-0.732642799	9.21E-08	-0.748162578	6.03E-05
RHOXF1P3	-0.470564586	0.080141782	-0.458753516	0.032000214	-0.45471604	0.089277842
RHPN1	0.831035527	1.78E-14	0.840500914	2.43E-14	0.84100679	1.14E-06
RHPN1-AS1	0.628024972	0.002842128	0.636549997	0.000449929	0.644151537	0.004843932
RHPN2	-0.407537889	3.39E-14	-0.397583528	3.26E-13	-0.397901196	1.86E-06
RIBC1	-1.214838726	0.000142089	-1.200327592	1.52E-05	-1.179356076	0.002395162
RIBC2	-0.066690808	0.931947489	-0.060615749	0.962911795	-0.275471051	0.688761507
RIC1	-0.324582617	4.42E-07	-0.314653369	4.48E-07	-0.311259714	0.000187656
RIC8A	0.070912126	0.267716393	0.080508053	0.141971929	0.081247768	0.189193981
RIC8B	0.124465295	0.295990906	0.134550468	0.171768586	0.130383538	0.253342131
RICTOR	-0.03547525	0.722981841	-0.025609451	0.724102648	-0.024596118	0.809969216
RIDA	0.483096352	2.21E-06	0.492504305	1.88E-06	0.494821658	0.000301515
RIF1	-0.193290873	0.004315779	-0.183467584	0.004038156	-0.183006419	0.017275114
RILP	-0.709763875	0.150276956	-0.696804132	0.086618434	-0.64109534	0.248787708
RILPL1	-0.533229797	6.85E-16	-0.523865364	3.65E-14	-0.520098445	1.02E-06
RILPL2	0.876777119	8.00E-12	0.886290502	8.60E-12	0.87606782	5.35E-06
RIMBP2	-1.50918797	0.017714747	-1.46860757	0.000547728	-1.473541889	0.009575257
RIMBP3	0.087094496	0.926483605	0.101142383	0.928938902	0.120775628	0.881834663
RIMBP3B	0.271026544	0.830063247	0.29536092	0.781318126	1.006507222	0.298354024
RIMKLA	-0.145403281	0.014708043	-0.135721022	0.015423265	-0.135069692	0.034739759
RIMKLB	-0.117514502	0.090255404	-0.108065983	0.087662415	-0.106771873	0.157252585
RIMS3	1.360011183	1.87E-09	1.367514782	5.15E-12	1.369483299	1.11E-05
RIMS4	0.763576421	0.122842419	0.773813723	0.04713603	0.797959854	0.092785317
RIN1	-0.152653738	0.22996027	-0.143210564	0.18162274	-0.145242965	0.218449034
RIN2	-0.444336014	4.48E-17	-0.434611539	2.48E-15	-0.433472075	7.17E-07
RIN3	-0.393766077	4.04E-11	-0.384295805	1.36E-10	-0.384003581	1.03E-05
RINL	0.045595564	0.737361088	0.055018394	0.57932388	0.055811539	0.631326654
RINT1	0.153839342	0.101484338	0.163191728	0.054775536	0.164550139	0.10118582
RIOK1	-0.59922489	3.07E-21	-0.589426668	5.67E-19	-0.592903117	1.85E-07
RIOK2	0.067663441	0.565330562	0.07675451	0.402153904	0.077101747	0.51789469
RIOK3	-0.36212999	3.23E-07	-0.35266452	5.12E-07	-0.351284986	0.000231436
RIPK1	0.597916215	7.73E-13	0.607394861	1.36E-12	0.60833019	2.06E-06
RIPK2	-0.310197281	0.0001813	-0.300925445	0.00026303	-0.298087122	0.002952144
RIPK4	-0.327646206	4.83E-07	-0.317907927	4.99E-07	-0.316417748	0.000176057
RIT1	0.116947003	0.288056712	0.126643119	0.182984144	0.125150659	0.257831412
RITA1	0.119190994	0.171391919	0.12899075	0.082022844	0.129463401	0.113128979
RLF	-0.438918093	3.44E-14	-0.429355149	4.73E-13	-0.428703293	3.10E-06
RLIM	-0.241426443	0.000141287	-0.231719695	0.000159311	-0.231732497	0.002437121
RLIMP2	1.444979302	0.23680381	1.41178063	0.067586634	1.735867601	0.120935744
RLN3	-0.296206081	0.269130757	-0.285998848	0.17795176	-0.276526658	0.287443824
RMDN1	0.344769383	2.92E-06	0.354254932	1.46E-06	0.350814813	0.000260785
RMDN2	0.472464232	0.21900323	0.483782721	0.073967272	0.496512364	0.133368099
RMDN3	-0.101518875	0.171914996	-0.091926021	0.149387031	-0.088650448	0.23388015
RMI1	0.118600862	0.170612122	0.128297587	0.09398778	0.127741346	0.136089966
RMI2	0.099267499	0.179628239	0.10934871	0.077220519	0.109126422	0.122530693
RMND1	-0.196251663	0.007122791	-0.18670194	0.008061886	-0.1858928	0.018939802
RMND5A	0.183752315	0.000194591	0.193498762	0.000130169	0.193753877	0.001328719
RMND5B	0.13065229	0.009981549	0.140271375	0.005518681	0.140326028	0.013373612
RMRP	-0.202964865	0.721781905	-0.190958717	0.555716677	-0.198252229	0.660115305
RN7SK	-0.015757125	0.96024684	-0.00674082	0.97906156	-0.002867397	0.992920397
RN7SKP106	-0.108824125	0.945591404	-0.089956736	1	0.06536058	0.962687561
RN7SKP116	-1.036670144	0.069547584	-1.020511185	0.007282521	-1.078830043	0.038892692
RN7SKP173	0.249250096	0.747067161	0.246965508	0.567697248	0.139660053	0.842473535
RN7SKP269	1.098371262	0.197498139	1.075145236	0.067251014	1.774009732	0.075956222
RN7SKP276	0.042978648	0.977108971	0.080227349	1	0.213981194	0.836559781
RN7SKP70	0.094772928	0.768252216	0.102660311	0.683564728	0.125336692	0.687804318
RN7SKP80	-0.04092753	0.97044799	-0.027533536	1	0.081342719	0.915955307
RN7SL1	-0.081508851	0.804987299	-0.073019529	0.655621343	-0.071953536	0.766978266
RN7SL130P	-1.060571168	0.002974116	-1.040830826	6.66E-05	-1.038048629	0.004220271
RN7SL138P	0.981227898	0.425249627	0.956659715	0.249172688	0.851072536	0.402284755
RN7SL145P	0.291337487	0.797819313	0.307768128	0.766995171	-0.554654324	0.630813708
RN7SL176P	-0.058452004	0.923263035	-0.047532327	0.935035864	-0.061897026	0.911220761
RN7SL181P	1.121605192	0.260458826	1.108382646	0.118740818	0.877780925	0.326563392
RN7SL2	-0.191199574	0.569028136	-0.182576705	0.294204887	-0.179811256	0.456373126
RN7SL23P	1.240812186	0.243229537	1.192810654	0.070332617	1.620686335	0.116729373
RN7SL244P	0.167298807	0.825464597	0.170761982	0.759172979	0.297349914	0.611892878
RN7SL328P	-1.011210056	0.400195049	-0.995079158	0.273329703	-1.604437476	0.200056015
RN7SL381P	-0.596907513	0.003845937	-0.588020694	0.002813359	-0.617177512	0.013874739
RN7SL481P	-0.619250995	0.605868934	-0.599283017	0.39268362	-0.562271942	0.536710175
RN7SL49P	-1.139731639	0.383814453	-1.093809232	0.181929497	-1.336328155	0.221195943
RN7SL4P	-0.162338695	0.698961611	-0.151693425	0.5730471	-0.144155287	0.702378879
RN7SL521P	-0.517413595	0.671338466	-0.469069533	0.563267091	-0.679864997	0.481781215
RN7SL535P	-0.072032521	0.945343171	-0.065316085	1	-0.051300886	0.959420734
RN7SL558P	-0.825951875	0.523574665	-0.81954748	0.401509776	-1.143984937	0.302349906
RN7SL566P	0.882052712	0.388103431	0.867001004	0.190222194	1.086419799	0.24212741
RN7SL5P	-0.751479099	0.205688934	-0.740987182	0.080663365	-0.731143729	0.172665724
RN7SL608P	0.169076889	0.784648337	0.176416105	0.669038469	0.156623475	0.772344423
RN7SL648P	0.325401655	0.817671248	0.333101198	0.767514678	0.301173012	0.802487851
RN7SL657P	0.242126142	0.614664678	0.253762979	0.465206165	0.247113049	0.563284545
RN7SL731P	0.338823275	0.620332266	0.354795781	0.429376512	0.395754084	0.485502477
RN7SL737P	-0.173069769	0.739930947	-0.157525188	0.629267854	-0.192317709	0.658215612
RN7SL75P	0.216953704	0.842790523	0.247843661	0.796552916	0.061397783	0.946557712
RN7SL800P	-0.85498198	0.498045951	-0.790458682	0.327861222	-0.613725646	0.573784183
RN7SL809P	-1.064931338	0.190072476	-1.036814466	0.05956752	-0.992652856	0.135023956
RN7SL812P	-0.079953523	0.952453062	-0.088690041	1	-0.144859125	0.867424495
RN7SL832P	1.956980249	0.001201818	1.949185303	7.56E-05	1.808581972	0.007861868
RNA5-8S5	-0.613874646	0.431855533	-0.613521221	0.265491485	-0.524835281	0.429265073
RNA5SP108	-0.457546415	0.648970194	-0.446820246	0.50055364	-0.312853488	0.666170246
RNA5SP21	-0.621729081	0.431924388	-0.598440283	0.22629517	-0.67130463	0.31638283
RNA5SP244	0.018233774	0.948365561	0.028030227	0.90458466	0.045692084	0.852598735
RNA5SP283	-0.617365739	0.571587935	-0.603454242	0.431075054	-0.370228834	0.661460102
RNA5SP296	-0.081681151	0.886736035	-0.072137026	0.873335364	-0.043497518	0.933103801
RNA5SP334	-1.071792263	0.31974003	-1.044116308	0.161338929	-0.812730131	0.351989896
RNA5SP383	0.662733526	0.169528334	0.665471324	0.069677206	0.575595391	0.238402495
RNA5SP392	1.327520504	0.222637007	1.295511485	0.073260391	1.229328831	0.12999047
RNA5SP82	0.210077981	0.798081843	0.215882527	0.719151816	0.224642283	0.760109572
RNASE1	-0.109907873	0.938570704	-0.087614686	1	-0.659057585	0.601807767
RNASE4	1.489714703	1.75E-06	1.495283718	1.29E-07	1.533851723	0.000217109
RNASE7	-2.024193595	3.22E-09	-2.00681073	3.02E-10	-1.953082313	0.000103434
RNASEH1	-0.013259476	0.897630275	-0.00388146	0.94839487	-0.002008623	0.983629071
RNASEH1-AS1	-0.042472849	0.80135267	-0.032365212	0.807574048	-0.042936791	0.777781821
RNASEH1P1	-0.108289856	0.90179146	-0.087534716	0.9233614	-0.047484216	0.939767867
RNASEH2A	-0.347253385	3.00E-09	-0.3376822	5.14E-09	-0.341674871	2.34E-05
RNASEH2B	0.523769907	2.24E-14	0.53353249	5.54E-14	0.531579005	1.00E-06
RNASEH2C	0.395928523	2.85E-07	0.405764889	1.63E-07	0.397867949	0.000120339
RNASEK	-0.106544741	0.490738456	-0.09692511	0.261584957	-0.107878287	0.322313344
RNASEK-C17orf49	-0.161893604	0.06901457	-0.152381307	0.042709435	-0.161934758	0.075610764
RNASEL	0.232838636	0.041291567	0.243126486	0.019234402	0.245016132	0.046585684
RNASET2	0.293662353	0.001204373	0.303347328	0.000462138	0.298923679	0.002741434
RND1	0.082951427	0.862619832	0.092099847	0.747898839	0.069187914	0.8625783
RNF10	-0.112960561	0.03085712	-0.103185417	0.03631633	-0.103989413	0.054984209
RNF103	0.538350264	1.38E-14	0.548045904	5.43E-14	0.549137631	1.17E-06
RNF103-CHMP3	0.004081864	0.965601232	0.013780183	0.831344663	0.014649461	0.853662454
RNF11	0.092047169	0.122645467	0.101822654	0.055184558	0.102660689	0.085298198
RNF111	-0.514403061	6.77E-14	-0.504396026	1.26E-13	-0.503663837	3.01E-06
RNF112	-0.316888146	0.444965288	-0.305967606	0.267716457	-0.3033798	0.379440859
RNF113A	-0.660069711	3.41E-15	-0.650898472	3.44E-15	-0.654928543	1.82E-06
RNF114	-0.085141251	0.170630161	-0.075736477	0.164615948	-0.074923885	0.227654368
RNF115	0.242353161	6.83E-05	0.25199931	2.20E-05	0.25337957	0.000543142
RNF121	-0.070596806	0.39330104	-0.060953852	0.367794329	-0.062727301	0.410402703
RNF122	-0.391846073	5.73E-05	-0.382276071	6.11E-05	-0.379752581	0.001156641
RNF123	-0.162546944	0.001502926	-0.152879378	0.002517424	-0.152313805	0.008229249
RNF125	-0.24971874	0.276782568	-0.240026224	0.197273153	-0.236001566	0.283445479
RNF126	-0.528883652	1.41E-19	-0.519365033	6.03E-19	-0.519042625	2.03E-07
RNF128	-0.173206646	0.041498576	-0.163942895	0.033751208	-0.160813263	0.087809707
RNF13	-0.004250643	0.970854442	0.005094899	0.94608087	0.007282062	0.948100116
RNF130	0.503235288	4.98E-19	0.513164735	1.87E-18	0.513473688	1.42E-07
RNF135	-0.005560819	0.950458188	0.004177925	0.945069595	0.004522265	0.956641495
RNF138	0.093434159	0.23695277	0.102976771	0.132633415	0.105015332	0.166744473
RNF139	0.126184024	0.081687287	0.135756391	0.03008988	0.137147549	0.056073781
RNF139-AS1	0.443610221	0.067697218	0.452200374	0.02120403	0.444969078	0.062496708
RNF14	0.245123797	0.001840815	0.254836634	0.000665703	0.251052138	0.005369208
RNF141	0.238424232	0.000422636	0.247916254	0.000165101	0.250562671	0.002360359
RNF144A	-0.069231987	0.258530906	-0.05922688	0.252456653	-0.058222226	0.325269154
RNF144A-AS1	0.263180794	0.039763587	0.27345382	0.017542474	0.275627785	0.04044184
RNF144B	-1.367326571	2.16E-101	-1.35784629	4.65E-91	-1.354532451	5.72E-12
RNF145	0.008259442	0.930756262	0.018386839	0.757684667	0.018798674	0.813323029
RNF146	0.376160967	3.03E-08	0.385980148	1.39E-08	0.384513626	4.30E-05
RNF149	-0.287318371	6.73E-09	-0.277777989	1.23E-07	-0.27707757	6.84E-05
RNF150	-0.323539589	0.167683061	-0.312760698	0.109787209	-0.28343695	0.21720147
RNF157	0.151663756	0.068570367	0.161342578	0.026207872	0.161149406	0.05626254
RNF165	-0.332863611	6.92E-06	-0.32319721	1.15E-05	-0.321426306	0.000424915
RNF166	0.161151237	0.042439259	0.170968106	0.018133221	0.168326531	0.047375805
RNF167	-0.120970094	0.117018269	-0.111291158	0.077044907	-0.114908026	0.119606362
RNF168	0.148724792	0.008853591	0.158387692	0.00364127	0.159196169	0.010550494
RNF169	-0.234149287	0.012273392	-0.2245119	0.010222173	-0.224408241	0.027201925
RNF17	-0.271415108	0.651622602	-0.268149524	0.52790734	-0.319530384	0.523383721
RNF170	0.294789472	0.00051333	0.304337734	0.000214923	0.3023756	0.001637221
RNF181	-0.335558669	4.12E-05	-0.326456528	2.84E-05	-0.334466056	0.001010944
RNF183	-0.143893574	0.351327951	-0.133787778	0.291065348	-0.141113248	0.309996258
RNF185	-0.299266086	7.42E-09	-0.289452238	2.56E-08	-0.28875161	3.61E-05
RNF185-AS1	0.467483717	0.612678092	0.467192476	0.471941924	0.339377914	0.705943193
RNF187	0.040717702	0.57863804	0.050300629	0.353829352	0.049247081	0.439886253
RNF19A	-0.427931734	1.12E-08	-0.418315544	2.28E-08	-0.416587083	8.34E-05
RNF19B	-0.368134839	1.71E-14	-0.358299757	2.16E-12	-0.358110206	2.32E-06
RNF2	-0.149135139	0.027138307	-0.139587158	0.023801521	-0.136739429	0.058389406
RNF20	-0.164579274	0.033864411	-0.154797887	0.023798004	-0.154027731	0.05560898
RNF207	-0.043139986	0.75481228	-0.033355018	0.751805112	-0.03349094	0.805577581
RNF208	0.21153356	0.12130761	0.221366392	0.067289501	0.224255416	0.099487355
RNF212B	0.611199672	0.002653818	0.619759493	0.000360889	0.620578722	0.003417229
RNF213	0.039765365	0.717123348	0.049834577	0.530295203	0.048009028	0.640893866
RNF214	-0.389440306	1.04E-07	-0.379702684	1.35E-07	-0.385554127	5.55E-05
RNF215	0.250652321	0.008551591	0.260139075	0.003693822	0.257963381	0.015336791
RNF216	-0.124499551	0.063154607	-0.114668126	0.05411	-0.113055295	0.100236609
RNF216P1	-0.249825206	0.001100856	-0.239783289	0.000653924	-0.238192436	0.005416633
RNF217	-0.610486085	8.73E-17	-0.600728769	3.93E-16	-0.599466102	8.41E-07
RNF217-AS1	-0.074235366	0.937839438	-0.075203302	1	-0.278373131	0.722196769
RNF219	0.313018199	0.007793385	0.322230386	0.004464119	0.327409042	0.020534954
RNF219-AS1	0.151086362	0.826763037	0.163896803	0.753218137	0.234969701	0.668208045
RNF220	-0.160926617	0.001473717	-0.150940913	0.002303822	-0.150359047	0.007432733
RNF222	-0.735441004	0.029219108	-0.721648934	0.008065258	-0.692638974	0.040507193
RNF223	-0.764398879	1.09E-18	-0.754905316	2.66E-18	-0.761146265	3.19E-07
RNF224	-0.59051175	0.694177737	-0.588008377	0.739456457	-1.069984229	0.417235472
RNF225	0.751646673	0.500321482	0.745755549	0.254489797	0.739999626	0.341761516
RNF24	-0.423643346	5.19E-10	-0.413395498	5.37E-10	-0.409545731	1.66E-05
RNF25	-0.005700542	0.962741496	0.004357279	0.949079266	-0.000761082	0.994451374
RNF26	-0.008963688	0.920854116	0.000963615	0.985334191	-2.96E-05	0.999578546
RNF2P1	0.829678074	0.376297883	0.822004144	0.171231412	0.757776657	0.316178385
RNF31	-0.053414125	0.476833964	-0.043877979	0.449487885	-0.043256233	0.543030897
RNF34	0.270098174	0.000275907	0.279694052	6.47E-05	0.275770462	0.001662863
RNF38	-0.126481927	0.052942857	-0.116678311	0.040068068	-0.116337664	0.075829286
RNF4	-0.061550604	0.365056525	-0.05168136	0.34084408	-0.05136524	0.414282834
RNF40	-0.100054233	0.090641479	-0.090139824	0.080338123	-0.090446148	0.115049798
RNF41	-0.465190555	4.35E-14	-0.455687132	7.84E-14	-0.454018071	2.12E-06
RNF43	-0.575552393	5.14E-08	-0.564838482	4.69E-08	-0.554761695	9.11E-05
RNF44	-0.197006261	0.000230767	-0.186860448	0.000291044	-0.185950001	0.002224253
RNF5	0.066046409	0.954049426	0.077679518	0.887817445	0.067610373	0.934810976
RNF5P1	-0.2185721	0.278429096	-0.209308292	0.196485778	-0.215240681	0.246439208
RNF6	-0.026638928	0.830077505	-0.017577263	0.840764619	-0.011329574	0.930209467
RNF7	0.101517723	0.278594354	0.110891703	0.140611108	0.101596667	0.270229784
RNF8	0.344894501	0.000252208	0.354724966	8.89E-05	0.348758207	0.001689039
RNFT1	0.593347725	2.42E-09	0.602824323	2.67E-09	0.600359774	3.06E-05
RNFT2	0.002752914	0.97675188	0.012518356	0.832892508	0.011610865	0.884092574
RNGTT	0.061707265	0.597078259	0.071528358	0.427302924	0.073007437	0.518936474
RNH1	-0.378275064	0.503200318	-0.372345079	0.209714829	-0.163045149	0.714739108
RNMT	-0.30244171	6.91E-08	-0.29266373	2.23E-07	-0.291918132	0.000108066
RNPC3	0.517709232	5.25E-09	0.52709528	8.03E-09	0.53099435	2.94E-05
RNPEP	0.151507902	0.008816439	0.161445591	0.002349092	0.162194706	0.008079554
RNPEPL1	0.368965508	1.82E-08	0.378702144	3.39E-09	0.378338548	2.50E-05
RNPS1	-0.034746378	0.59392165	-0.024827796	0.618113055	-0.024553079	0.682475054
RNPS1P1	-0.588082116	0.324077928	-0.582693079	0.169148116	-0.655625261	0.221046714
RNU1-103P	-0.079382279	0.928864989	-0.061402037	0.902372975	-0.208615009	0.78138457
RNU1-108P	-1.468369083	0.1036195	-1.454583641	0.020753998	-1.693994274	0.031939308
RNU1-39P	-0.44354332	0.447903502	-0.440196544	0.251495529	-0.474416806	0.333500236
RNU1-5P	0.156802458	0.861122112	0.16832994	0.80424293	0.228093968	0.757854304
RNU1-72P	1.148569499	0.373460124	1.15097221	0.210455122	1.344108393	0.233877826
RNU2-7P	-0.574980079	0.604019372	-0.535308709	0.445330113	-0.576652234	0.481781215
RNU4-46P	-0.10064972	0.730012464	-0.090670128	0.683564585	-0.12439443	0.620553359
RNU4-5P	0.124198411	0.860225516	0.128551055	0.793131861	0.069778108	0.90826373
RNU4-78P	-1.20047142	0.149890656	-1.170039373	0.044475295	-1.13367626	0.139320643
RNU4-82P	1.587257579	0.172252265	1.555859742	0.037294271	1.927125142	0.057458843
RNU4ATAC18P	0.674209525	0.321795475	0.690318481	0.119447363	0.830040267	0.116871358
RNU6-1016P	-0.395492383	0.626461491	-0.378698595	0.490996052	-0.339085198	0.631920223
RNU6-1053P	0.387144424	0.693645111	0.3950274	0.504844839	0.302071677	0.724963418
