SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
PRR11	-0.098966696	0.319427961	-0.093338808	0.176853248	-0.098939863	0.310292487
PRR12	0.008283289	0.946843678	0.014852862	0.809616106	0.014628793	0.88866433
PRR13	-0.010223574	0.93484698	-0.004092973	0.949428103	-0.00695397	0.948542044
PRR13P5	-0.099001711	0.6175934	-0.092296775	0.464682261	-0.095249409	0.613920443
PRR14	0.156818692	0.045577253	0.163349688	0.010507569	0.16248738	0.042480609
PRR14L	-0.063720387	0.511991764	-0.057118728	0.356009905	-0.056133932	0.542016696
PRR15	-0.144710559	0.093911194	-0.138188275	0.043667685	-0.136996281	0.120750856
PRR19	-0.175264938	0.621312579	-0.166371873	0.400426314	-0.158740907	0.602639667
PRR22	-0.04963674	0.872272596	-0.043000939	0.803406422	-0.031129311	0.919866911
PRR36	-0.061715851	0.886356814	-0.054031669	0.799748585	-0.065824005	0.86700996
PRR4	-0.117235431	0.782705428	-0.110064785	0.637416142	-0.111198444	0.760850722
PRR5	0.125372004	0.340018059	0.132450138	0.164939493	0.134895441	0.323289251
PRR5-ARHGAP8	-0.029929994	0.768786337	-0.023429334	0.686311866	-0.023441813	0.805547368
PRR5L	-0.198424785	0.064696853	-0.191537181	0.031069077	-0.189451721	0.095109474
PRR7	-0.18706282	0.274404409	-0.180289666	0.153306504	-0.177683864	0.289483493
PRR7-AS1	-0.313001559	0.540925124	-0.304437358	0.262795941	-0.295512069	0.493631234
PRRC1	-0.099006	0.130825193	-0.092402932	0.07796344	-0.091894899	0.170944118
PRRC2A	0.125351182	0.61661494	0.131421629	0.376346108	0.106448845	0.644324189
PRRC2C	-0.027701412	0.829105184	-0.021531162	0.754061079	-0.022810906	0.848213349
PRRG1	0.132609065	0.461311361	0.139343081	0.260215878	0.140740856	0.423021476
PRRG2	-0.084379599	0.605338504	-0.077698222	0.448721544	-0.076479493	0.606945434
PRRG4	-0.221215929	0.041721262	-0.214900315	0.017948592	-0.221534557	0.05651285
PRRT1	-0.56490435	0.595026741	-0.551225578	0.385844775	-0.654887615	0.473354739
PRRT2	0.574814202	0.265325836	0.571032548	0.07549831	0.547017678	0.303904187
PRRT3	0.229596107	0.510577515	0.237049988	0.296391123	0.275418413	0.422388217
PRSS16	0.391064288	1.44E-06	0.397565109	1.96E-07	0.395716319	0.000208487
PRSS22	-0.738413526	1.29E-42	-0.732173757	1.87E-39	-0.731475737	6.48E-09
PRSS27	-0.177599014	0.032410492	-0.170911634	0.017204993	-0.169716882	0.051506807
PRSS30P	-0.675531934	0.038822305	-0.669655836	0.007403581	-0.716074588	0.029207884
PRSS36	-0.067336653	0.844383647	-0.060040501	0.748550123	-0.061372784	0.848055754
PRSS41	0.151835622	0.438642464	0.158180985	0.243491287	0.154934063	0.425394959
PRSS42	0.211591411	0.816801354	0.233989648	0.64920825	0.274800295	0.696031513
PRSS44	0.233242039	0.628331959	0.237119289	0.360123453	0.26014304	0.539392877
PRSS45	0.505143463	0.541524216	0.515624478	0.299475753	0.41431144	0.59668906
PRSS46	0.321942489	0.692665427	0.331781981	0.413196035	0.351258618	0.59515543
PRSS50	0.253406502	0.420785604	0.260900409	0.213150095	0.257692347	0.407755609
PRSS53	-0.219123532	0.040838392	-0.212273434	0.020712188	-0.211805431	0.0752766
PRSS54	-0.759774024	0.211305434	-0.751908706	0.069316068	-0.894908964	0.120983869
PRSS57	0.187881895	0.81198424	0.190304293	0.636422007	0.193208984	0.775156648
PRSS8	-0.207792937	0.002333049	-0.201701191	0.000556485	-0.202979366	0.006580168
PRTG	0.062244727	0.503996274	0.068925416	0.263630787	0.069420135	0.425693176
PRUNE1	-0.026714311	0.816610473	-0.020113832	0.76606302	-0.022117219	0.827698833
PRX	0.21139953	0.072057965	0.218040648	0.027177134	0.219221203	0.085253535
PSAP	-0.063228665	0.379480463	-0.056827657	0.27272771	-0.057295021	0.370337388
PSAPL1	-1.042746412	0.027424127	-1.037531631	0.00598261	-1.144350254	0.026424019
PSAT1	0.684625892	1.43E-05	0.690976266	2.25E-11	0.69167415	4.69E-05
PSCA	-0.489170863	9.93E-06	-0.482429067	2.50E-06	-0.484149869	0.000558178
PSD	1.043385301	5.81E-10	1.050078365	1.30E-11	1.058095393	2.63E-05
PSD3	-0.098831256	0.822079976	-0.091121803	0.69250704	-0.08745269	0.833558606
PSD4	0.190974072	0.002610848	0.197539298	0.000490228	0.197966221	0.007693691
PSEN1	0.134434215	0.036777323	0.141250163	0.007421343	0.143118194	0.031209854
PSEN2	0.564971618	1.83E-09	0.57146997	3.15E-10	0.568076117	5.55E-05
PSENEN	-0.102114652	0.236516753	-0.095575014	0.125490287	-0.095830799	0.249523958
PSIP1	0.17689386	0.011208308	0.18329861	0.002824008	0.183981925	0.020659027
PSKH1	0.379856311	7.52E-09	0.386296101	1.56E-10	0.385633744	4.32E-05
PSMA1	-0.022232079	0.850828053	-0.015547684	0.809757807	-0.014093584	0.903310984
PSMA2	0.058376764	0.598205186	0.065329274	0.346004444	0.062954713	0.552533118
PSMA3	-0.069071385	0.592869725	-0.061977117	0.448420665	-0.0679611	0.602528308
PSMA3-AS1	0.197871691	0.034538295	0.20428732	0.010127837	0.205191632	0.043457129
PSMA4	0.072931579	0.432068041	0.079201489	0.204074332	0.07926201	0.370614443
PSMA5	-0.040616452	0.787870033	-0.033736504	0.688825616	-0.034802494	0.819479448
PSMA6	-0.130557373	0.084493831	-0.123930263	0.042166647	-0.121798635	0.130680559
PSMA6P1	-0.048769982	0.952344878	-0.038773227	0.913552231	0.007287206	0.992338666
PSMA6P2	0.380982336	0.737152605	0.363507243	0.507516691	0.439151393	0.629556342
PSMA7	-0.029237809	0.774527556	-0.022674922	0.692052536	-0.02259563	0.812962452
PSMB1	-0.105996446	0.270714831	-0.099331588	0.156028284	-0.097671569	0.327215514
PSMB10	-0.354932543	9.01E-07	-0.348276297	6.90E-07	-0.346792369	0.00031389
PSMB2	-0.205748506	0.002342675	-0.19932007	0.000582493	-0.198216253	0.009548076
PSMB3	-0.08194749	0.498186072	-0.074562902	0.33045772	-0.070757694	0.551115711
PSMB4	-0.071224069	0.269510715	-0.064773073	0.18602598	-0.065434968	0.298102711
PSMB5	0.00169824	0.986952247	0.008500486	0.880732592	0.00776878	0.936966763
PSMB6	-0.049574373	0.613851973	-0.042766145	0.49162869	-0.04037907	0.682301275
PSMB7	-0.158081773	0.33654774	-0.151551278	0.074659023	-0.152978546	0.203136737
PSMB8	0.4568366	0.707904284	0.470449416	0.348073308	0.352308984	0.692584578
PSMC1	-0.04262444	0.757924696	-0.036038738	0.656552437	-0.037175505	0.78123902
PSMC1P1	-0.064770688	0.510253261	-0.058467898	0.374802083	-0.057340326	0.563805591
PSMC2	-0.091608951	0.673984336	-0.084319765	0.409031424	-0.087386577	0.599740948
PSMC3	-0.090236967	0.306110133	-0.084249336	0.174551199	-0.083683603	0.332485465
PSMC3IP	0.306330858	0.069402231	0.312576693	0.023593869	0.312066964	0.074437147
PSMC4	-0.046176782	0.545743902	-0.039805484	0.4398444	-0.03976989	0.588944062
PSMC5	0.094722516	0.224062646	0.101120321	0.084536412	0.101799998	0.18895988
PSMC6	0.001754215	0.990531556	0.008507925	0.913077296	0.010457788	0.941765285
PSMD1	-0.025981253	0.785427942	-0.019393488	0.727864188	-0.017874497	0.846982274
PSMD10	-0.033913023	0.789380625	-0.026810759	0.701554757	-0.026734286	0.829641618
PSMD11	-0.124189883	0.035625932	-0.117727151	0.019723566	-0.11786768	0.06110336
PSMD12	-0.214097333	0.000256401	-0.20745709	0.00017795	-0.206650863	0.004657912
PSMD12P	-0.850472063	0.274995605	-0.83896444	0.067430704	-0.837445189	0.234050097
PSMD13	-0.17240455	0.001547522	-0.165903373	0.001434613	-0.16551639	0.012036025
PSMD14	0.026638831	0.861506565	0.033552557	0.683348996	0.029548475	0.841124164
PSMD2	0.013744357	0.881675776	0.019732211	0.695076119	0.019130328	0.811132751
PSMD3	-0.063951314	0.3580152	-0.057802301	0.253801744	-0.058821618	0.384807064
PSMD4	0.017263243	0.874924883	0.0238174	0.683745267	0.02369918	0.806894852
PSMD5	0.085643024	0.281294933	0.092261737	0.123946098	0.091798804	0.255707905
PSMD5-AS1	0.716682268	9.36E-18	0.723346589	2.39E-17	0.723215359	2.30E-06
PSMD6	0.019344011	0.86288049	0.026064968	0.671026355	0.025704068	0.800570608
PSMD6-AS2	0.171219475	0.360849555	0.177959057	0.190078596	0.165212481	0.389430074
PSMD7	-0.083197154	0.54877512	-0.076511826	0.400886219	-0.08051334	0.58237014
PSMD8	-0.004208893	0.973919433	0.001821003	0.975793411	0.000842675	0.99435058
PSMD9	0.180650248	0.026383865	0.187393687	0.009509243	0.187763933	0.038882904
PSME1	-0.076617226	0.380015189	-0.070589424	0.242645543	-0.07096674	0.406436644
PSME2	-0.16498209	0.060936154	-0.158208847	0.024754207	-0.160503045	0.089731981
PSME3	0.044900111	0.643590225	0.051036547	0.377666688	0.049110677	0.566729244
PSME4	0.052706591	0.560341519	0.05947279	0.313919297	0.059187063	0.489628634
PSMF1	0.02441329	0.793992707	0.031009273	0.551636018	0.031856841	0.684251972
PSMG1	-0.027923729	0.844383647	-0.021021664	0.785136747	-0.021471354	0.875230493
PSMG2	-0.035718094	0.620937763	-0.029129633	0.555550816	-0.028852301	0.69447731
PSMG3	0.002766268	0.985557101	0.009693596	0.916818883	0.011727746	0.932550392
PSMG3-AS1	0.676951112	0.0048792	0.683631126	0.000392435	0.682074406	0.014226353
PSMG4	-0.030789403	0.864410377	-0.024405773	0.805630941	-0.016923962	0.922518429
PSPC1	-0.156694899	0.0562885	-0.150473947	0.024799787	-0.149110385	0.094050051
PSPH	0.30283464	0.008953719	0.30963454	0.002430437	0.313456827	0.016763789
PSPN	-0.105016816	0.671390149	-0.098122039	0.519503363	-0.098682044	0.659802574
PSRC1	-0.078226034	0.31209218	-0.071917858	0.194024975	-0.073965799	0.31273767
PSTK	0.440154894	0.005843208	0.447054034	0.001499601	0.451343668	0.014608716
PSTPIP1	1.564306873	0.074537604	1.553750415	0.012823491	2.002189473	0.03897563
PSTPIP2	-0.61930811	6.10E-17	-0.612449104	1.19E-15	-0.610470543	2.28E-06
PTAFR	0.685630455	0.266181189	0.690511894	0.081653969	0.693959536	0.255993103
PTAR1	0.02448344	0.865408348	0.03133151	0.690864184	0.031971129	0.812041688
PTBP1	-0.049546791	0.565422545	-0.043558967	0.42826128	-0.046458199	0.540838883
PTBP2	-0.006203087	0.966957047	0.000944366	0.999981199	0.000739875	0.995896922
PTBP3	-0.117899064	0.082579645	-0.111459274	0.043501876	-0.111698541	0.110834965
PTCD1	-0.075426002	0.383182701	-0.06886291	0.268473442	-0.068382089	0.429808992
PTCD2	0.064749495	0.524684765	0.07144181	0.301414784	0.070602304	0.474132165
PTCD3	-0.029898933	0.839649583	-0.022981971	0.777934861	-0.026928858	0.855182321
PTCH1	0.049584017	0.654145138	0.055604847	0.406649718	0.051697734	0.603903123
PTCH2	-0.052066857	0.923261431	-0.046891906	0.873710307	-0.063268128	0.887434702
PTCHD4	-0.462224647	5.87E-14	-0.455646444	2.25E-13	-0.455571031	9.02E-06
PTDSS1	-0.124102899	0.06365894	-0.117495699	0.032018983	-0.115965748	0.093742427
PTDSS2	0.36709801	0.380482256	0.369949002	0.065299335	0.319416009	0.298096202
PTEN	0.086634903	0.1559334	0.0931417	0.062456703	0.09284325	0.139405841
PTENP1	0.20568739	0.696960676	0.20785453	0.467965532	0.161557493	0.734167317
PTER	0.131771809	0.208438663	0.138608002	0.088244885	0.138814012	0.21023184
PTGDR2	0.209043843	0.875736422	0.219842422	0.803113989	0.751012122	0.479960316
PTGDS	-0.017186888	0.88523758	-0.010407715	0.866012195	-0.009590801	0.931171325
PTGES	-0.25322236	0.000239199	-0.24664714	5.85E-05	-0.246627326	0.00337764
PTGES2	0.14542253	0.038045185	0.151842665	0.009045072	0.151614665	0.041194927
PTGES2-AS1	0.122012911	0.924757095	0.129840845	0.86179309	0.311702585	0.787531007
PTGES3	-0.119173627	0.044258003	-0.112742354	0.02852012	-0.112728213	0.074582745
PTGES3L	-0.326557017	0.458640635	-0.317591194	0.266045	-0.235385933	0.604010341
PTGES3L-AARSD1	-0.01502138	0.933133388	-0.008945584	0.928373406	-0.011964013	0.940821569
PTGES3P1	0.328476884	0.65319045	0.327939122	0.324908853	0.229620033	0.691179285
PTGES3P4	-0.708322397	0.298269254	-0.702169458	0.120095454	-0.573556545	0.421231698
PTGFRN	-0.843196422	2.50E-42	-0.83700196	1.26E-40	-0.838946417	6.48E-09
PTGIS	-0.944404497	3.44E-13	-0.9368088	8.13E-14	-0.935110846	3.03E-06
PTGR1	0.131860199	0.244668663	0.13849014	0.10668494	0.13889789	0.217935259
PTGR2	-0.047049927	0.749945339	-0.040612472	0.643623211	-0.036443983	0.794959358
PTH1R	-0.145159032	0.575184231	-0.139538215	0.39008663	-0.151219147	0.475061939
PTK2	-0.078180349	0.203426544	-0.071998983	0.145069656	-0.072782823	0.250196104
PTK2B	0.115381309	0.223578946	0.12178845	0.080790507	0.120161003	0.205546301
PTK6	-0.507518433	0.683962399	-0.48501463	0.516284976	-0.420716354	0.723248758
PTK7	-0.283261419	8.84E-05	-0.276376417	2.27E-05	-0.275205992	0.001988677
PTMA	-0.016578284	0.882771867	-0.010230917	0.863184223	-0.010003922	0.921246584
PTMAP2	0.069059746	0.80378356	0.074551407	0.511503983	0.071670144	0.710338387
PTMAP4	0.067010965	0.759624281	0.073801984	0.565131077	0.077532991	0.686272618
PTMAP5	0.136378327	0.637067197	0.141167615	0.242239625	0.13630266	0.480252212
PTMS	-0.115663297	0.295718652	-0.109836008	0.14878656	-0.116769686	0.281406238
PTN	-0.267296004	0.000225192	-0.260964133	7.70E-05	-0.259849926	0.004193042
PTOV1	-0.112767983	0.063417923	-0.10610217	0.037999654	-0.105690923	0.100318561
PTOV1-AS1	0.112683794	0.746850454	0.119295484	0.568636435	0.12208305	0.706167063
PTOV1-AS2	0.1480325	0.541524216	0.153980689	0.320626344	0.169489224	0.436608166
PTP4A1	-0.011627935	0.919218313	-0.005267708	0.930336089	-0.004906595	0.964017037
PTP4A2	0.08844241	0.263997275	0.095236285	0.110093462	0.0949897	0.228693356
PTP4A3	0.403376895	0.800073357	0.394644517	0.523829027	0.762969775	0.435861155
PTPA	-0.106381992	0.140855202	-0.100474897	0.066606431	-0.102190968	0.145732216
PTPDC1	0.158221748	0.162125651	0.165114952	0.069206224	0.166470087	0.153938308
PTPMT1	0.055383311	0.755724378	0.061717907	0.549121989	0.06047351	0.704864962
PTPN1	-0.182503626	0.011600275	-0.176201845	0.004262984	-0.176128144	0.02980806
PTPN11	0.029376165	0.722662209	0.035883063	0.48835126	0.035965162	0.635238784
PTPN12	-0.028823443	0.713544028	-0.022354122	0.66275929	-0.02217728	0.785008731
PTPN14	-0.313252794	0.000163323	-0.306940832	4.40E-05	-0.30795546	0.003421524
PTPN18	0.155296319	0.01566643	0.161917675	0.00317095	0.162256233	0.021405082
PTPN2	0.261369145	0.003532436	0.267573002	0.000481096	0.266924534	0.009843456
PTPN21	-0.052965594	0.608514786	-0.046228735	0.481942002	-0.045512495	0.645796534
PTPN23	0.149425743	0.032469557	0.15589461	0.007001346	0.155405876	0.035187091
PTPN2P1	0.290331675	0.836960864	0.287671749	0.678741166	0.446821587	0.697956292
PTPN3	-0.189665518	0.001720262	-0.183154567	0.00080043	-0.183940159	0.007641555
PTPN4	0.249623271	0.002303039	0.256551804	0.000572799	0.25562932	0.009557682
PTPN6	0.11471945	0.152841635	0.120893798	0.041340946	0.117821226	0.12661088
PTPN9	0.19341939	0.04300924	0.199833926	0.011530323	0.195688662	0.050253319
PTPRA	-0.01264568	0.907285661	-0.006166625	0.912680317	-0.006287398	0.947896415
PTPRB	-0.737606236	0.367024119	-0.729446472	0.169286775	-0.702179639	0.350106232
PTPRCAP	0.707161532	0.135156595	0.709177508	0.024902902	0.677172903	0.143100837
PTPRD	0.486870624	0.700196784	0.48836915	0.487420302	0.759761767	0.519001042
PTPRE	-0.192491888	0.001714485	-0.185842906	0.000830086	-0.18564304	0.009459241
PTPRF	-0.132187111	0.040936217	-0.12587685	0.020714478	-0.127125325	0.047845025
PTPRG	-0.081917923	0.447619265	-0.075506895	0.307755468	-0.076140742	0.471892389
PTPRG-AS1	0.3128622	0.029332985	0.319430072	0.007477442	0.320134589	0.042520333
PTPRH	-0.229292775	0.822779059	-0.210759378	0.647459571	-0.272713266	0.726074326
PTPRJ	-0.031460305	0.894149779	-0.02415609	0.847188104	-0.009752808	0.967048932
PTPRK	0.288429738	0.786859491	0.2968507	0.473444013	0.301443224	0.663255119
PTPRM	-0.140431903	0.059419511	-0.134010337	0.026099571	-0.134171795	0.086623233
PTPRN	-0.773418645	0.0189982	-0.764397144	0.003923504	-0.744533702	0.038423737
PTPRS	-0.039389661	0.707428276	-0.033188176	0.595697025	-0.03525291	0.7174512
PTPRU	-0.189011209	0.001337303	-0.182673874	0.000633132	-0.183519341	0.007858133
PTPRVP	0.314106762	0.774527556	0.301763934	0.507969581	0.179110581	0.844562931
PTRF	-0.638791633	2.26E-10	-0.632358582	1.79E-10	-0.629082389	4.21E-05
PTRH1	0.378631594	0.001099359	0.385345239	0.000245647	0.386722785	0.004900672
PTRH2	-0.153393739	0.309135427	-0.146683145	0.184753389	-0.140504849	0.382593838
PTRHD1	0.005499929	0.972400266	0.012902458	0.873988819	0.015767306	0.907196883
PTS	-0.254993969	0.008690387	-0.247983655	0.003655453	-0.240803122	0.03242421
PTTG1	-0.070924618	0.535636324	-0.064424287	0.377136771	-0.064276436	0.571501707
PTTG1IP	0.010974794	0.915105076	0.017006388	0.749374267	0.015583075	0.860777528
PUDP	0.243396484	0.026522383	0.250415296	0.008582162	0.250416639	0.03856819
PUF60	0.120485307	0.861506565	0.123011622	0.587657091	0.130071821	0.752620977
PUM1	0.010665344	0.932234231	0.017037436	0.787206374	0.016490892	0.88002168
PUM2	0.009574396	0.922496179	0.016409083	0.762854671	0.015837522	0.85953396
PUM3	0.037153169	0.835617972	0.044040311	0.663213275	0.037924153	0.834846651
PURA	0.26678521	7.27E-05	0.273290983	7.58E-06	0.272835648	0.001192605
PURB	0.021629373	0.832760079	0.02836527	0.629209314	0.028861057	0.758635374
PUS1	-0.053200813	0.587626478	-0.046598132	0.455010367	-0.046036815	0.622601477
PUS10	-0.10557677	0.621244801	-0.098880622	0.470699981	-0.094380346	0.65309734
PUS3	0.269416202	0.044258003	0.276484125	0.014043377	0.270703542	0.060133002
PUS7	-0.007228536	0.950482741	-0.000579159	0.999514822	-0.001508378	0.98990413
PUS7L	0.075763928	0.373826825	0.082546164	0.185111592	0.083203295	0.320264406
PUSL1	0.042141812	0.846101924	0.049152951	0.684164305	0.055267064	0.767973409
PVR	-0.207434813	0.027423449	-0.200831192	0.012521351	-0.200970837	0.038896177
PVRIG	-0.086908491	0.743701937	-0.080310186	0.611538336	-0.068823116	0.791116426
PVRIG2P	0.135358224	0.240612201	0.142029139	0.109324549	0.141435889	0.224050536
PVRL3-AS1	-0.232542869	0.824396424	-0.218052073	0.637450174	-0.216477042	0.782242262
PVT1	-0.395652256	7.06E-07	-0.389116861	8.72E-07	-0.386078543	0.000308005
PVT1_3	-0.547579451	0.005927089	-0.540765694	0.000642809	-0.542422976	0.007297519
PWP1	-0.020063063	0.909223979	-0.012878211	0.888960881	-0.015268969	0.932058172
PWP2	0.084448205	0.482169141	0.090998476	0.260284375	0.091057623	0.392168332
PWWP2A	-0.18079251	0.005609884	-0.174340699	0.003275456	-0.173849426	0.023566395
PWWP2B	-0.258140163	0.000388634	-0.251786875	5.91E-05	-0.253768348	0.003169155
PXDC1	-0.239673814	0.000413684	-0.232905059	0.00013952	-0.232597283	0.004189837
PXDN	-0.32950253	4.43E-08	-0.323189362	1.13E-08	-0.324186859	0.000114376
PXK	0.70994958	1.05E-07	0.715930783	2.02E-08	0.715815948	0.000138466
PXMP2	0.167508949	0.342758571	0.174430286	0.170198805	0.178071576	0.324123142
PXMP4	0.027272487	0.836960864	0.033654638	0.647726693	0.032761255	0.78123902
PXN	-0.131960982	0.03290724	-0.125696747	0.015704806	-0.126220051	0.038741064
PXN-AS1	-0.012974129	0.984695093	-0.008364759	0.970981231	-0.032219904	0.942825037
PXT1	-1.34773058	0.004151998	-1.341162809	0.000774053	-1.435595862	0.013266815
PXYLP1	-0.356513697	2.14E-05	-0.349762566	9.21E-06	-0.348482105	0.001384581
PYCR1	0.035942413	0.686281482	0.042206496	0.426779918	0.04122529	0.593317277
PYCR2	0.033008277	0.698766895	0.039528877	0.457330427	0.039744133	0.6056274
PYCRL	0.703940879	0.499217558	0.715151014	0.154932861	0.660315969	0.414924882
PYGB	0.356575694	1.35E-10	0.362975627	7.75E-11	0.363350375	2.82E-05
PYGL	-0.128866712	0.033600416	-0.122335924	0.019234123	-0.121969587	0.060818168
PYGM	0.005980209	0.99591936	0.009964546	1	-0.20531659	0.850267797
PYGO1	-0.350622503	0.790014937	-0.360039963	0.604490341	-0.472868342	0.640716723
PYGO2	0.113596834	0.087522669	0.119955751	0.021945851	0.119102265	0.071849172
PYM1	-0.037714812	0.725177187	-0.03137975	0.602347932	-0.033364433	0.726319106
PYROXD1	-0.04753993	0.774527556	-0.040667287	0.674078876	-0.04236041	0.793197484
PYROXD2	0.208405113	0.153731436	0.215090423	0.056233114	0.218124191	0.127235917
PYURF	0.173648983	0.024966139	0.180297815	0.008186673	0.180971478	0.036587098
PYY	0.402791212	0.552241816	0.406100615	0.310472345	0.485440759	0.414110765
QARS	0.013978041	0.886698672	0.020254518	0.694932926	0.019389614	0.808990886
QDPR	0.090858997	0.38997515	0.097518119	0.196705767	0.100293013	0.300646881
QKI	0.033112729	0.763409277	0.039314894	0.524147386	0.038269339	0.695881751
QPCTL	0.018763468	0.891555633	0.025628732	0.728320888	0.027339924	0.82157908
QPRT	-0.250627404	2.45E-06	-0.24415439	1.62E-06	-0.244585988	0.000398172
QRICH1	-0.043420976	0.513138057	-0.037027989	0.438154683	-0.037340687	0.575092631
QRICH2	-0.373988632	0.395338321	-0.365391836	0.198603686	-0.279176339	0.563867375
QRSL1	-0.132035198	0.181798919	-0.125430453	0.112568357	-0.122243633	0.235654885
QSER1	-0.061197076	0.600777521	-0.054570577	0.451947863	-0.054682907	0.633364663
QSOX1	-0.044263733	0.637604358	-0.038168255	0.502240755	-0.040312064	0.613547356
QSOX2	0.037566389	0.676267784	0.044196004	0.40909905	0.044557421	0.564319779
QTRT1	-0.176790528	0.01931121	-0.170316642	0.00776477	-0.169952712	0.03642819
QTRT2	-0.111005478	0.173509103	-0.105026108	0.091946647	-0.107624585	0.192572548
R3HCC1	-0.07077406	0.531256905	-0.064431611	0.376358213	-0.069417382	0.507682159
R3HCC1L	-0.122136455	0.246732676	-0.115454662	0.153137238	-0.115152305	0.261691561
R3HDM1	0.087015063	0.321642557	0.093507241	0.119056177	0.093408348	0.248551098
R3HDM2	0.085801748	0.327021219	0.091595442	0.126861646	0.088211417	0.281398877
R3HDM4	0.096814017	0.192230179	0.103290459	0.073629167	0.103339449	0.162354845
RAB10	-0.007529449	0.93623157	-0.001145016	0.982526577	-0.001171103	0.99083198
RAB11A	-0.185676514	0.000130002	-0.178929983	0.000268399	-0.178761856	0.003744199
RAB11B	-0.026884639	0.744619684	-0.020377183	0.680377597	-0.020663301	0.789588882
RAB11B-AS1	0.0050518	0.982910015	0.011150468	0.925878663	-0.001211401	0.995403209
RAB11FIP1	0.019497235	0.866199409	0.025400824	0.66919411	0.022329372	0.82694321
RAB11FIP2	0.217108187	0.015252932	0.224050345	0.00454447	0.225091852	0.030174712
RAB11FIP3	0.138972558	0.90207964	0.143799723	0.714718174	0.149724615	0.848946587
RAB11FIP4	-0.025716781	0.77760519	-0.019300271	0.713506834	-0.019502051	0.82022879
RAB11FIP5	-0.068890827	0.491454881	-0.062737992	0.324826477	-0.065528265	0.481935347
RAB12	0.033411476	0.789380625	0.040158103	0.591102562	0.041637958	0.69656679
RAB13	-0.058151741	0.620504472	-0.052017772	0.466432839	-0.057299181	0.591881748
RAB14	-0.103120119	0.134625832	-0.096462408	0.070349832	-0.095951619	0.160512195
RAB15	-0.196054154	6.91E-05	-0.189427469	0.000122496	-0.189420168	0.002861974
RAB17	-0.505180766	6.82E-11	-0.498775318	1.61E-11	-0.497776736	3.85E-05
RAB18	0.150255823	0.124949733	0.157084484	0.043373774	0.155893162	0.146602851
RAB19	0.027142265	0.97430747	0.037219905	0.945044176	0.059314385	0.938908238
RAB1A	-0.070866581	0.288505388	-0.064251871	0.204604051	-0.064569601	0.334844048
RAB1B	-0.067194272	0.41347576	-0.061101086	0.261381644	-0.063080199	0.395960348
RAB20	-0.128109843	0.141778884	-0.121722284	0.062756137	-0.122627463	0.160253174
RAB21	0.020066236	0.84951869	0.026506151	0.653557268	0.02788356	0.769988256
RAB22A	0.064109108	0.476203697	0.070839208	0.267009659	0.070998187	0.413979462
RAB23	0.376794976	4.95E-05	0.383601142	1.46E-05	0.385703603	0.001641716
RAB24	0.068427109	0.562489795	0.074696063	0.319584056	0.077599686	0.489450116
RAB25	0.233585156	0.00014785	0.240339836	1.88E-05	0.240876214	0.001671605
RAB27A	-0.052667336	0.756678899	-0.04552332	0.64294862	-0.043349355	0.791116426
RAB28	0.061014036	0.695333183	0.067434705	0.47726043	0.06592617	0.639406892
RAB29	-0.171640538	0.097187671	-0.164530944	0.051446405	-0.159679305	0.151155112
RAB2A	0.00594034	0.95722405	0.012437284	0.821045517	0.012377381	0.894116334
RAB2B	-0.022710215	0.845718333	-0.016325594	0.79656064	-0.016385436	0.875339552
RAB30	-0.287991781	0.003588178	-0.281480871	0.001519406	-0.280963232	0.01265227
RAB30-AS1	0.313987794	0.047396907	0.320624396	0.017163689	0.315201245	0.075839323
RAB31	-0.241477613	0.002203413	-0.235162938	0.000707985	-0.235077382	0.010645226
RAB33B	0.434708881	3.99E-08	0.441357678	1.53E-08	0.443492168	0.000104257
RAB34	-0.142255333	0.110542229	-0.135602445	0.053462575	-0.135210942	0.133090486
RAB35	0.04257896	0.634289759	0.048826594	0.369390496	0.046382746	0.554770917
RAB36	-0.219041501	0.127053391	-0.212022511	0.058467761	-0.211335192	0.126227443
RAB38	0.217488401	0.731810612	0.224809849	0.527324995	0.150928917	0.814179859
RAB3A	0.179485409	0.328546682	0.185857526	0.155848593	0.175949467	0.322145663
RAB3C	-0.304651179	0.661537789	-0.299754903	0.466639399	-0.257429211	0.694602756
RAB3D	-0.020570521	0.891515687	-0.014541998	0.86736643	-0.020038773	0.881223639
RAB3GAP1	0.094820155	0.12561772	0.101093299	0.050282948	0.101204104	0.120238441
RAB3GAP2	0.004874275	0.96583452	0.011496706	0.84740973	0.011591094	0.910249304
RAB3IL1	-0.016548757	0.984695093	-0.009634061	1	0.061979022	0.927177434
RAB3IP	0.558637888	1.71E-05	0.565050638	4.80E-06	0.554668401	0.00201675
RAB40A	-0.449253169	0.118035238	-0.441260079	0.037429407	-0.448726169	0.111769908
RAB40AL	0.248752035	0.287776036	0.255137243	0.115082115	0.244263342	0.263005933
RAB40B	0.154710394	0.332315027	0.161086365	0.166295554	0.161754474	0.308711114
RAB40C	-0.169166849	0.002052914	-0.162528355	0.001412885	-0.1622913	0.010406883
RAB43	0.289723655	0.000388278	0.296142333	6.50E-05	0.293144523	0.002718094
RAB43P1	0.247464167	0.344767238	0.253653459	0.153045063	0.25564011	0.295957483
RAB4A	0.164962832	0.029483068	0.171119028	0.004872303	0.169302861	0.032725281
RAB4B	0.351639186	0.002390321	0.358060221	0.000442423	0.348469869	0.011698543
