NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
MIR6846	1	ENSG00000277888	
SUMO1	1	ENSG00000116030	
SUMO3	1	ENSG00000184900	
IQUB	1	ENSG00000164675	
SUMO2	1	ENSG00000188612	
ZNF646	1	ENSG00000167395	
WAKMAR2	1	ENSG00000237499	
TNFSF12-TNFSF13	1	ENSG00000248871	
ZNF644	1	ENSG00000122482	
ZNF641	1	ENSG00000167528	
OVGP1	1	ENSG00000085465	
ENSG00000255491	1	ENSG00000255491	
PEG3	1	ENSG00000198300	
C2orf92	1	ENSG00000228486	
SBNO1-AS1	1	ENSG00000256092	
DBF4	1	ENSG00000006634	
NSMCE4A	1	ENSG00000107672	
MIR6835	1	ENSG00000276404	
SNPH	1	ENSG00000101298	
ZNF639	1	ENSG00000121864	
ZNF638	1	ENSG00000075292	
ZNF37BP	1	ENSG00000234420	
NFYAP1	1	ENSG00000237849	
ZNF630	1	ENSG00000221994	
ITGB1P1	1	ENSG00000269378	
C2orf83	1	ENSG00000042304	
RNU6-1240P	1	ENSG00000202025	
MIR6819	1	ENSG00000278420	
CKMT2	1	ENSG00000131730	
MIR6829	1	ENSG00000276489	
MIR6826	1	ENSG00000278658	
ZNF629	1	ENSG00000102870	
MIR6825	1	ENSG00000275067	
ZNF628	1	ENSG00000197483	
ZNF627	1	ENSG00000198551	
MIR6823	1	ENSG00000278799	
CDC37L1	1	ENSG00000106993	
ZNF625	1	ENSG00000257591	
MIR6821	1	ENSG00000276753	
ZNF624	1	ENSG00000197566	
ZNF623	2	ENSG00000183309:ENSG00000276340	
ZNF622	1	ENSG00000173545	
ZNF621	1	ENSG00000172888	
ZNF620	1	ENSG00000177842	
C2orf72	1	ENSG00000204128	
BCAS2P2	1	ENSG00000234332	
TMPPE	1	ENSG00000188167	
C2orf78	1	ENSG00000187833	
MIR6815	1	ENSG00000275167	
HSPA5P1	1	ENSG00000215895	
SNRK	1	ENSG00000163788	
MIR6816	1	ENSG00000278278	
RSL1D1-DT	1	ENSG00000263307	
ZNF619	1	ENSG00000177873	
C2orf74	1	ENSG00000237651	
MIR6813	1	ENSG00000274034	
ZNF618	1	ENSG00000157657	
MIR6814	1	ENSG00000275166	
C2orf76	1	ENSG00000186132	
ZNF616	1	ENSG00000204611	
MIR6812	1	ENSG00000273555	
ZNF615	1	ENSG00000197619	
ZNF614	1	ENSG00000142556	
MIR6810	1	ENSG00000278524	
ZNF613	1	ENSG00000176024	
ZNF611	1	ENSG00000213020	
ZNF610	1	ENSG00000167554	
FHP1	1	ENSG00000234213	
LPGAT1	1	ENSG00000123684	
FHP2	1	ENSG00000250767	
LINC02041	1	ENSG00000228952	
LINC02043	1	ENSG00000232233	
OGFOD3	1	ENSG00000181396	
TBL1XR1-AS1	1	ENSG00000231310	
RPS15AP1	1	ENSG00000214535	
ENSG00000280424	1	ENSG00000280424	
GCAWKR	1	ENSG00000272808	
RPS15AP6	1	ENSG00000233072	
SRGAP2D	1	ENSG00000270872	
C2orf66	1	ENSG00000187944	
SRGAP2C	1	ENSG00000171943	
C2orf69	1	ENSG00000178074	
C2orf68	1	ENSG00000168887	
MIR6767	1	ENSG00000283180	
OGFOD1	1	ENSG00000087263	
ZNF726	1	ENSG00000213967	
MIR6768	1	ENSG00000274805	
OGFOD2	1	ENSG00000111325	
MIR6765	1	ENSG00000273778	
ZNF724	2	ENSG00000283201:ENSG00000196081	
MIR6766	1	ENSG00000275101	
MIR6763	1	ENSG00000277052	
ZNF721	1	ENSG00000182903	
MIR6761	1	ENSG00000274697	
MIR6762	1	ENSG00000274822	
PELO	1	ENSG00000152684	
SRGAP2B	1	ENSG00000196369	
LINC02036	1	ENSG00000225742	
ARMT1	1	ENSG00000146476	
LINC02035	1	ENSG00000273033	
PHYKPL	1	ENSG00000175309	
SCAF11	1	ENSG00000139218	
ENSG00000280433	1	ENSG00000280433	
C2orf50	1	ENSG00000150873	
FNDC7	1	ENSG00000143107	
THAP2	1	ENSG00000173451	
FNDC8	1	ENSG00000073598	
THAP1	1	ENSG00000131931	
FNDC5	1	ENSG00000160097	
THAP4	1	ENSG00000176946	
PRDX6-AS1	1	ENSG00000203739	
THAP3	1	ENSG00000041988	
THAP6	1	ENSG00000174796	
FNDC4	1	ENSG00000115226	
FNTAP1	1	ENSG00000254502	
THAP5	1	ENSG00000177683	
THAP8	1	ENSG00000161277	
ZNF717	1	ENSG00000227124	
MIR6759	1	ENSG00000283621	
SMG6-IT1	1	ENSG00000278941	
THAP7	1	ENSG00000184436	
THAP9	1	ENSG00000168152	
ZNF714	1	ENSG00000160352	
ZNF713	1	ENSG00000178665	
MIR6752	1	ENSG00000276769	
PCBP1-AS1	1	ENSG00000179818	
TAGLN2	1	ENSG00000158710	
ZNF711	1	ENSG00000147180	
MIR6753	1	ENSG00000275022	
ZNF710	1	ENSG00000140548	
MIR6750	1	ENSG00000274986	
LINC02026	1	ENSG00000214146	
BVES-AS1	1	ENSG00000203808	
OBI1	1	ENSG00000152193	
LINC02028	1	ENSG00000230102	
LINC02067	1	ENSG00000240567	
RPS27AP6	1	ENSG00000224800	
LINC02068	1	ENSG00000223387	
RPS27AP5	1	ENSG00000231767	
CRACD	1	ENSG00000109265	
LINC02065	1	ENSG00000248846	
ITPR1-DT	1	ENSG00000231249	
RPS27AP2	1	ENSG00000232333	
FUNDC2P2	1	ENSG00000182814	
FUNDC2P1	1	ENSG00000255883	
MIR4422HG	1	ENSG00000231090	
APH1A	1	ENSG00000117362	
SNX3	1	ENSG00000112335	
MRE11P1	1	ENSG00000242537	
SNX4	1	ENSG00000114520	
ZNF709	1	ENSG00000242852	
COMMD8	1	ENSG00000169019	
MIR6749	1	ENSG00000274314	
SNX1	1	ENSG00000028528	
ZNF708	1	ENSG00000182141	
APH1B	1	ENSG00000138613	
COMMD9	1	ENSG00000110442	
SNX2	1	ENSG00000205302	
ZNF707	2	ENSG00000274352:ENSG00000181135	
MIR6747	1	ENSG00000276102	
ZNF706	1	ENSG00000120963	
MIR6745	1	ENSG00000275208	
ZNF704	1	ENSG00000164684	
C2orf42	1	ENSG00000115998	
MIR6746	1	ENSG00000277892	
ZNF703	1	ENSG00000183779	
ZNF701	1	ENSG00000167562	
SNX9	1	ENSG00000130340	
ZNF700	1	ENSG00000196757	
C2orf49	1	ENSG00000135974	
SNX7	1	ENSG00000162627	
MIR6740	1	ENSG00000275207	
SNX8	1	ENSG00000106266	
SNX5	1	ENSG00000089006	
SNX6	1	ENSG00000129515	
GDNF-AS1	1	ENSG00000248587	
CRADD	1	ENSG00000169372	
INTS1	1	ENSG00000164880	
LINC02051	1	ENSG00000226859	
INTS3	2	ENSG00000143624:ENSG00000262826	
INTS2	1	ENSG00000108506	
MIR6739	1	ENSG00000277681	
SNW1	1	ENSG00000100603	
MIR6736	1	ENSG00000278549	
MIR6737	1	ENSG00000276584	
TASOR2	1	ENSG00000108021	
INTS5	1	ENSG00000185085	
INTS4	1	ENSG00000149262	
PEMT	1	ENSG00000133027	
INTS7	1	ENSG00000143493	
MIR6730	1	ENSG00000276830	
INTS6	1	ENSG00000102786	
INTS9	1	ENSG00000104299	
INTS8	1	ENSG00000164941	
MINCR	1	ENSG00000253716	
TMEM151A	1	ENSG00000179292	
CCDC122	1	ENSG00000151773	
LINC02000	1	ENSG00000243832	
CCDC121	1	ENSG00000176714	
RNF32-AS1	1	ENSG00000224903	
CCDC120	1	ENSG00000147144	
DCTN1-AS1	1	ENSG00000237737	
TMEM151B	1	ENSG00000178233	
CCDC127	1	ENSG00000164366	
CCDC126	1	ENSG00000169193	
CCDC125	2	ENSG00000277868:ENSG00000183323	
CCDC124	1	ENSG00000007080	
CHRDL2	1	ENSG00000054938	
PEPD	1	ENSG00000124299	
TMEM183BP	1	ENSG00000224831	
YEATS2-AS1	1	ENSG00000233885	
ACADM	1	ENSG00000117054	
LRRFIP1P1	1	ENSG00000240429	
ACADS	1	ENSG00000122971	
ACAD8	1	ENSG00000151498	
CCDC112	1	ENSG00000164221	
MIR6790	1	ENSG00000273758	
CCDC110	1	ENSG00000168491	
TMEM150B	1	ENSG00000180061	
DBNL	1	ENSG00000136279	
TMEM150A	1	ENSG00000168890	
CCDC116	1	ENSG00000161180	
CCDC115	1	ENSG00000136710	
ACAD9	1	ENSG00000177646	
CCDC113	1	ENSG00000103021	
MINK1	1	ENSG00000141503	
COMMD2	1	ENSG00000114744	
COMMD3	1	ENSG00000148444	
ARHGAP23P1	1	ENSG00000260781	
CCDC117	1	ENSG00000159873	
COMMD1	1	ENSG00000173163	
COMMD6	1	ENSG00000188243	
COMMD7	1	ENSG00000149600	
COMMD4	1	ENSG00000140365	
COMMD5	1	ENSG00000170619	
BLVRBP1	1	ENSG00000273682	
CSDE1	1	ENSG00000009307	
MIR6798	1	ENSG00000273898	
KXD1	1	ENSG00000105700	
MIR6796	1	ENSG00000275652	
MIR6797	1	ENSG00000276926	
C2orf15	1	ENSG00000273045	
MIR6795	1	ENSG00000275711	
DBN1	1	ENSG00000113758	
MIR6792	1	ENSG00000273657	
STK40	1	ENSG00000196182	
MIR6793	1	ENSG00000275640	
ARMS2	1	ENSG00000254636	
LINC02022	1	ENSG00000232746	
CCDC105	1	ENSG00000160994	
SATB1	1	ENSG00000182568	
CCDC103	1	ENSG00000167131	
LINC02021	1	ENSG00000249846	
SATB2	1	ENSG00000119042	
DOT1L	1	ENSG00000104885	
HEATR1	1	ENSG00000119285	
CCDC107	1	ENSG00000159884	
CCDC106	1	ENSG00000173581	
ITCH-IT1	1	ENSG00000231795	
MALSU1	1	ENSG00000156928	
MIR544B	1	ENSG00000265981	
SERTAD3	1	ENSG00000167565	
SERTAD4	2	ENSG00000082497:ENSG00000281230	
SERTAD1	1	ENSG00000197019	
SERTAD2	1	ENSG00000179833	
PERP	1	ENSG00000112378	
PES1	1	ENSG00000100029	
HEATR3	1	ENSG00000155393	
LINC02019	1	ENSG00000273356	
HEATR4	1	ENSG00000187105	
MIR6786	1	ENSG00000277784	
HEATR6	1	ENSG00000068097	
MIR6783	1	ENSG00000278223	
MIR6784	1	ENSG00000277249	
MIR6781	1	ENSG00000278447	
LINC02018	1	ENSG00000272690	
LINC02014	1	ENSG00000248243	
C1orf50-AS1	1	ENSG00000228452	
ALDH4A1	1	ENSG00000159423	
PER2	1	ENSG00000132326	
PER1	1	ENSG00000179094	
GFI1B	1	ENSG00000165702	
CMSS1	1	ENSG00000184220	
PER3	1	ENSG00000049246	
CSDC2	1	ENSG00000172346	
PGAM1P11	1	ENSG00000233623	
MIR6779	1	ENSG00000277057	
MIR6776	1	ENSG00000273606	
ESYT3	1	ENSG00000158220	
MIR6777	1	ENSG00000274111	
EPPK1	1	ENSG00000261150	
ESYT2	1	ENSG00000117868	
MIR6774	1	ENSG00000274134	
ESYT1	1	ENSG00000139641	
MIR6775	1	ENSG00000278598	
MIR6772	1	ENSG00000274816	
LINC02004	1	ENSG00000240006	
CCDC167	1	ENSG00000198937	
DBR1	1	ENSG00000138231	
ACAA2	1	ENSG00000167315	
IGLVIVOR22-1	1	ENSG00000271138	
CCDC169	1	ENSG00000242715	
DM1-AS	1	ENSG00000267395	
CYP46A1	1	ENSG00000036530	
CAPN8	1	ENSG00000203697	
CAPN9	1	ENSG00000135773	
CAPN6	1	ENSG00000077274	
VIPR1-AS1	1	ENSG00000232354	
BSN-DT	1	ENSG00000226913	
CAPN7	1	ENSG00000131375	
DUOXA1	1	ENSG00000140254	
CAPN5	1	ENSG00000149260	
CAPN2	1	ENSG00000162909	
CAPN3	1	ENSG00000092529	
CAPN1	1	ENSG00000014216	
DHDDS-AS1	1	ENSG00000225891	
SATL1	1	ENSG00000184788	
ACAA1	1	ENSG00000060971	
ARHGEF40	1	ENSG00000165801	
CCDC163	1	ENSG00000280670	
EOMES	1	ENSG00000163508	
CCDC154	1	ENSG00000197599	
CCDC153	1	ENSG00000248712	
CCDC159	1	ENSG00000183401	
CCDC157	1	ENSG00000187860	
PCOLCE	1	ENSG00000106333	
ZNF24TR	1	ENSG00000267583	
TANC2	1	ENSG00000170921	
TANC1	1	ENSG00000115183	
PTMAP5	1	ENSG00000214182	
PTMAP4	1	ENSG00000231503	
PTMAP3	1	ENSG00000218902	
PTMAP2	1	ENSG00000197744	
CCDC150	1	ENSG00000144395	
CCDC142	1	ENSG00000135637	
ARHGEF26	2	ENSG00000114790:ENSG00000277101	
CCDC149	1	ENSG00000181982	
ARHGEF25	1	ENSG00000240771	
CCDC148	1	ENSG00000153237	
OSMR-DT	1	ENSG00000249740	
CCDC146	1	ENSG00000135205	
MIR548L	1	ENSG00000221230	
ACACB	1	ENSG00000076555	
ACACA	2	ENSG00000278540:ENSG00000275176	
ARMC10P1	1	ENSG00000178660	
MIR548Y	1	ENSG00000263945	
ZNF346-IT1	1	ENSG00000251666	
CCDC141	1	ENSG00000163492	
ARHGEF33	1	ENSG00000214694	
CCDC134	1	ENSG00000100147	
DHCR24-DT	1	ENSG00000233203	
ARHGEF35	1	ENSG00000213214	
SNORD88A	1	ENSG00000221241	
ARHGEF37	1	ENSG00000183111	
CCDC138	1	ENSG00000163006	
SNORD88C	1	ENSG00000220988	
CCDC137	1	ENSG00000185298	
SNORD88B	1	ENSG00000221381	
TMEM14DP	1	ENSG00000214881	
ARHGEF39	1	ENSG00000137135	
CCDC136	1	ENSG00000128596	
ARHGEF38	1	ENSG00000236699	
HMGB3P24	1	ENSG00000215283	
HMGB3P22	1	ENSG00000225051	
IL17REL	1	ENSG00000188263	
RN7SL750P	1	ENSG00000263672	
CAMTA1-IT1	1	ENSG00000237402	
PET100P1	1	ENSG00000283390	
LINC02084	1	ENSG00000272282	
TREH	1	ENSG00000118094	
LINC02086	1	ENSG00000244649	
LINC02080	1	ENSG00000267065	
DCTN6-DT	1	ENSG00000271869	
SOBP	1	ENSG00000112320	
DNPH1	1	ENSG00000112667	
ZNF252P	1	ENSG00000196922	
ARMH4	1	ENSG00000139971	
GPER1	1	ENSG00000164850	
OR2A1-AS1	1	ENSG00000244479	
ZNF385C	1	ENSG00000187595	
ARMH3	1	ENSG00000120029	
ZNF385A	1	ENSG00000161642	
ARMH1	1	ENSG00000198520	
ARHGEF11	1	ENSG00000132694	
BCKDHA	1	ENSG00000248098	
KRT222	1	ENSG00000213424	
ARHGEF10	2	ENSG00000274726:ENSG00000104728	
ARHGEF12	1	ENSG00000196914	
LINC02079	1	ENSG00000266013	
ARHGEF15	1	ENSG00000198844	
ARHGEF17	1	ENSG00000110237	
LINC02076	1	ENSG00000220161	
ARHGEF16	1	ENSG00000130762	
BCKDHB	1	ENSG00000083123	
ARHGEF19	1	ENSG00000142632	
ARHGEF18	1	ENSG00000104880	
CBR3-AS1	1	ENSG00000236830	
PEX2	1	ENSG00000164751	
PEX1	1	ENSG00000127980	
GPCPD1	1	ENSG00000125772	
ASH1L-IT1	1	ENSG00000227773	
HEXA-AS1	1	ENSG00000260339	
TCTE1	1	ENSG00000146221	
CEP192P1	1	ENSG00000283559	
PEX7	1	ENSG00000112357	
IRF3	1	ENSG00000126456	
IRF4	1	ENSG00000137265	
PEX3	1	ENSG00000034693	
IRF1	1	ENSG00000125347	
PEX6	1	ENSG00000124587	
IRF2	1	ENSG00000168310	
PEX5	1	ENSG00000139197	
IRF7	2	ENSG00000185507:ENSG00000276561	
BLVRB	1	ENSG00000090013	
CCDC191	1	ENSG00000163617	
IRF8	1	ENSG00000140968	
IRF5	1	ENSG00000128604	
IRF6	1	ENSG00000117595	
BLVRA	1	ENSG00000106605	
CCDC194	1	ENSG00000269720	
IRF9	1	ENSG00000213928	
PPM1L-DT	1	ENSG00000260572	
TPT1-AS1	1	ENSG00000170919	
CCDC188	1	ENSG00000234409	
CCDC187	1	ENSG00000260220	
CCDC186	1	ENSG00000165813	
PTMAP9	2	ENSG00000198134:ENSG00000281442	
CHCHD4P3	1	ENSG00000236156	
PTMAP8	1	ENSG00000243014	
MIR498	1	ENSG00000207869	
DNPEP	1	ENSG00000123992	
MARVELD2	2	ENSG00000152939:ENSG00000274671	
MARVELD1	1	ENSG00000155254	
DCDC2B	1	ENSG00000222046	
KLRC4-KLRK1	1	ENSG00000255819	
MARVELD3	1	ENSG00000140832	
CCDC181	1	ENSG00000117477	
CCDC180	1	ENSG00000197816	
CCDC183	1	ENSG00000213213	
CCDC175	1	ENSG00000151838	
IRGM	1	ENSG00000237693	
NCBP2AS2	1	ENSG00000270170	
SOD3	1	ENSG00000109610	
SOD1	1	ENSG00000142168	
EEPD1	1	ENSG00000122547	
IRGQ	1	ENSG00000167378	
RBBP4P1	1	ENSG00000249485	
GOLPH3	1	ENSG00000113384	
GLB1	1	ENSG00000170266	
BRMS1L	1	ENSG00000100916	
SNORD83B	1	ENSG00000209480	
FAM98C	1	ENSG00000130244	
RANGRF	1	ENSG00000108961	
SNORD83A	1	ENSG00000209482	
FAM98B	1	ENSG00000171262	
FAM98A	1	ENSG00000119812	
CCDC174	1	ENSG00000154781	
RBBP4P4	1	ENSG00000214561	
RBBP4P5	1	ENSG00000256737	
RBBP4P2	1	ENSG00000242457	
CCDC171	1	ENSG00000164989	
TRIR	1	ENSG00000123144	
GUSBP15	1	ENSG00000196302	
GUSBP14	1	ENSG00000253816	
GUSBP13	1	ENSG00000198237	
TRIO	1	ENSG00000038382	
GUSBP11	2	ENSG00000228315:ENSG00000272578	
OR11H2	1	ENSG00000258453	
GLDC	1	ENSG00000178445	
TRIL	1	ENSG00000255690	
MIR429	1	ENSG00000198976	
UPK3BL1	1	ENSG00000267368	
FNBP1L	1	ENSG00000137942	
H2AC15	1	ENSG00000275221	
GUSBP19	1	ENSG00000275374	
H2AC16	1	ENSG00000276903	
GUSBP18	1	ENSG00000215158	
H2AC17	1	ENSG00000278677	
MIR425	1	ENSG00000199032	
GUSBP17	1	ENSG00000235558	
GUSBP16	1	ENSG00000253366	
GLE1	1	ENSG00000119392	
H2AC11	1	ENSG00000196787	
MILR1	1	ENSG00000271605	
H2AC12	1	ENSG00000274997	
H2AC13	1	ENSG00000196747	
H2AC14	1	ENSG00000276368	
CREB3L3	1	ENSG00000060566	
CREB3L4	1	ENSG00000143578	
CREB3L1	1	ENSG00000157613	
CREB3L2	1	ENSG00000182158	
MS4A15	1	ENSG00000166961	
PIP4K2A	1	ENSG00000150867	
PLCE1	1	ENSG00000138193	
PIP4K2B	2	ENSG00000277292:ENSG00000276293	
PIP4K2C	1	ENSG00000166908	
JUNB	1	ENSG00000171223	
NHLRC3	1	ENSG00000188811	
NHLRC4	1	ENSG00000257108	
GLCE	1	ENSG00000138604	
PIH1D1	1	ENSG00000104872	
NDUFAF4P3	1	ENSG00000236411	
NDUFAF4P1	1	ENSG00000259467	
ANKRD17-DT	1	ENSG00000250220	
GDF5-AS1	1	ENSG00000204183	
SARNP	1	ENSG00000205323	
TYRO3	1	ENSG00000092445	
PIH1D2	1	ENSG00000150773	
NHLRC2	1	ENSG00000196865	
TDRKH-AS1	1	ENSG00000203288	
FICD	1	ENSG00000198855	
SRCAP	1	ENSG00000080603	
GLG1	1	ENSG00000090863	
MIR455	1	ENSG00000207726	
CRACR2A	1	ENSG00000130038	
MIR454	1	ENSG00000211514	
CRACR2B	1	ENSG00000177685	
PPP4C	1	ENSG00000149923	
CCDC74BP1	1	ENSG00000250261	
RDM1P5	1	ENSG00000263818	
PLCG2	1	ENSG00000197943	
SEPTIN14P8	1	ENSG00000255464	
DEPDC1P2	1	ENSG00000232486	
SEPTIN14P6	1	ENSG00000217929	
PLCG1	1	ENSG00000124181	
SEPTIN14P5	1	ENSG00000250765	
SEPTIN14P4	1	ENSG00000251155	
NR2C2AP	1	ENSG00000184162	
SEPTIN14P2	1	ENSG00000244528	
NSUN5P1	1	ENSG00000223705	
JUND	1	ENSG00000130522	
NSUN5P2	1	ENSG00000106133	
DMTF1-AS1	1	ENSG00000224046	
MIR6769A	1	ENSG00000276641	
MTHFD1P1	1	ENSG00000231831	
FIBP	1	ENSG00000172500	
SLC6A6	1	ENSG00000131389	
PPP5C	1	ENSG00000011485	
H2AC25	1	ENSG00000181218	
SLC6A8	1	ENSG00000130821	
SLC6A9	1	ENSG00000196517	
GIPC1	1	ENSG00000123159	
H2AC20	1	ENSG00000184260	
GIPC2	1	ENSG00000137960	
H2AC21	1	ENSG00000184270	
PLCH1	1	ENSG00000114805	
TRMU	1	ENSG00000100416	
ZBTB40-IT1	1	ENSG00000237200	
TGFB1I1	1	ENSG00000140682	
TRMO	1	ENSG00000136932	
HRCT1	1	ENSG00000196196	
MS4A4E	1	ENSG00000214787	
TMEM242-DT	1	ENSG00000271040	
GLI1	1	ENSG00000111087	
PFAS	1	ENSG00000178921	
H2AZ1-DT	1	ENSG00000245322	
SLC6A2	1	ENSG00000103546	
GLI3	1	ENSG00000106571	
SLC6A3	2	ENSG00000276996:ENSG00000142319	
UPK3BP1	1	ENSG00000242435	
SLC6A4	1	ENSG00000108576	
GLI4	1	ENSG00000250571	
IMPA1	1	ENSG00000133731	
SSBL4P	1	ENSG00000230832	
IMPA2	1	ENSG00000141401	
PITPNA-AS1	1	ENSG00000236618	
RIOK2	1	ENSG00000058729	
RIOK1	1	ENSG00000124784	
GOLGA2P10	2	ENSG00000282183:ENSG00000255769	
MUC20-OT1	8	ENSG00000281915:ENSG00000281603:ENSG00000281060:ENSG00000280993:ENSG00000282953:ENSG00000280512:ENSG00000242086:ENSG00000281794	
FMC1-LUC7L2	1	ENSG00000269955	
HSFX2	1	ENSG00000268738	
HSFX1	1	ENSG00000171116	
HSFX4	1	ENSG00000283463	
PLCB3	1	ENSG00000149782	
AKR7A2P1	2	ENSG00000280751:ENSG00000229020	
SSBL5P	1	ENSG00000236048	
TRIM31-AS1	8	ENSG00000238027:ENSG00000225038:ENSG00000225732:ENSG00000235722:ENSG00000231226:ENSG00000237050:ENSG00000232510:ENSG00000229223	
PLCB1	1	ENSG00000182621	
ZNF599	1	ENSG00000153896	
PLCB2	1	ENSG00000137841	
ZNF598	1	ENSG00000167962	
COX5BP6	1	ENSG00000237082	
ZNF597	1	ENSG00000167981	
ZNF596	1	ENSG00000172748	
ZNF595	1	ENSG00000272602	
COX5BP7	1	ENSG00000226024	
OCA2	2	ENSG00000277361:ENSG00000104044	
ZNF594	1	ENSG00000180626	
ZNF593	1	ENSG00000142684	
ZNF592	1	ENSG00000166716	
PACC1	1	ENSG00000065600	
FIGN	1	ENSG00000182263	
LOC101929566	2	ENSG00000263280:ENSG00000283049	
SSBL2P	1	ENSG00000236852	
ZNF589	1	ENSG00000164048	
ZNF587	1	ENSG00000198466	
ZNF586	1	ENSG00000083828	
ZNF584	1	ENSG00000171574	
ZNF581	1	ENSG00000171425	
ZNF580	1	ENSG00000213015	
RIOK3	1	ENSG00000101782	
CARD8	1	ENSG00000105483	
TLE1-DT	1	ENSG00000233926	
CARD9	1	ENSG00000187796	
CARD6	1	ENSG00000132357	
LAPTM5	1	ENSG00000162511	
TTC9B	1	ENSG00000174521	
TTC9C	1	ENSG00000162222	
SULF1	1	ENSG00000137573	
POU4F1	1	ENSG00000152192	
LRPPRC	1	ENSG00000138095	
POU4F3	1	ENSG00000091010	
SULF2	1	ENSG00000196562	
FIG4	1	ENSG00000112367	
MIR421	1	ENSG00000202566	
TGFB3-AS1	1	ENSG00000258876	
RLIM	1	ENSG00000131263	
SARM1	1	ENSG00000004139	
FILIP1	1	ENSG00000118407	
ZNF579	1	ENSG00000218891	
ANKRD42-DT	1	ENSG00000247137	
ZNF578	1	ENSG00000258405	
PLCD3	1	ENSG00000161714	
SLC28A2	1	ENSG00000137860	
PLCD4	1	ENSG00000115556	
SLC28A1	1	ENSG00000156222	
ZNF576	1	ENSG00000124444	
PLCD1	1	ENSG00000187091	
ZNF575	1	ENSG00000176472	
SLC28A3	1	ENSG00000197506	
ZNF574	1	ENSG00000105732	
ZNF573	1	ENSG00000189144	
ZNF56P	1	ENSG00000267419	
PHLDB1	1	ENSG00000019144	
ZNF571	1	ENSG00000180479	
CSF3R	1	ENSG00000119535	
ZNF570	1	ENSG00000171827	
SLC35E1P1	1	ENSG00000238286	
KCTD13-DT	1	ENSG00000247735	
IRS2	1	ENSG00000185950	
YEATS4	1	ENSG00000127337	
METRNL	2	ENSG00000176845:ENSG00000275031	
RBISP3	1	ENSG00000256351	
RNU1-39P	1	ENSG00000206624	
HOXA-AS3	1	ENSG00000254369	
MTATP8P1	1	ENSG00000240409	
ZNF569	1	ENSG00000196437	
ZNF568	1	ENSG00000198453	
ZNF567	1	ENSG00000189042	
ZNF566	1	ENSG00000186017	
PHLDA1	1	ENSG00000139289	
ZNF565	1	ENSG00000196357	
ZNF564	1	ENSG00000249709	
PHLDA3	1	ENSG00000174307	
ZNF562	1	ENSG00000171466	
PNISR	1	ENSG00000132424	
ZNF561	1	ENSG00000171469	
SLC15A1	1	ENSG00000088386	
SLC15A2	1	ENSG00000163406	
PSME2P2	1	ENSG00000225131	
PSME2P1	1	ENSG00000238000	
ENKUR	1	ENSG00000151023	
KIAA1614	1	ENSG00000135835	
PRPF38AP1	1	ENSG00000225053	
STIM1	1	ENSG00000167323	
STIM2	1	ENSG00000109689	
PRPF38AP2	1	ENSG00000236582	
ZNF559	1	ENSG00000188321	
ZNF558	1	ENSG00000167785	
ZNF557	1	ENSG00000130544	
ZNF556	1	ENSG00000172000	
PHLDB3	1	ENSG00000176531	
ZNF555	1	ENSG00000186300	
PHLDB2	1	ENSG00000144824	
ZNF554	1	ENSG00000172006	
SLC20A1-DT	1	ENSG00000237753	
GLYR1	1	ENSG00000140632	
ZNF552	1	ENSG00000178935	
ZNF551	1	ENSG00000204519	
CSF1R	1	ENSG00000182578	
ZNF550	1	ENSG00000251369	
OR8G3P	1	ENSG00000255425	
GLO1	1	ENSG00000124767	
PHF21A	1	ENSG00000135365	
PHF21B	1	ENSG00000056487	
STIP1	1	ENSG00000168439	
NUPR2P1	1	ENSG00000272693	
ZNF549	1	ENSG00000121406	
ZNF548	1	ENSG00000188785	
PAXIP1-DT	1	ENSG00000273344	
ZNF547	1	ENSG00000152433	
ZNF546	2	ENSG00000187187:ENSG00000281526	
SLC15A3	1	ENSG00000110446	
ZNF544	1	ENSG00000198131	
KIAA0319	1	ENSG00000137261	
SLC15A4	1	ENSG00000139370	
ZNF543	1	ENSG00000178229	
ZNF541	1	ENSG00000118156	
ZNF540	1	ENSG00000171817	
GLMN	1	ENSG00000174842	
ADAMTSL4-AS1	1	ENSG00000203804	
CYBRD1	1	ENSG00000071967	
GLMP	1	ENSG00000198715	
ADAMTSL4-AS2	1	ENSG00000237781	
HOPX	1	ENSG00000171476	
CHERP	1	ENSG00000085872	
BRWD1-AS1	1	ENSG00000238141	
BRWD1-AS2	1	ENSG00000255568	
RIOX1	1	ENSG00000170468	
YEATS2	1	ENSG00000163872	
RIOX2	1	ENSG00000170854	
SPIRE2	1	ENSG00000204991	
RLN3	1	ENSG00000171136	
SPIRE1	1	ENSG00000134278	
ZNF536	1	ENSG00000198597	
EFHB	1	ENSG00000163576	
ZNF534	1	ENSG00000198633	
ZNF532	1	ENSG00000074657	
ZNF530	1	ENSG00000183647	
KIAA1671	1	ENSG00000197077	
C19orf67	1	ENSG00000188032	
CDK13-DT	1	ENSG00000259826	
TOMM40P2	1	ENSG00000215270	
PPP6C	1	ENSG00000119414	
TOMM40P1	1	ENSG00000277156	
SART1	1	ENSG00000175467	
TOMM40P4	2	ENSG00000281848:ENSG00000213222	
CYP4F62P	1	ENSG00000239402	
CNN3-DT	1	ENSG00000235501	
SART3	1	ENSG00000075856	
GM2A	1	ENSG00000196743	
ZNF529	1	ENSG00000186020	
ZNF528	1	ENSG00000167555	
ZNF527	1	ENSG00000189164	
ZNF526	1	ENSG00000167625	
ZNF525	1	ENSG00000203326	
