NAME	TITLE	SCORE	
PMS2P6	PMS1 homolog 2, mismatch repair system component pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:33514]	0.086914286	
TXNRD1	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	0.08689092	
SPECC1P2	SPECC1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53868]	0.086879455	
DDHD1-DT	DDHD1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55441]	0.086841464	
NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	0.08677339	
GABARAP	GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]	0.086765215	
RPS23	ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]	0.08662071	
TRIP12	thyroid hormone receptor interactor 12 [Source:HGNC Symbol;Acc:HGNC:12306]	0.08652509	
WIPI2	WD repeat domain, phosphoinositide interacting 2 [Source:HGNC Symbol;Acc:HGNC:32225]	0.08647571	
RAB17-DT	RAB17 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56028]	0.08643935	
MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]	0.08633173	
ELF2P4	ELF2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33540]	0.08618654	
VPS25P1	VPS25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44250]	0.08618654	
RN7SL496P	RNA, 7SL, cytoplasmic 496, pseudogene [Source:HGNC Symbol;Acc:HGNC:46512]	0.08618654	
GABARAPL1-AS1	GABARAPL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54822]	0.08618654	
CHRDL2	chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]	0.08618654	
PAGE2	PAGE family member 2 [Source:HGNC Symbol;Acc:HGNC:31804]	0.08618654	
RPS29P7	ribosomal protein S29 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36594]	0.08618654	
RASA4DP	RAS p21 protein activator 4D, pseudogene [Source:HGNC Symbol;Acc:HGNC:44226]	0.08615128	
ACAT2	acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]	0.085991055	
BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:987]	0.085919976	
RPL19P6	ribosomal protein L19 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36795]	0.0858172	
KRAS	KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]	0.08581427	
ZNF605	zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]	0.085790254	
RRAGB	Ras related GTP binding B [Source:HGNC Symbol;Acc:HGNC:19901]	0.08575788	
LINC01471	long intergenic non-protein coding RNA 1471 [Source:HGNC Symbol;Acc:HGNC:51106]	0.08567239	
MTND2P28	MT-ND2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42129]	0.08557451	
CFAP74	cilia and flagella associated protein 74 [Source:HGNC Symbol;Acc:HGNC:29368]	0.0854224	
ADAM20P1	ADAM metallopeptidase domain 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20102]	0.08539952	
NPAT	nuclear protein, coactivator of histone transcription [Source:HGNC Symbol;Acc:HGNC:7896]	0.08530075	
MGST3	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]	0.085208796	
ZNF175	zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]	0.08505574	
COQ9	coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]	0.08504152	
UBQLN1-AS1	UBQLN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55518]	0.08491138	
TTC3	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]	0.08490961	
EPHB3	EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]	0.084879704	
SNORD34	small nucleolar RNA, C/D box 34 [Source:HGNC Symbol;Acc:HGNC:10161]	0.08482227	
RPS27AP11	RPS27A pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:36126]	0.084789194	
CLN5	CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]	0.0847162	
SNORD42B	small nucleolar RNA, C/D box 42B [Source:HGNC Symbol;Acc:HGNC:10181]	0.08464989	
ATP8B1-AS1	ATP8B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56042]	0.084549576	
RAPGEF6	Rap guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:20655]	0.084507026	
GK5	glycerol kinase 5 [Source:HGNC Symbol;Acc:HGNC:28635]	0.084465645	
TRIM2	tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]	0.08436652	
FAM3A	FAM3 metabolism regulating signaling molecule A [Source:HGNC Symbol;Acc:HGNC:13749]	0.08427432	
HYLS1	HYLS1 centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]	0.084259465	
FAM66C	family with sequence similarity 66 member C [Source:HGNC Symbol;Acc:HGNC:21644]	0.08425064	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	0.084090725	
PEX5	peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]	0.08408262	
GRAMD2B	GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911]	0.084071554	
ZNF248	zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]	0.084044896	
CFAP298-TCP10L	CFAP298-TCP10L readthrough [Source:HGNC Symbol;Acc:HGNC:54636]	0.08401041	
RNU7-47P	RNA, U7 small nuclear 47 pseudogene [Source:HGNC Symbol;Acc:HGNC:34143]	0.083574325	
POLK	DNA polymerase kappa [Source:HGNC Symbol;Acc:HGNC:9183]	0.08354045	
MYO18B	myosin XVIIIB [Source:HGNC Symbol;Acc:HGNC:18150]	0.08334852	
LINC03046	long intergenic non-protein coding RNA 3046 [Source:HGNC Symbol;Acc:HGNC:56262]	0.08331457	
LNP1	leukemia NUP98 fusion partner 1 [Source:HGNC Symbol;Acc:HGNC:28014]	0.0832186	
BRI3P1	brain protein I3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33533]	0.08298399	
ZC3H15	zinc finger CCCH-type containing 15 [Source:HGNC Symbol;Acc:HGNC:29528]	0.08298085	
SPRN	shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871]	0.08297428	
ARMCX5	armadillo repeat containing X-linked 5 [Source:HGNC Symbol;Acc:HGNC:25772]	0.08282542	
SDHAF2	succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034]	0.0827984	
SNF8	SNF8 subunit of ESCRT-II [Source:HGNC Symbol;Acc:HGNC:17028]	0.08274116	
COX5A	cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]	0.08273633	
CDHR2	cadherin related family member 2 [Source:HGNC Symbol;Acc:HGNC:18231]	0.08270299	
LINC02043	long intergenic non-protein coding RNA 2043 [Source:HGNC Symbol;Acc:HGNC:52883]	0.08269121	
ZRANB1	zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]	0.08266644	
GOLGA5P1	golgin A5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43925]	0.082561046	
PDCD11	programmed cell death 11 [Source:HGNC Symbol;Acc:HGNC:13408]	0.08253773	
DGKE	diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]	0.08244305	
METTL15	methyltransferase like 15 [Source:HGNC Symbol;Acc:HGNC:26606]	0.0824259	
LINC00921	long intergenic non-protein coding RNA 921 [Source:HGNC Symbol;Acc:HGNC:26830]	0.082363755	
FRS3	fibroblast growth factor receptor substrate 3 [Source:HGNC Symbol;Acc:HGNC:16970]	0.082272984	
DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]	0.08225123	
PDP2	pyruvate dehydrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]	0.08189226	
RARS1	arginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9870]	0.081792705	
SMIM7	small integral membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:28419]	0.081777275	
LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]	0.081608385	
JAGN1	jagunal homolog 1 [Source:HGNC Symbol;Acc:HGNC:26926]	0.08160184	
ATP5MC1P2	ATP synthase membrane subunit c locus 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19817]	0.08157896	
IFT81	intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]	0.08155621	
FBXL19-AS1	FBXL19 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27557]	0.08153551	
LINC00200	long intergenic non-protein coding RNA 200 [Source:HGNC Symbol;Acc:HGNC:30974]	0.08152183	
MAP1S	microtubule associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]	0.08148345	
LINC02936	long intergenic non-protein coding RNA 2936 [Source:HGNC Symbol;Acc:HGNC:55940]	0.08144681	
CCDC144NL	CCDC144A N-terminal pseudogene [Source:HGNC Symbol;Acc:HGNC:33735]	0.08140288	
RN7SL823P	RNA, 7SL, cytoplasmic 823, pseudogene [Source:HGNC Symbol;Acc:HGNC:46839]	0.08140288	
GDI1	GDP dissociation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:4226]	0.08131339	
SNHG11	small nucleolar RNA host gene 11 [Source:HGNC Symbol;Acc:HGNC:25046]	0.081245035	
C16orf46	chromosome 16 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26525]	0.08098835	
GAK	cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]	0.08097053	
HAUS5	HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130]	0.08096035	
FCSK	fucose kinase [Source:HGNC Symbol;Acc:HGNC:29500]	0.080954164	
FIGNL1	fidgetin like 1 [Source:HGNC Symbol;Acc:HGNC:13286]	0.08095015	
HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor [Source:HGNC Symbol;Acc:HGNC:17113]	0.08079918	
YTHDF3	YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]	0.08073012	
NDST1-AS1	NDST1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52899]	0.08065468	
TCL6	T cell leukemia/lymphoma 6 [Source:HGNC Symbol;Acc:HGNC:13463]	0.08058706	
SKA2	spindle and kinetochore associated complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28006]	0.08047529	
C22orf39	chromosome 22 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:27012]	0.08042003	
SNORA16B	small nucleolar RNA, H/ACA box 16B [Source:HGNC Symbol;Acc:HGNC:32606]	0.08036658	
RINL	Ras and Rab interactor like [Source:HGNC Symbol;Acc:HGNC:24795]	0.080254816	
LRRFIP2	LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]	0.08019226	
PIGH	phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964]	0.08012854	
PRKD2	protein kinase D2 [Source:HGNC Symbol;Acc:HGNC:17293]	0.07996684	
MTUS1-DT	MTUS1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55525]	0.079939574	
BMS1P10	BMS1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:49154]	0.079926394	
AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	0.07989714	
KRR1	KRR1 small subunit processome component homolog [Source:HGNC Symbol;Acc:HGNC:5176]	0.07979912	
FNDC7	fibronectin type III domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26668]	0.079758696	
RPL26P36	ribosomal protein L26 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:36685]	0.07974546	
PSME4	proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]	0.079654925	
COQ4	coenzyme Q4 [Source:HGNC Symbol;Acc:HGNC:19693]	0.07957892	
FSCN1P1	fascin actin-bundling protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49669]	0.07946273	
SCRT1	scratch family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:15950]	0.079445705	
SMARCE1P5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39734]	0.079417124	
IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]	0.07917941	
LOC102723692	novel transcript, antisense to XYLT1	0.079102844	
SWINGN	SWI/SNF complex interacting GAS6 enhancer non-coding RNA [Source:HGNC Symbol;Acc:HGNC:43709]	0.07892116	
ACAD10	acyl-CoA dehydrogenase family member 10 [Source:HGNC Symbol;Acc:HGNC:21597]	0.07881199	
FOXP1-IT1	FOXP1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41335]	0.07877215	
RNU2-22P	RNA, U2 small nuclear 22, pseudogene [Source:HGNC Symbol;Acc:HGNC:48515]	0.07875447	
FRG1JP	FSHD region gene 1 family member J, pseudogene [Source:HGNC Symbol;Acc:HGNC:51768]	0.07868888	
SDF4	stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188]	0.07855123	
CYREN	cell cycle regulator of NHEJ [Source:HGNC Symbol;Acc:HGNC:22432]	0.07848482	
UBE2SP1	ubiquitin conjugating enzyme E2 S pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30864]	0.07839106	
PKD1P5	polycystin 1, transient receptor potential channel interacting pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30069]	0.07833551	
EML2	EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035]	0.07828202	
ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:18412]	0.0782059	
POLR1HASP	POLR1H antisense, pseudogene [Source:HGNC Symbol;Acc:HGNC:13924]	0.07817863	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	0.0781691	
LINC02079	long intergenic non-protein coding RNA 2079 [Source:HGNC Symbol;Acc:HGNC:52927]	0.07809181	
RPS2P17	ribosomal protein S2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:35764]	0.07789011	
PLD6	phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447]	0.07783833	
AP4S1	adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]	0.07780203	
NECAP1	NECAP endocytosis associated 1 [Source:HGNC Symbol;Acc:HGNC:24539]	0.07777836	
MAGEA6	MAGE family member A6 [Source:HGNC Symbol;Acc:HGNC:6804]	0.0777381	
MSH5	mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328]	0.07772997	
MTND5P2	MT-ND5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:41919]	0.07768307	
EI24	EI24 autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]	0.077554174	
UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]	0.077552065	
THEM4	thioesterase superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:17947]	0.077544354	
CAMTA1	calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]	0.07738794	
C11orf58	chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]	0.07736526	
ATP5F1C	ATP synthase F1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:833]	0.077263705	
SCYL2	SCY1 like pseudokinase 2 [Source:HGNC Symbol;Acc:HGNC:19286]	0.07725865	
RERG	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	0.07720075	
MKRN7P	makorin ring finger protein 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:7119]	0.07705208	
CCR4	C-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]	0.0769727	
KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]	0.07695338	
ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]	0.07695168	
PRDM7	PR/SET domain 7 [Source:HGNC Symbol;Acc:HGNC:9351]	0.076864764	
PRPS1P2	phosphoribosyl pyrophosphate synthetase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:9464]	0.076864764	
FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	0.07685676	
TXNDC11-AS1	TXNDC11 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56375]	0.07673796	
RNF5	ring finger protein 5 [Source:HGNC Symbol;Acc:HGNC:10068]	0.07664491	
HIRA	histone cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:4916]	0.076365605	
GAPDHP61	glyceraldehyde 3 phosphate dehydrogenase pseudogene 61 [Source:HGNC Symbol;Acc:HGNC:4155]	0.07633861	
SPC24	SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913]	0.07632105	
RBBP4P4	RBBP4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42371]	0.076257035	
RPL6P3	ribosomal protein L6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35925]	0.07612519	
COL4A3	collagen type IV alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2204]	0.07612519	
ANKAR	ankyrin and armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:26350]	0.07609058	
AK3P3	AK3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39062]	0.07604881	
RFPL3S	RFPL3 antisense [Source:HGNC Symbol;Acc:HGNC:9981]	0.07604875	
SH2D3C	SH2 domain containing 3C [Source:HGNC Symbol;Acc:HGNC:16884]	0.07600617	
DLGAP1	DLG associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2905]	0.07592423	
FES	FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]	0.07581149	
H3C14	H3 clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:20503]	0.07556522	
RABL6	RAB, member RAS oncogene family like 6 [Source:HGNC Symbol;Acc:HGNC:24703]	0.07541632	
EMC6	ER membrane protein complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:28430]	0.075312376	
ZNF276	zinc finger protein 276 [Source:HGNC Symbol;Acc:HGNC:23330]	0.07531188	
ARL5A	ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]	0.075279124	
ACSS2	acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]	0.0752667	
HEIH	hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:45049]	0.07522144	
RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	0.07518237	
GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B [Source:HGNC Symbol;Acc:HGNC:16768]	0.07500828	
TGFBR3	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	0.0749594	
PRMT5-DT	PRMT5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55482]	0.074929856	
DDX20	DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]	0.07485028	
CTDSP2	CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]	0.074824885	
NDUFAF8	NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]	0.0747619	
CATSPER3	cation channel sperm associated 3 [Source:HGNC Symbol;Acc:HGNC:20819]	0.07468649	
HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]	0.07446337	
SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor [Source:HGNC Symbol;Acc:HGNC:25543]	0.07427635	
BMS1P4-AGAP5	BMS1P4-AGAP5 readthrough [Source:HGNC Symbol;Acc:HGNC:55636]	0.07420788	
SSB	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	0.074141845	
MIATNB	MIAT neighbor [Source:HGNC Symbol;Acc:HGNC:50731]	0.0740304	
PAIP1	poly(A) binding protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16945]	0.07397469	
ZNF818P	zinc finger protein 818, pseudogene [Source:HGNC Symbol;Acc:HGNC:33265]	0.07395254	
TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	0.07387856	
SRPK1	SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]	0.07387274	
AREL1	apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]	0.07382583	
RRAGC	Ras related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]	0.07373745	
RUFY3	RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285]	0.07372562	
RPL21P97	ribosomal protein L21 pseudogene 97 [Source:HGNC Symbol;Acc:HGNC:36223]	0.073724166	
TMED3	transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]	0.0736717	
SLC27A1	solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]	0.073667586	
SNORD14D	small nucleolar RNA, C/D box 14D [Source:HGNC Symbol;Acc:HGNC:30353]	0.07361858	
FOLR2	folate receptor beta [Source:HGNC Symbol;Acc:HGNC:3793]	0.073507525	
UBTF	upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511]	0.07348655	
CLEC20A	C-type lectin domain containing 20A [Source:HGNC Symbol;Acc:HGNC:34521]	0.0734167	
BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13229]	0.0734167	
ENSG00000267665	novel transcript	0.0734167	
MMS22L	MMS22 like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:21475]	0.07320154	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	0.07319148	
MIR200CHG	MIR200C and MIR141 host gene [Source:HGNC Symbol;Acc:HGNC:53161]	0.07304562	
DNASE1L1	deoxyribonuclease 1 like 1 [Source:HGNC Symbol;Acc:HGNC:2957]	0.07296841	
TTC1	tetratricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12391]	0.07282605	
FLJ30679	uncharacterized protein FLJ30679 [Source:NCBI gene (formerly Entrezgene);Acc:146512]	0.07274408	
MNAT1	MNAT1 component of CDK activating kinase [Source:HGNC Symbol;Acc:HGNC:7181]	0.072715335	
LSS	lanosterol synthase [Source:HGNC Symbol;Acc:HGNC:6708]	0.07267218	
HERC2P9	HERC2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:30495]	0.072565965	
ANTXRL	ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277]	0.07255396	
IMPACT	impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]	0.07249807	
PLAAT4	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	0.07244831	
IER2	immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871]	0.072303206	
PRSS29P	serine protease 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:17542]	0.07216885	
BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	0.07212314	
LDAH	lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]	0.07209212	
HNRNPA1P33	heterogeneous nuclear ribonucleoprotein A1 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:44990]	0.07192123	
CCT5P1	chaperonin containing TCP1 subunit 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35135]	0.07188207	
SDHD	succinate dehydrogenase complex subunit D [Source:HGNC Symbol;Acc:HGNC:10683]	0.07185867	
DIPK2A	divergent protein kinase domain 2A [Source:HGNC Symbol;Acc:HGNC:28490]	0.07181275	
GTF2H3	general transcription factor IIH subunit 3 [Source:HGNC Symbol;Acc:HGNC:4657]	0.07181152	
CTNNA3	catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]	0.07179623	
SNORD32A	small nucleolar RNA, C/D box 32A [Source:HGNC Symbol;Acc:HGNC:10159]	0.07179351	
ATP6V0E1	ATPase H+ transporting V0 subunit e1 [Source:HGNC Symbol;Acc:HGNC:863]	0.07159972	
CD81-AS1	CD81 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49384]	0.0714589	
GKAP1	G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]	0.07133122	
CEP192P1	centrosomal protein 192kDa (CEP192) pseudogene	0.0712214	
MRPS35	mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]	0.07118675	
LINC00630	long intergenic non-protein coding RNA 630 [Source:HGNC Symbol;Acc:HGNC:44263]	0.07116047	
CYP17A1	cytochrome P450 family 17 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2593]	0.07114555	
GFM2	GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682]	0.070959136	
FAHD2A	fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:HGNC:24252]	0.07091266	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	0.070901684	
ADGRA3P1	ADGRA3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55918]	0.07086998	
RNF187	ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]	0.070805356	
HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]	0.070716344	
ZNF426-DT	ZNF426 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53777]	0.070644185	
TMC6	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	0.070576005	
MRPL12	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	0.07038229	
ELAPOR2	endosome-lysosome associated apoptosis and autophagy regulator family member 2 [Source:HGNC Symbol;Acc:HGNC:21945]	0.070336916	
ITGB1P1	integrin subunit beta 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3781]	0.070288755	
ORMDL2	ORMDL sphingolipid biosynthesis regulator 2 [Source:HGNC Symbol;Acc:HGNC:16037]	0.070201226	
CDH23	cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]	0.0699417	
TNPO1P3	transportin 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:50718]	0.06969321	
DNAL1	dynein axonemal light chain 1 [Source:HGNC Symbol;Acc:HGNC:23247]	0.06967039	
PAIP1P2	PAIP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56189]	0.06955763	
P2RY4	pyrimidinergic receptor P2Y4 [Source:HGNC Symbol;Acc:HGNC:8542]	0.06950742	
MTCO1P40	MT-CO1 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:52105]	0.0694659	
CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase [Source:HGNC Symbol;Acc:HGNC:18290]	0.06938966	
AMBRA1	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]	0.06930343	
