SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
PADI4	-1.104410373	2.12E-06	-1.062506374	0.001958804	-1.115499744	6.22E-05
PAICS	-0.343723769	2.00E-11	-0.344058384	1.31E-05	-0.350196209	9.92E-13
PAK1	-0.291678611	1.39E-07	-0.293730832	0.000215106	-0.297713377	9.25E-07
PAK6	-0.442405686	1.79E-10	-0.440530497	3.37E-05	-0.4493546	9.13E-11
PALLD	-0.216153108	0.000188877	-0.217004831	0.004744911	-0.222516049	0.000663841
PALM2-AKAP2	-0.463551717	1.38E-10	-0.462885967	4.96E-05	-0.46947101	5.36E-10
PALM3	-0.565462943	1.72E-19	-0.567386113	8.83E-07	-0.5715406	5.94E-19
PAM	-0.232512496	5.96E-06	-0.230901613	0.000811721	-0.239437375	8.68E-06
PANX2	-0.514236797	4.83E-06	-0.519892556	0.000791237	-0.521090665	1.84E-05
PANX3	0.593731644	0.001486803	0.588036955	0.022521338	0.587240225	0.011319838
PAPD5	0.372334346	5.75E-08	0.372883394	0.000186519	0.365794697	3.38E-07
PAPD7	-0.198440706	0.000284146	-0.197998046	0.005620122	-0.205220193	0.000487157
PAPOLG	0.364118816	3.70E-08	0.367711261	0.000126337	0.357639068	1.02E-07
PAPSS1	0.237003711	0.000486492	0.236583294	0.010429723	0.230292049	0.002021502
PAQR6	0.352634132	0.000666113	0.3577268	0.012750858	0.346096238	0.002371582
PAQR7	-0.179848567	0.001760811	-0.178578037	0.015536213	-0.186644307	0.004521594
PARD3	-0.251149659	7.01E-06	-0.252207997	0.000987058	-0.25738956	2.54E-05
PARD6A	0.66123214	0.001820069	0.64769221	0.030085113	0.655599034	0.010621513
PARD6G	-0.294719486	0.002412759	-0.295715203	0.01942527	-0.301551152	0.006261064
PARP10	-0.530331698	8.56E-12	-0.529529845	1.92E-05	-0.536978167	5.22E-12
PARP11	0.366746071	7.30E-05	0.363136103	0.00277993	0.36022836	0.000316496
PARP9	-0.855528812	3.63E-05	-0.867923232	0.004257616	-0.863954011	0.000673354
PASD1	-0.147713788	0.007301076	-0.149273232	0.032593366	-0.153938518	0.016697428
PATJ	-0.195506055	0.000768731	-0.196397409	0.009642971	-0.201791755	0.001883009
PATL2	-1.422017518	9.51E-08	-1.40078338	0.000588994	-1.432049982	1.50E-05
PAX6	0.338951832	0.001442357	0.341715621	0.012568346	0.332184261	0.007165493
PAX8	0.470881151	8.43E-06	0.461723088	0.001355117	0.464803052	6.45E-05
PAXIP1-AS2	0.307656602	0.005047426	0.307385514	0.02361028	0.301143311	0.019380231
PBX3	0.331801289	0.000377025	0.328958722	0.008671328	0.325361273	0.001894131
PC	0.161311772	0.008096912	0.1594916	0.036813607	0.154977779	0.031115526
PCAT7	0.384260782	0.002768759	0.368972488	0.029101565	0.378282518	0.011914324
PCBD2	0.396432984	0.000736065	0.388095609	0.01303302	0.390181351	0.002902373
PCBP2-OT1	0.138112274	0.007331889	0.138536964	0.031784485	0.131388583	0.032450288
PCDHB2	-0.222027378	0.003605369	-0.228368394	0.020201021	-0.228395257	0.010962216
PCK2	0.415935942	1.64E-08	0.415351417	0.00020284	0.409780016	2.76E-07
PCNX4	0.450006921	9.86E-08	0.448975221	0.000398172	0.443126073	7.86E-07
PCSK5	-0.26115343	3.37E-06	-0.261205984	0.000741927	-0.267659907	1.09E-05
PCSK6	-0.169266885	0.002527371	-0.170225113	0.018461632	-0.175752436	0.007697391
PCYOX1	0.328548327	5.71E-08	0.327089172	0.000260517	0.322459025	8.39E-07
PCYOX1L	0.599900975	2.37E-11	0.60774599	3.17E-05	0.593023057	4.09E-10
PDCD2	0.181972879	0.002367837	0.180074599	0.018609723	0.175777402	0.012068305
PDCD4	-0.205820873	0.000156933	-0.207684528	0.003803522	-0.211789686	0.000392626
PDCD6	-0.180428747	0.003006511	-0.18034498	0.024175088	-0.187266087	0.007330003
PDE4A	-0.300503403	9.08E-05	-0.299586858	0.004248327	-0.306976198	0.000397023
PDE4D	-0.789696215	2.22E-10	-0.785943433	3.81E-05	-0.796874134	3.34E-10
PDE4DIP	-0.161234453	0.002925235	-0.161015226	0.020023831	-0.16789223	0.006269985
PDE6B	-0.819902526	9.17E-06	-0.809993609	0.001700254	-0.828017926	3.60E-05
PDE6D	0.851265995	5.90E-16	0.843207832	9.33E-06	0.845169515	8.33E-15
PDE7A	0.186605904	0.003987434	0.189488645	0.018550514	0.179667637	0.013733372
PDE9A	0.457248159	0.00086029	0.451368468	0.010406883	0.451086222	0.006128135
PDF	0.216467076	0.010426055	0.217015998	0.043818172	0.210025785	0.031823846
PDGFA	0.25039093	0.001323132	0.246064689	0.021988235	0.24420999	0.009007541
PDGFRB	-0.403642986	3.91E-05	-0.414137187	0.001677329	-0.410216999	0.000123931
PDK1	-0.401810878	1.26E-11	-0.401698102	2.36E-05	-0.408604963	1.76E-12
PDK3	-0.287791575	1.76E-05	-0.284697659	0.001857792	-0.294752477	6.27E-05
PDLIM7	0.438373857	2.12E-10	0.440427462	5.16E-05	0.431760596	6.14E-09
PDSS2	-0.286966374	3.24E-07	-0.285316273	0.000323515	-0.293793503	1.20E-06
PDZD7	-0.297467683	9.72E-06	-0.296801447	0.001004172	-0.304120644	1.68E-05
PDZD8	0.316613448	9.88E-06	0.316166768	0.001325535	0.310119706	5.80E-05
PEF1	-0.207655922	0.000169755	-0.207177033	0.003666608	-0.214326948	0.000384714
PEG3	-0.365729938	7.64E-10	-0.36628018	5.06E-05	-0.372089968	8.91E-10
PEMT	-0.225777466	0.000914106	-0.225251275	0.008988867	-0.232408009	0.001601496
PERP	-0.167210195	0.000447938	-0.167699696	0.003910259	-0.173548796	0.000491198
PES1	-0.129820335	0.01094917	-0.1308446	0.039338363	-0.135868387	0.022061488
PEX1	0.401049211	8.18E-06	0.399942577	0.001581256	0.394436413	2.87E-05
PEX11G	0.561295349	5.11E-06	0.563869168	0.000753841	0.554751943	2.47E-05
PEX16	0.220304271	0.004091296	0.220294585	0.022649503	0.213889451	0.015101113
PFKFB2	0.227322864	0.00022785	0.225410885	0.00424253	0.220837645	0.001189763
PFN1	-0.15411555	0.004426458	-0.154878798	0.021770093	-0.160292294	0.010964691
PFN2	-0.220909948	0.000148566	-0.219495194	0.004947872	-0.22778147	0.000530496
PGAM1	-0.147735187	0.006399099	-0.148924398	0.030715239	-0.154371263	0.012714092
PGAP1	-0.44432369	2.05E-09	-0.444182869	0.000103584	-0.451027763	8.70E-09
PGBD2	0.410693513	0.000427283	0.410272918	0.009597572	0.403838979	0.001632571
PGC	-0.717980789	1.15E-12	-0.717208291	1.05E-05	-0.724944513	1.21E-12
PGD	0.318910089	8.58E-08	0.317188375	0.000273677	0.312920659	2.63E-06
PGF	-0.218789367	7.09E-05	-0.218783914	0.002517015	-0.225099585	0.000153492
PGK1	-0.222323294	3.14E-05	-0.222779992	0.001111172	-0.229066619	1.84E-05
PGM1	-0.164171623	0.002525845	-0.165396268	0.015283911	-0.170372635	0.007736526
PGRMC2	-0.20067936	0.000149196	-0.201828568	0.003518993	-0.206882914	0.000344648
PHACTR1	-0.882108473	1.19E-10	-0.881239928	8.92E-05	-0.88952238	1.59E-10
PHC1	-0.350554843	1.48E-11	-0.350739615	1.19E-05	-0.357016688	4.05E-12
PHC1P1	-0.306948442	9.55E-06	-0.303578647	0.001663387	-0.313522	2.38E-05
PHF1	-0.189679197	0.01207122	-0.18927179	0.038759755	-0.19630448	0.022870574
PHF10	-0.190991156	0.00107792	-0.191377084	0.010998006	-0.197496305	0.002148352
PHF13	-0.177699035	0.00091755	-0.177662274	0.008945976	-0.184300495	0.001872286
PHF20L1	0.214571302	0.008636502	0.215886258	0.042727928	0.208218421	0.025830418
PHF21A	0.300094554	9.13E-06	0.29487843	0.001364435	0.294141581	8.04E-05
PHF6	0.216410123	0.000421341	0.217916771	0.006577656	0.209474377	0.002123517
PHF7	0.373290102	0.000178046	0.369760784	0.004877366	0.366641278	0.000844531
PHKA1	0.203846265	0.000271144	0.204700302	0.004638648	0.197178722	0.001897763
PHKA2	-0.260305265	1.13E-07	-0.260335603	0.000156881	-0.266841367	2.53E-08
PHLDA1	-0.507770996	0.001627357	-0.514242046	0.011587271	-0.514166579	0.010898392
PHLDA3	-0.358338879	1.04E-11	-0.357902866	1.74E-05	-0.364657278	2.42E-12
PHLPP2	0.890117852	1.24E-09	0.883000236	0.000192084	0.884162016	5.48E-09
PHYH	0.462198306	5.86E-07	0.462981853	0.000471522	0.45549089	2.22E-06
PHYKPL	0.133432311	0.012175717	0.133528281	0.045365486	0.126849887	0.042768937
PIAS1	-0.381217115	6.55E-09	-0.382400986	0.000130269	-0.388250521	8.33E-09
PIAS3	0.140234406	0.008078033	0.140462977	0.033764103	0.133673055	0.024813039
PICALM	-0.404681506	1.39E-13	-0.404926967	5.04E-06	-0.411117921	2.11E-14
PIGF	0.319355909	0.000717999	0.313586797	0.012700141	0.312852672	0.003119295
PIGK	0.186092915	0.003025902	0.187776393	0.020939632	0.179645188	0.012384137
PIGL	0.345442447	0.003585976	0.342426343	0.031057712	0.338723237	0.01123109
PIGM	0.554616814	1.42E-09	0.554337548	6.30E-05	0.548016722	8.94E-09
PIGO	0.174241314	0.003206862	0.174623286	0.021106627	0.167703032	0.018944245
PIGQ	0.547984031	5.35E-17	0.547585455	1.41E-06	0.54153483	1.11E-16
PIGV	0.248987857	0.000122804	0.25084831	0.002684486	0.242318662	0.000754429
PIGX	0.398570198	3.80E-07	0.399217864	0.000274094	0.392111503	1.07E-06
PIGY	0.180297815	0.008186673	0.180971478	0.036587098	0.173648983	0.024966139
PIK3CB	-0.15996505	0.0041614	-0.159534516	0.025735963	-0.166651522	0.007924957
PIK3R5	-0.398159168	0.002275149	-0.407468592	0.01103799	-0.40488683	0.007640584
PIKFYVE	0.23258271	0.00270982	0.232639777	0.025712345	0.225996821	0.013407609
PIM3	-0.172070661	0.001545796	-0.173047283	0.013100695	-0.178428826	0.005070829
PINK1	0.48645624	6.70E-08	0.487198223	0.00025692	0.480140296	2.78E-07
PIP4K2C	0.193020428	0.000609519	0.194247671	0.008141987	0.186289797	0.004610777
PIPOX	-1.048120894	1.31E-13	-1.034918927	6.84E-06	-1.056205609	1.95E-12
PITPNB	-0.208133788	3.07E-05	-0.207917846	0.001507474	-0.214780119	4.87E-05
PITPNC1	-0.587501519	3.11E-15	-0.582304163	4.69E-06	-0.59449451	3.97E-14
PITPNM1	0.258192525	9.16E-05	0.256691654	0.003897984	0.25185588	0.000942023
PITPNM3	-0.60802729	0.000572559	-0.589246437	0.012372099	-0.616813033	0.002779262
PKD1L2	-0.480948146	4.66E-09	-0.482518319	0.000148439	-0.487611383	1.40E-08
PKD2	0.639035834	4.89E-11	0.645236316	3.30E-05	0.632375946	1.35E-10
PKHD1	0.229617263	0.013719206	0.231693757	0.044506538	0.222766737	0.049968752
PKM	-0.171793483	0.000945545	-0.173463704	0.005676027	-0.178114214	0.001599814
PKN1	-0.123446617	0.014677945	-0.124249267	0.048436375	-0.129822595	0.023964089
PKN3	-0.216353428	0.000321406	-0.216590908	0.006505593	-0.222732805	0.001189514
PKP2	-1.703282318	5.23E-07	-1.656662586	0.002149048	-1.721859527	0.000215113
PKP3	-0.146500211	0.008715872	-0.146556583	0.040068492	-0.152571572	0.020815267
PLA2G12A	0.178273447	0.002756266	0.178343407	0.016395569	0.171713059	0.010931977
PLA2G15	0.215146385	0.002683326	0.216790938	0.021371711	0.208479159	0.013283549
PLA2G2F	-0.892083167	4.93E-22	-0.8902758	1.63E-07	-0.898836949	3.57E-23
PLA2G4B	0.450232692	6.75E-06	0.449247372	0.001417014	0.443534768	1.98E-05
PLA2G6	-0.259080104	6.89E-05	-0.260170653	0.002735617	-0.265805138	0.000280724
PLAC8	-0.483143347	4.97E-16	-0.481990685	3.27E-06	-0.489664344	2.46E-15
PLAU	-0.469513897	4.33E-07	-0.471102377	0.000427345	-0.476281111	1.83E-06
PLB1	-1.055723879	3.40E-39	-1.063681364	4.22E-09	-1.061951103	2.03E-40
PLBD1-AS1	0.781331363	7.68E-12	0.777394214	2.20E-05	0.774791018	7.60E-11
PLCB1	0.245899252	0.012865772	0.249129912	0.048744514	0.239019448	0.039649566
PLCB3	0.14973175	0.004637007	0.148956289	0.023827523	0.143313909	0.015574564
PLCD1	-0.301563179	0.000153974	-0.304742373	0.002517015	-0.308186166	0.000330177
PLCD4	-0.870047463	1.11E-24	-0.86762102	6.00E-08	-0.877106502	1.43E-25
PLCE1	-0.502998254	1.25E-06	-0.503112894	0.000423504	-0.509887272	3.48E-06
PLCL2	-0.922378501	0.000166923	-0.951162811	0.010059463	-0.934156356	0.002633733
PLD1	0.21241899	0.004430428	0.208688902	0.027671992	0.205818534	0.01699317
PLEC	-0.248877007	9.28E-06	-0.248877477	0.001252688	-0.255382229	1.94E-05
PLEK2	-0.580738026	1.81E-08	-0.58491206	0.000132707	-0.58772166	3.40E-08
PLEKHA2	-0.687288966	2.43E-21	-0.695111961	4.47E-07	-0.693143452	8.68E-20
PLEKHA3	0.242944711	0.005999454	0.242021893	0.035971205	0.235860654	0.02131823
PLEKHA6	-0.625823419	1.73E-28	-0.625708492	5.24E-08	-0.632285834	1.11E-28
PLEKHF1	-0.15324075	0.005741958	-0.152871965	0.027410498	-0.15993986	0.011498067
PLEKHG1	-0.336702404	1.03E-07	-0.337605038	0.000236072	-0.342906291	5.03E-07
PLEKHG2	0.297514387	4.40E-05	0.295581786	0.001766227	0.290968354	0.000249704
PLEKHG3	-0.29966343	5.49E-10	-0.299768708	3.12E-05	-0.306175136	6.04E-11
PLEKHG4B	-1.649477706	6.23E-05	-1.878043872	0.009316911	-1.684861658	0.005488797
PLEKHG6	-0.248831518	7.16E-07	-0.250007573	0.000298104	-0.255068119	1.42E-06
PLEKHM1P1	-0.639254958	2.27E-11	-0.638722074	1.69E-05	-0.645956249	9.92E-12
PLEKHM3	-0.339991406	3.75E-07	-0.34005456	0.000483494	-0.34657388	2.61E-06
PLEKHO2	0.401042853	1.61E-07	0.400667409	0.000252453	0.394604592	4.72E-07
PLIN5	0.253767045	0.008454438	0.255186753	0.042520333	0.247371353	0.026853339
PLK1	-0.257774326	2.37E-05	-0.259045969	0.002073664	-0.264352194	0.000183572
PLK2	-0.298655124	0.003515047	-0.294802743	0.027051492	-0.305236292	0.007028277
PLPP6	0.337359372	0.000527192	0.339927453	0.007784978	0.330812333	0.00175125
PLPPR2	0.441805129	3.98E-06	0.428162679	0.001131996	0.43590137	3.22E-05
PLPPR3	-0.658839553	8.27E-10	-0.663200134	5.67E-05	-0.665859596	2.51E-09
PLS3	-0.2749134	3.99E-05	-0.273513081	0.003163202	-0.281982496	8.55E-05
PLXDC1	-0.477571687	0.000135714	-0.485742193	0.003019146	-0.484638138	0.000370447
PLXNA2	-0.16105405	0.004657597	-0.161085097	0.025621694	-0.167432851	0.010129721
PLXNB1	-0.125316957	0.011813132	-0.124971974	0.042831478	-0.131878113	0.011911037
PMEL	-0.440705746	2.15E-13	-0.440748682	1.05E-05	-0.447828081	1.44E-13
PML	-0.148608603	0.004860324	-0.148551165	0.023879495	-0.15514971	0.010005607
PNCK	-0.351469793	7.98E-09	-0.351845234	0.000121242	-0.358304328	1.53E-08
PNKD	-0.463179021	1.80E-15	-0.463099036	3.79E-06	-0.469679772	1.35E-14
PNKP	0.281780609	5.02E-06	0.281927175	0.000836653	0.275283773	1.86E-05
PNMA1	0.332653494	1.06E-08	0.332732382	0.000109721	0.325950787	4.73E-08
PNMAL2	0.47887495	0.005928048	0.490540681	0.03669119	0.472183145	0.033413447
PNN	-0.214073806	0.00093402	-0.214448016	0.013388916	-0.220184121	0.003440492
PNPLA7	-0.729889866	1.85E-07	-0.726189856	0.000579335	-0.736890999	3.53E-07
PNPLA8	0.239857499	0.00377875	0.242166765	0.030194741	0.232963443	0.013174756
PNRC2	0.259433656	0.000110865	0.257741552	0.005268599	0.253004847	0.000535346
POC1B-GALNT4	0.308429681	0.004598105	0.309073299	0.029431522	0.301835641	0.014816903
POLB	0.263612439	0.00238846	0.263268802	0.020773371	0.256769397	0.00677483
POLDIP2	-0.125966968	0.013968052	-0.126741925	0.047623105	-0.132245827	0.030931104
POLH	-0.304297897	1.73E-06	-0.304232703	0.000736627	-0.310850268	3.45E-06
POLN	0.453411659	0.005207668	0.444766505	0.037514206	0.447299751	0.024421876
POLR1E	0.188714242	0.008709197	0.18644532	0.038706067	0.182058123	0.031919129
POLR2A	0.259757212	0.000163514	0.256827798	0.006777255	0.253703749	0.001613666
POLR3C	0.235071805	0.002528758	0.230899705	0.02021767	0.228309419	0.009156991
POLR3D	-0.170778605	0.000729849	-0.170877088	0.007225889	-0.177365619	0.001465514
POLR3GL	0.423157645	0.000741231	0.429754679	0.013420402	0.41619085	0.003187474
POMGNT2	0.282128294	0.002248433	0.284052766	0.019698615	0.275369618	0.009006547
POMP	-0.367371799	6.87E-09	-0.366584241	0.000126104	-0.373872056	3.95E-08
POMT1	0.206046038	9.60E-05	0.206186129	0.002936196	0.19958173	0.000728156
POP5	0.322539465	0.000421608	0.317247588	0.009320556	0.316018082	0.001778422
POP7	-0.173394674	0.003221903	-0.172501576	0.020921503	-0.179984687	0.007768763
POR	-0.133740752	0.010603652	-0.133413508	0.041194927	-0.140029273	0.025226618
POT1	0.201985443	0.003534261	0.203448484	0.021720303	0.19527768	0.014726379
POU2F1	-0.235817586	0.000252948	-0.237963677	0.006552901	-0.242142519	0.000944156
POU2F3	-0.464260711	0.004514208	-0.465575748	0.034129797	-0.471398227	0.015928456
POU6F1	-0.292585818	0.001116475	-0.292371004	0.008453866	-0.299484474	0.00273634
POU6F2	0.391341663	0.000130538	0.389944184	0.003604475	0.385074444	0.000634994
POU6F2-AS2	0.70459483	0.0012239	0.707696543	0.022471692	0.698659618	0.016630518
PPAN-P2RY11	-0.165627684	0.006303294	-0.165798294	0.032043489	-0.172027227	0.014919749
PPARG	-0.175143212	0.001450462	-0.175764008	0.012660293	-0.181546887	0.003128688
PPCDC	0.436701188	0.002788568	0.449267101	0.018550187	0.4298038	0.008894893
PPFIA1	0.173553831	0.004933307	0.1725405	0.031593852	0.167272519	0.02808739
PPFIA4	-0.325054954	3.78E-06	-0.322882159	0.001421059	-0.331782161	1.45E-05
PPIC	0.448891001	0.000101018	0.449476318	0.004931427	0.44246763	0.000470319
PPIP5K1	0.187025745	0.005773078	0.185242534	0.030611351	0.180501867	0.02396324
PPM1A	0.179944488	0.002838468	0.181202253	0.018898819	0.173406973	0.010612923
PPM1D	-0.173509465	0.009874943	-0.179740796	0.037932672	-0.1792756	0.029122722
PPM1E	-0.515773136	3.87E-08	-0.519373118	0.000119457	-0.522743137	1.18E-07
PPM1H	0.143188379	0.007668097	0.142983614	0.036188439	0.136690453	0.039387939
PPM1J	0.627199144	0.002157753	0.627640927	0.031201808	0.62092213	0.016790178
PPM1L	0.35065192	0.000325454	0.356222828	0.005676849	0.343718568	0.001290507
PPM1M	0.574525059	1.99E-06	0.583944284	0.000946169	0.567265907	1.00E-05
PPME1	-0.308335033	1.71E-10	-0.308745414	2.21E-05	-0.314727639	2.88E-11
PPP1R10	0.16694357	0.003276016	0.168166007	0.021594156	0.160399697	0.017972145
PPP1R12B	-0.145027709	0.006696522	-0.145363295	0.028685757	-0.151506523	0.009868701
PPP1R13B	0.279665232	0.000916394	0.273664322	0.012831252	0.273316999	0.004927196
PPP1R13L	-0.204155507	4.85E-05	-0.203989669	0.001959137	-0.210990985	3.47E-05
PPP1R14B	-0.335820153	5.83E-06	-0.33664004	0.001700254	-0.342318763	2.65E-05
PPP1R14BP3	-0.287914775	4.01E-05	-0.286510701	0.001776627	-0.294633448	8.59E-05
PPP1R15A	-0.223421021	0.000205024	-0.223285123	0.005437941	-0.229559435	0.000725432
PPP1R2	0.276283246	3.95E-07	0.275443676	0.0002561	0.269836376	1.84E-06
PPP1R21	0.189435599	0.005532105	0.189782122	0.032122109	0.182643803	0.020131365
PPP1R36	-1.10018011	1.34E-13	-1.106930876	6.03E-06	-1.107416753	9.52E-14
PPP1R7	0.16549779	0.005968157	0.164325198	0.035328987	0.15921894	0.032547665
PPP2R1A	-0.151977779	0.001889696	-0.152743135	0.010563928	-0.158290665	0.002809013
PPP3CA	-0.171096725	0.005642057	-0.171159749	0.034012858	-0.177515731	0.011492962
PPP3CB-AS1	0.819602065	1.03E-06	0.820567501	0.001051044	0.813164195	5.82E-06
PPP3R1	-0.144308757	0.01102961	-0.144452847	0.047446961	-0.150850257	0.024430595
PPP6R2	0.253206244	0.000143728	0.252850953	0.003891038	0.246732172	0.000593003
PQBP1	0.243924847	0.000597021	0.243160332	0.009648993	0.23776907	0.004242171
PQLC2	0.309030707	0.000257242	0.312165598	0.005280708	0.302174655	0.001110076
PQLC3	0.278124625	3.04E-05	0.279783781	0.001848198	0.271330504	0.000133731
PRAP1	-0.881597234	2.40E-06	-0.874755953	0.000962521	-0.888532127	1.64E-05
PRC1	-0.290140514	3.71E-06	-0.290245233	0.001063883	-0.296867454	1.49E-05
PRCP	0.190276123	0.002421494	0.193093651	0.020433622	0.183250223	0.01819926
PRDM10	-0.297122356	2.06E-05	-0.297746423	0.001700254	-0.303660033	5.82E-05
PRDM11	0.4379227	0.006920707	0.430357322	0.039755643	0.431849451	0.039092978
PRDX1	-0.217001125	3.55E-05	-0.217092635	0.001475639	-0.2237784	3.34E-05
PRDX3	0.239567795	3.81E-05	0.239380632	0.002556866	0.232507055	0.000259137
PRDX4	-0.212785136	0.000271851	-0.212277475	0.006112982	-0.219334506	0.000370623
PREPL	0.259817362	0.00100226	0.259409051	0.01725306	0.252901452	0.004665022
PRICKLE3	-0.190681475	0.003378882	-0.1887693	0.021309589	-0.197526892	0.007863042
PRIM1	0.215043656	0.000399486	0.213411952	0.005817038	0.208576278	0.002123154
PRKAA1	0.223746416	0.000453622	0.223762083	0.008586506	0.217233221	0.002575016
PRKACB	0.264062072	0.002449431	0.270647689	0.01769801	0.256989129	0.009778942
PRKAG1	0.46221173	5.12E-14	0.463461196	5.96E-06	0.455361462	3.09E-13
PRKAR1B	-0.234891604	0.001615168	-0.233342924	0.011942451	-0.241289159	0.003309877
PRKAR2A	0.216214339	0.000727893	0.215182698	0.012599885	0.209812024	0.004990357
PRKCD	-0.229512917	3.26E-05	-0.229491765	0.001957717	-0.236113735	0.000143657
PRKCE	-0.616542237	6.65E-11	-0.617338376	2.40E-05	-0.622610923	6.09E-11
PRKCQ	-0.353127603	0.003516914	-0.361518258	0.017691462	-0.359644295	0.009501162
PRKRA	0.233778105	0.000553529	0.228568949	0.011702641	0.226972577	0.002953115
PRKX	-0.325166842	1.25E-09	-0.325562387	5.60E-05	-0.331693005	2.42E-09
PRKY	-0.311395988	4.08E-05	-0.311325679	0.00188652	-0.318102442	6.49E-05
PRMT1	-0.203485606	4.83E-05	-0.204240134	0.001800569	-0.209471509	6.95E-05
PRMT2	0.256254874	1.46E-05	0.256157666	0.001374233	0.249655517	6.42E-05
PRMT6	0.314745535	0.000115846	0.31563718	0.004305798	0.308080864	0.000377071
PROCR	-0.318501507	4.10E-08	-0.318061584	0.000115169	-0.325133729	3.85E-08
PROM2	-0.42757492	4.47E-18	-0.427118601	8.12E-07	-0.434117405	2.19E-20
PRPF3	-0.134685617	0.011744729	-0.134118368	0.043692159	-0.141122439	0.01601321
PRPF31	-0.596768019	0.001334958	-0.603925687	0.010052553	-0.604312361	0.044747708
PRPF38B	-0.1778526	0.002307366	-0.181315245	0.016741493	-0.183754254	0.007293629
PRPF40B	0.184245665	0.009798194	0.185641346	0.041433208	0.178166357	0.037861453
PRPH	1.450819534	0.001481086	1.441960192	0.041031313	1.464106871	0.033654205
PRPS1	0.320066311	0.000217419	0.322775409	0.004142465	0.313454703	0.000849498
PRR14	0.163349688	0.010507569	0.16248738	0.042480609	0.156818692	0.045577253
PRSS16	0.397565109	1.96E-07	0.395716319	0.000208487	0.391064288	1.44E-06
PRSS22	-0.732173757	1.87E-39	-0.731475737	6.48E-09	-0.738413526	1.29E-42
PRSS30P	-0.669655836	0.007403581	-0.716074588	0.029207884	-0.675531934	0.038822305
PRSS8	-0.201701191	0.000556485	-0.202979366	0.006580168	-0.207792937	0.002333049
PSAPL1	-1.037531631	0.00598261	-1.144350254	0.026424019	-1.042746412	0.027424127
PSAT1	0.690976266	2.25E-11	0.69167415	4.69E-05	0.684625892	1.43E-05
PSCA	-0.482429067	2.50E-06	-0.484149869	0.000558178	-0.489170863	9.93E-06
PSD	1.050078365	1.30E-11	1.058095393	2.63E-05	1.043385301	5.81E-10
PSD4	0.197539298	0.000490228	0.197966221	0.007693691	0.190974072	0.002610848
PSEN1	0.141250163	0.007421343	0.143118194	0.031209854	0.134434215	0.036777323
PSEN2	0.57146997	3.15E-10	0.568076117	5.55E-05	0.564971618	1.83E-09
PSIP1	0.18329861	0.002824008	0.183981925	0.020659027	0.17689386	0.011208308
PSKH1	0.386296101	1.56E-10	0.385633744	4.32E-05	0.379856311	7.52E-09
PSMA3-AS1	0.20428732	0.010127837	0.205191632	0.043457129	0.197871691	0.034538295
PSMB10	-0.348276297	6.90E-07	-0.346792369	0.00031389	-0.354932543	9.01E-07
PSMB2	-0.19932007	0.000582493	-0.198216253	0.009548076	-0.205748506	0.002342675
PSMD12	-0.20745709	0.00017795	-0.206650863	0.004657912	-0.214097333	0.000256401
PSMD13	-0.165903373	0.001434613	-0.16551639	0.012036025	-0.17240455	0.001547522
PSMD5-AS1	0.723346589	2.39E-17	0.723215359	2.30E-06	0.716682268	9.36E-18
PSMD9	0.187393687	0.009509243	0.187763933	0.038882904	0.180650248	0.026383865
PSMG3-AS1	0.683631126	0.000392435	0.682074406	0.014226353	0.676951112	0.0048792
PSPH	0.30963454	0.002430437	0.313456827	0.016763789	0.30283464	0.008953719
PSTK	0.447054034	0.001499601	0.451343668	0.014608716	0.440154894	0.005843208
PSTPIP2	-0.612449104	1.19E-15	-0.610470543	2.28E-06	-0.61930811	6.10E-17
PTCHD4	-0.455646444	2.25E-13	-0.455571031	9.02E-06	-0.462224647	5.87E-14
PTGES	-0.24664714	5.85E-05	-0.246627326	0.00337764	-0.25322236	0.000239199
PTGES2	0.151842665	0.009045072	0.151614665	0.041194927	0.14542253	0.038045185
PTGFRN	-0.83700196	1.26E-40	-0.838946417	6.48E-09	-0.843196422	2.50E-42
PTGIS	-0.9368088	8.13E-14	-0.935110846	3.03E-06	-0.944404497	3.44E-13
PTK7	-0.276376417	2.27E-05	-0.275205992	0.001988677	-0.283261419	8.84E-05
PTN	-0.260964133	7.70E-05	-0.259849926	0.004193042	-0.267296004	0.000225192
PTPN1	-0.176201845	0.004262984	-0.176128144	0.02980806	-0.182503626	0.011600275
PTPN14	-0.306940832	4.40E-05	-0.30795546	0.003421524	-0.313252794	0.000163323
PTPN18	0.161917675	0.00317095	0.162256233	0.021405082	0.155296319	0.01566643
PTPN2	0.267573002	0.000481096	0.266924534	0.009843456	0.261369145	0.003532436
PTPN23	0.15589461	0.007001346	0.155405876	0.035187091	0.149425743	0.032469557
PTPN3	-0.183154567	0.00080043	-0.183940159	0.007641555	-0.189665518	0.001720262
PTPN4	0.256551804	0.000572799	0.25562932	0.009557682	0.249623271	0.002303039
PTPRE	-0.185842906	0.000830086	-0.18564304	0.009459241	-0.192491888	0.001714485
PTPRF	-0.12587685	0.020714478	-0.127125325	0.047845025	-0.132187111	0.040936217
PTPRG-AS1	0.319430072	0.007477442	0.320134589	0.042520333	0.3128622	0.029332985
PTPRN	-0.764397144	0.003923504	-0.744533702	0.038423737	-0.773418645	0.0189982
PTPRU	-0.182673874	0.000633132	-0.183519341	0.007858133	-0.189011209	0.001337303
