SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
LIPH	0.672163852	2.78E-09	0.67986877	1.79E-05	0.663264895	3.58E-09
LIPT2	0.353288697	0.000935855	0.34986691	0.006444056	0.343714359	0.002232162
LITAF	-0.397761181	4.94E-14	-0.397533655	1.10E-06	-0.407591933	2.59E-14
LLGL2	0.441109673	2.26E-11	0.440800284	7.30E-06	0.431231979	6.57E-11
LLNLR-245B6.1	0.564170958	1.30E-08	0.553171706	4.24E-05	0.554319443	2.91E-08
LLNLR-268E12.1	1.598215981	0.001073913	1.625265472	0.009478453	1.610876945	0.021411302
LLNLR-304A6.2	-1.309043915	0.001829209	-1.321302877	0.027979906	-1.344211694	0.029824878
LLPH	0.262281548	0.001976646	0.263438849	0.007866986	0.252963059	0.003857853
LMAN1	-0.210838984	0.000413616	-0.210762594	0.003349503	-0.220701289	0.000239923
LMBR1	0.235121518	0.000196644	0.237828199	0.001967141	0.22516865	0.000893004
LMCD1	-1.787292112	9.15E-13	-1.772959641	1.35E-05	-1.801627633	1.64E-09
LMLN	0.573988854	1.01E-07	0.583911034	0.000100095	0.56397423	2.40E-07
LMO1	-2.151623537	5.80E-15	-2.120640798	9.63E-06	-2.17452042	5.38E-09
LMO2	-1.130804974	8.98E-50	-1.144173202	2.74E-10	-1.140482479	2.74E-53
LMO4	-0.332224819	1.05E-08	-0.332230518	4.07E-05	-0.341782849	1.26E-09
LMO7	-0.294129244	0.001659141	-0.290021802	0.009883245	-0.303866905	0.001924232
LMX1B	0.48063733	5.75E-06	0.477856977	0.000304136	0.470767031	1.10E-05
LNPEP	0.438635435	3.32E-11	0.440443591	7.43E-06	0.428804478	1.10E-10
LNPK	-0.235750261	7.92E-05	-0.234448792	0.001559604	-0.245378841	4.76E-05
LNX1	-0.993348395	1.09E-51	-0.995675963	2.77E-10	-1.003314385	6.46E-57
LONP1	-0.697429636	4.14E-39	-0.695332656	9.70E-10	-0.70699154	4.19E-46
LONP2	-0.344246696	6.15E-13	-0.343758922	1.35E-06	-0.353929052	1.46E-16
LOXL1	0.265552802	0.000344872	0.26596201	0.002170331	0.255764526	0.000757912
LOXL2	-0.169433958	0.004648297	-0.168453154	0.014690923	-0.179518775	0.005365671
LPAR5	1.156596914	1.09E-23	1.154756363	2.47E-08	1.147229529	1.07E-23
LPCAT1	-0.399556241	3.82E-10	-0.398981526	1.82E-05	-0.409514843	5.55E-10
LPCAT3	0.500767109	1.03E-11	0.500778614	8.66E-06	0.49084447	4.48E-10
LPGAT1	0.629315639	9.15E-19	0.630422833	1.96E-07	0.619460904	2.56E-19
LPIN1	0.241429944	0.000762425	0.243515939	0.004086949	0.232039907	0.001592217
LPIN2	-0.382426331	2.36E-07	-0.379882664	0.0001672	-0.391982616	2.68E-07
LPIN3	0.22215815	0.000245611	0.221382921	0.002756084	0.212347332	0.000559226
LPP	-0.448149028	1.58E-13	-0.449925356	2.20E-06	-0.458212684	5.89E-14
LPXN	0.842535414	2.64E-05	0.859646855	0.00143691	0.8352257	0.000165125
LRCH1	-0.348588494	1.21E-09	-0.347101811	1.96E-05	-0.358258705	1.15E-10
LRCH4	0.172039496	0.007233443	0.173744151	0.020402804	0.162262348	0.021002361
LRFN1	0.331869412	0.013731504	0.340234505	0.022561924	0.322075832	0.031242071
LRFN3	0.215472338	0.009118762	0.218476839	0.021899579	0.206266064	0.020607033
LRG1	0.17227851	0.009556484	0.170219778	0.029205815	0.162369011	0.033917294
LRIG1	1.00967777	1.22E-25	1.006425781	1.72E-08	1.00018837	2.18E-25
LRIG2	-0.237568905	0.000169391	-0.237001	0.00244488	-0.247531154	0.000240663
LRIG3	0.515671887	1.58E-05	0.52102169	0.000669878	0.506715829	3.13E-05
LRP1	-0.32135903	5.93E-08	-0.323222196	4.10E-05	-0.331593399	2.35E-08
LRP10	0.414480027	6.89E-17	0.414760957	2.18E-07	0.404640333	3.08E-17
LRP11	1.410867393	2.09E-08	1.456247072	0.000138595	1.403304025	4.56E-07
LRP12	0.352954016	0.002769554	0.374086008	0.008483179	0.343523876	0.005623906
LRP2BP	-1.020493153	1.95E-07	-1.01447144	0.000244831	-1.032177664	3.80E-06
LRP3	0.925325905	1.12E-12	0.924240585	4.21E-06	0.916424022	1.02E-12
LRP4	-0.197627427	0.001961175	-0.19479916	0.008453886	-0.207517252	0.001848598
LRP5L	0.704209175	0.003017462	0.675609114	0.025587748	0.697563418	0.019628814
LRPAP1	0.203899135	0.000108628	0.202044287	0.00150999	0.194135099	0.000287539
LRPPRC	-0.25122849	1.63E-05	-0.250294063	0.000677377	-0.26077021	4.68E-06
LRR1	0.41005339	5.20E-05	0.413453523	0.001138931	0.400568674	8.13E-05
LRRC1	-0.48865308	1.14E-15	-0.489796599	8.11E-07	-0.498138453	8.67E-16
LRRC14	0.26139423	0.000106723	0.264291273	0.001358863	0.251625273	0.00035809
LRRC20	0.954144226	1.15E-06	0.923329351	0.000413682	0.944618197	1.27E-06
LRRC26	0.899811003	1.11E-05	0.89324526	0.000993428	0.890756592	5.68E-05
LRRC28	0.215269861	0.019061717	0.20717713	0.048423313	0.205504638	0.04537509
LRRC32	-0.797623253	1.38E-10	-0.799529739	1.15E-05	-0.807897553	6.93E-11
LRRC41	-0.175448717	0.000337123	-0.176207086	0.002009817	-0.185058726	0.000139104
LRRC45	0.218328553	0.006705261	0.218245498	0.01710196	0.208702884	0.013064333
LRRC57	0.520352855	4.26E-08	0.524597776	5.14E-05	0.510408488	7.42E-08
LRRC59	-0.324986558	1.03E-08	-0.326935838	3.07E-05	-0.334626222	2.15E-08
LRRC69	1.005456525	0.004578123	1.01883078	0.036410361	1.001155494	0.030914285
LRRC70	-0.651450213	0.004003023	-0.67541195	0.016938525	-0.661593175	0.012265409
LRRC8D	-0.640085518	3.00E-14	-0.641458527	3.34E-06	-0.649162948	1.42E-14
LRRC8E	0.86444294	4.96E-07	0.887831867	0.000183976	0.856177037	5.82E-07
LRRCC1	0.544344369	4.19E-07	0.545460552	8.09E-05	0.534636188	8.75E-07
LRRFIP1	-0.768287054	2.17E-39	-0.769225754	9.70E-10	-0.777940432	1.42E-44
LRRIQ3	0.901080847	4.43E-06	0.905808249	0.000543816	0.891674814	6.22E-05
LRSAM1	-0.179142036	0.00165389	-0.178253133	0.00601189	-0.188797329	0.001149375
LSG1	-0.147422025	0.017446111	-0.14539982	0.043812474	-0.156846497	0.020702154
LSM10	0.685834985	2.17E-13	0.675966853	2.12E-06	0.675881101	1.77E-13
LSM11	-0.200447451	0.003564891	-0.198373827	0.01337842	-0.210388888	0.003930638
LSM12	-0.314760143	1.23E-07	-0.313517514	6.59E-05	-0.32459467	5.45E-08
LSM12P1	-0.320373003	3.66E-05	-0.318291398	0.001201806	-0.330116547	3.99E-05
LSM14B	-0.281200558	6.28E-08	-0.280680541	4.97E-05	-0.290769589	2.76E-09
LSM3	0.158961651	0.01525475	0.158816215	0.041276212	0.149576309	0.036096936
LSM4	0.255385983	2.45E-06	0.25265889	0.000251352	0.245763142	6.83E-06
LSM7	-0.254533205	9.02E-05	-0.252592619	0.001882916	-0.263976796	0.000118616
LSM8	0.417211463	5.36E-07	0.413792455	0.00016873	0.407710779	7.98E-07
LSR	-0.251115854	2.65E-06	-0.250506972	0.000247211	-0.260767004	2.08E-06
LTA4H	0.320756917	1.14E-05	0.321931571	0.000830363	0.311336202	3.65E-05
LTB4R	0.712198868	3.70E-09	0.718938047	4.62E-05	0.703204131	1.98E-09
LTB4R2	0.327777549	0.000357486	0.328813896	0.002278094	0.318363712	0.000732267
LTBP1	0.615049647	9.31E-13	0.619466511	1.86E-06	0.605087878	2.37E-12
LTBP3	0.398055758	1.10E-05	0.387485364	0.000498178	0.387881774	1.82E-05
LTBP4	-0.17743636	0.005247575	-0.173984522	0.017439949	-0.187319806	0.007102919
LTK	0.358238114	9.20E-05	0.351197304	0.001297365	0.348364518	0.00019538
LUC7L2	-0.365042755	1.30E-12	-0.36464478	2.24E-06	-0.374645917	2.24E-14
LUC7L3	0.266226762	4.03E-05	0.264200462	0.001431985	0.256298694	0.000149534
LURAP1	-0.834258753	1.46E-08	-0.839533717	5.30E-05	-0.84471878	2.52E-08
LUZP1	-0.194055955	0.00444882	-0.191860486	0.017934834	-0.20432275	0.00615329
LVRN	1.149582789	2.39E-11	1.14223482	1.18E-05	1.140259484	1.99E-11
LXN	0.664392278	2.32E-07	0.662600827	9.00E-05	0.655074315	2.65E-07
LY6D	-1.334330431	2.06E-17	-1.351985309	4.38E-07	-1.345634283	1.09E-18
LY6E	-0.284034235	0.001465366	-0.290803445	0.010667133	-0.293505331	0.044573072
LY6K	-2.383490726	1.15E-15	-2.474106849	3.79E-06	-2.402825791	8.45E-13
LYAR	-0.240468845	0.029381951	-0.252908852	0.04735863	-0.250592745	0.0379719
LYN	-0.804645454	1.19E-31	-0.801398721	9.73E-09	-0.813966249	1.46E-32
LYPD5	0.298844576	0.000242117	0.30075298	0.001608394	0.28882749	0.000648805
LYPLA1	-0.141224159	0.004633637	-0.141106442	0.012090013	-0.150836964	0.001429533
LYPLA2	0.163934789	0.007285986	0.161889562	0.024361634	0.154205934	0.029075365
LYPLAL1	0.284868429	1.98E-05	0.286576153	0.000425167	0.275400921	3.68E-05
LYRM2	0.218228948	0.001384721	0.219518305	0.004894579	0.208691914	0.00264448
LYRM4	-0.149345513	0.026678551	-0.154195249	0.048860382	-0.158904407	0.039237113
LYRM5	0.503820388	4.63E-05	0.502177134	0.001583132	0.494142187	0.000112939
LYRM9	0.327273687	0.01211387	0.331794491	0.02914259	0.317985389	0.02315713
LYSMD4	0.394448822	0.006698068	0.396814714	0.022511825	0.384737176	0.012750245
LYST	0.541922641	1.69E-07	0.530929246	0.000219468	0.531856557	2.07E-07
LZTS1	-1.536020118	2.31E-05	-1.430164714	0.007623134	-1.556952011	0.000266238
LZTS2	-0.127307376	0.015709185	-0.12692706	0.032965348	-0.137190221	0.013299644
LZTS3	0.355826883	0.000922835	0.358812431	0.004205817	0.345683938	0.002548037
MAB21L3	-0.735721707	6.34E-12	-0.731552278	4.20E-06	-0.74566419	3.81E-12
MACF1	-0.903684927	7.34E-54	-0.903856113	1.40E-10	-0.913366899	5.43E-61
MACROD1	-0.257582295	0.000775691	-0.257279536	0.005871227	-0.267564862	0.00160669
MACROD2	0.667689999	0.003892202	0.64819569	0.024259489	0.658754069	0.011836025
MAD1L1	-0.228297014	0.00075596	-0.226645222	0.005161659	-0.237733847	0.000642774
MAFF	-1.138353966	2.83E-47	-1.13931403	3.00E-10	-1.148387037	7.01E-53
MAFG	-0.167550019	0.012643546	-0.165032998	0.033735791	-0.177489499	0.017082165
MAFK	-0.507898842	1.67E-17	-0.506446754	3.57E-07	-0.517241915	6.92E-19
MAGED1	-0.465200025	7.95E-19	-0.464872402	1.01E-07	-0.475168232	1.32E-20
MAGED2	-0.130106583	0.008091737	-0.12983867	0.01787593	-0.140041854	0.005068321
MAGEE1	0.528488316	2.22E-05	0.532130049	0.000583818	0.518870723	6.72E-05
MAGI1	-0.246860512	3.73E-05	-0.246933409	0.001055077	-0.25675474	3.66E-05
MAGI2	0.903559216	0.001654846	0.96387508	0.013390771	0.89326191	0.014907083
MAGI3	0.358904265	0.01179259	0.36020414	0.028202081	0.349990737	0.021112971
MAGT1	0.21048304	9.26E-05	0.212414502	0.00117153	0.200400511	0.000361643
MAL2	0.253045001	2.54E-05	0.253899916	0.000829043	0.24351073	4.74E-05
MALT1	-0.261016126	0.000284965	-0.260167707	0.002701512	-0.270943438	0.000212618
MAML2	-0.925174123	4.27E-30	-0.922724701	1.17E-08	-0.935015492	1.74E-31
MAML3	-0.649982541	1.85E-20	-0.64902697	1.95E-07	-0.660131027	2.78E-20
MAN1A1	1.010854477	1.84E-09	1.045401969	1.38E-05	1.00101304	5.79E-09
MAN1C1	-0.579284321	1.34E-10	-0.579216821	5.91E-06	-0.589314368	8.41E-11
MAN2A2	0.410307725	1.39E-10	0.411680979	1.02E-05	0.400780408	7.17E-10
MAN2B2	0.401584088	1.56E-10	0.402087266	9.72E-06	0.391827297	5.98E-10
MANBA	0.560457415	6.45E-11	0.56725392	5.88E-06	0.550144365	1.03E-10
MANBAL	-0.286468877	2.77E-07	-0.286024392	9.64E-05	-0.296126874	6.68E-08
MANEA	0.420904474	4.66E-05	0.420348117	0.001288815	0.411056201	7.66E-05
MANEAL	0.297323881	2.06E-05	0.29818945	0.000343837	0.287644438	3.07E-05
MANSC1	1.47545034	5.23E-16	1.480150289	9.88E-07	1.467129144	1.02E-14
MAP1LC3B	0.298834238	1.00E-06	0.296688936	0.000182846	0.289227472	1.71E-06
MAP2K1	-0.400241223	4.16E-11	-0.399262727	8.81E-06	-0.410088937	4.80E-11
MAP2K3	0.256485579	7.32E-06	0.25679854	0.000314913	0.246552858	2.64E-05
MAP2K4	0.267103721	3.20E-05	0.266784238	0.000851269	0.257567167	9.50E-05
MAP2K6	1.092626378	6.69E-44	1.092256608	6.54E-10	1.083096654	1.64E-49
MAP2K7	-0.482892022	2.27E-13	-0.483575994	3.26E-06	-0.492478419	1.08E-12
MAP3K1	-0.347901892	1.64E-05	-0.347099817	0.001183995	-0.358114841	2.43E-05
MAP3K10	0.209618392	0.002678286	0.211113617	0.009409171	0.199958745	0.006959497
MAP3K12	0.407015811	0.020904417	0.43316601	0.03488637	0.398264642	0.039007584
MAP3K14	-0.583794554	8.73E-12	-0.584856519	4.33E-06	-0.593334612	2.29E-12
MAP3K15	-1.106878709	2.56E-32	-1.101103461	8.60E-09	-1.116797596	6.31E-34
MAP3K2	-0.152643402	0.010384391	-0.151661528	0.029560243	-0.162231442	0.010603563
MAP3K3	0.652988518	5.26E-24	0.655213935	1.78E-08	0.643267692	6.40E-26
MAP3K5	0.53034789	0.004794585	0.537300851	0.016295379	0.521607669	0.011829532
MAP3K7	0.157594193	0.016931859	0.158019402	0.045618976	0.148041939	0.039535961
MAP3K8	-0.576113025	7.88E-13	-0.574749217	3.38E-06	-0.58579386	3.24E-14
MAP3K9	-0.50447639	9.84E-16	-0.501733561	6.24E-07	-0.514238737	8.19E-17
MAP4K2	-0.147282881	0.015096488	-0.14825811	0.031288067	-0.156786869	0.017346064
MAP4K4	-0.261223853	1.58E-07	-0.261161908	3.83E-05	-0.270981997	1.34E-08
MAP4K5	-0.242631483	0.000226674	-0.240988576	0.003222853	-0.252139397	0.000175461
MAP7D1	0.350489905	1.26E-07	0.352238454	6.47E-05	0.340684949	6.25E-07
MAP7D3	-0.456124364	4.21E-12	-0.461167556	3.77E-06	-0.46592396	1.48E-12
MAP9	0.723755271	6.50E-06	0.725092231	0.0005641	0.713802124	1.70E-05
MAPK12	0.365533914	1.47E-07	0.363062965	8.66E-05	0.355992437	3.90E-07
MAPK13	0.275120304	0.001166729	0.274953089	0.004636904	0.265127224	0.002835996
MAPK14	-0.183451792	0.000256764	-0.182494719	0.001892642	-0.193292004	9.18E-05
MAPK3	-0.372467233	1.79E-10	-0.373223414	8.62E-06	-0.382164035	8.39E-11
MAPK6	-0.354471892	7.27E-06	-0.351878079	0.000871734	-0.363729464	7.00E-06
MAPK7	-0.334040785	1.05E-06	-0.331462559	0.000182467	-0.343794893	1.25E-06
MAPK8	0.479086445	1.07E-08	0.47895616	4.00E-05	0.469307322	1.25E-08
MAPK8IP2	-0.429758725	0.000385011	-0.431090645	0.002451799	-0.439540642	0.000509685
MAPK9	0.243600346	5.89E-05	0.243751405	0.001296518	0.234073382	0.000141978
MAPKAP1	0.146999308	0.008839424	0.146318295	0.024540202	0.137333067	0.034117303
MAPKAPK2	0.372744869	5.84E-10	0.373484348	1.70E-05	0.36276436	1.59E-08
MAPKAPK3	0.280442078	4.94E-06	0.281331207	0.000300965	0.27070491	2.28E-05
MAPKAPK5	-0.3158275	1.65E-07	-0.313934967	0.000110651	-0.325283342	3.08E-08
MAPKBP1	-0.375601083	6.85E-10	-0.374083462	1.94E-05	-0.38541667	3.99E-10
MAPRE2	0.965952099	1.49E-18	0.966497118	2.34E-07	0.956196116	4.45E-18
1-Mar	0.361002625	2.69E-12	0.361089873	2.39E-06	0.351167738	4.40E-12
2-Mar	-0.457847498	0.00160282	-0.444239881	0.011523816	-0.468772385	0.002304009
2-Mar	0.651005728	1.95E-11	0.646449352	6.11E-06	0.64158926	2.83E-11
7-Mar	-0.207460242	0.000735588	-0.205619999	0.006037759	-0.217341638	0.000630312
MARCKS	0.191023125	0.008382436	0.188255678	0.024301181	0.180917979	0.022655149
MARK1	1.009351199	1.06E-09	1.008309653	1.88E-05	1.000309006	2.47E-08
MARS	-0.431806872	1.93E-11	-0.430341368	8.56E-06	-0.440991085	6.80E-12
MARS2	0.309870235	0.00026035	0.311869209	0.002572344	0.300151752	0.000690045
MAST2	0.352238976	6.50E-09	0.353187193	3.24E-05	0.342346068	3.00E-08
MAST3	0.217457489	0.00242278	0.221234907	0.007201993	0.20798411	0.005897555
MASTL	-0.161171091	0.013035522	-0.160554118	0.033314221	-0.170739499	0.011554544
MAT2A	0.555852403	3.90E-13	0.556744507	4.84E-06	0.546112595	6.69E-13
MAT2B	0.225637893	3.42E-05	0.225673984	0.000787478	0.216014307	6.19E-05
MATR3	0.179780021	0.017886038	0.182604196	0.046102947	0.170290964	0.039932763
MAX	-0.138916706	0.015582999	-0.13727625	0.037880655	-0.14895905	0.023213461
MB21D2	-0.329258965	3.83E-06	-0.332442772	0.0002153	-0.339324638	1.68E-06
MBD3	0.216177348	9.41E-05	0.215250826	0.001506964	0.206384934	0.000418554
MBD4	0.270063831	0.000686656	0.270820293	0.005906591	0.260710351	0.001578344
MBD5	-0.301245113	3.01E-06	-0.299938352	0.000329838	-0.311253468	2.25E-06
MBD6	-0.388235093	1.49E-09	-0.386444681	3.06E-05	-0.398315119	4.69E-09
MBLAC2	0.408686755	6.63E-08	0.414811188	4.95E-05	0.398805332	1.60E-07
MBNL3	-0.618084326	1.58E-05	-0.623593357	0.00055791	-0.628858505	1.39E-05
MBOAT2	0.46052957	1.62E-09	0.462383516	1.53E-05	0.451197359	4.28E-10
MBP	-0.978635832	1.59E-48	-0.976859468	4.42E-10	-0.988292351	1.02E-50
MBTD1	-0.176568175	0.003432555	-0.176844462	0.013846333	-0.186361817	0.003186385
MBTPS1	0.223144635	1.10E-05	0.223625655	0.000366821	0.213199324	3.30E-05
MBTPS2	0.200114517	0.005151862	0.20144273	0.013490132	0.190558039	0.009858541
MC1R	0.674714254	7.33E-12	0.676028696	3.37E-06	0.665133108	1.08E-11
MCAM	0.285898228	0.000210418	0.288619402	0.001703574	0.276536316	0.000393375
MCCC1	-0.215068366	0.000196129	-0.215273742	0.001949928	-0.224765103	0.000118237
MCEE	-0.323379562	2.41E-05	-0.323997498	0.000566351	-0.333060224	8.48E-06
MCF2L	0.200607007	0.016992595	0.199172565	0.035227384	0.190785181	0.034117303
MCF2L2	1.342875917	1.06E-08	1.340130833	0.00014203	1.3358828	3.48E-07
MCL1	-0.186283623	8.48E-05	-0.186431	0.000797498	-0.196151401	7.76E-06
MCM2	-0.290076972	2.38E-07	-0.290188088	9.54E-05	-0.30013777	2.41E-07
MCM5	-0.15544858	0.001381994	-0.155200724	0.005011245	-0.165268683	0.000403681
MCM6	0.340944264	2.79E-06	0.338483016	0.000480956	0.331338362	6.97E-06
MCM7	-0.187795444	7.18E-05	-0.188099736	0.000738035	-0.197640912	7.44E-06
MCM9	0.288051134	0.000299886	0.289261741	0.001645886	0.278310356	0.000625772
MCOLN1	-0.242250843	0.001077187	-0.238585548	0.006095515	-0.252136729	0.001318228
MCPH1	-0.359202011	1.43E-07	-0.356159731	7.55E-05	-0.368756499	2.85E-08
MCPH1-AS1	0.931698002	0.000626964	0.965769162	0.006763876	0.925326883	0.00274139
MCRIP1	0.255382565	4.53E-05	0.252285381	0.001351406	0.245574626	0.000311912
MCRIP2	0.325198029	0.000186479	0.320815314	0.002113793	0.315438129	0.000382404
MCRS1	-0.328863045	1.17E-06	-0.330117469	0.000291549	-0.338067776	2.02E-06
MCTP2	-0.299276525	0.001332995	-0.300754272	0.005236416	-0.308932959	0.001173734
MCU	-0.315672888	3.68E-08	-0.315002631	4.10E-05	-0.325192709	8.63E-09
MCUB	0.534793359	6.81E-17	0.535494698	2.37E-07	0.525208178	1.87E-18
MDGA1	-1.167613285	2.66E-25	-1.164038714	2.97E-08	-1.177980972	2.84E-26
MDH1B	1.996546676	0.000136392	2.054276687	0.008524935	2.018716485	0.002916411
MDH2	-0.252725632	2.10E-06	-0.253262334	0.000185438	-0.262603648	1.79E-06
MDK	0.604313539	2.59E-07	0.589450629	0.000218559	0.5959277	0.000325712
MDM1	0.333354162	0.000892496	0.338053152	0.004627737	0.323977939	0.001779585
MDM4	-0.418326296	3.02E-12	-0.421025214	3.82E-06	-0.42823154	2.71E-13
MDN1	-0.343074066	1.33E-08	-0.34434277	4.32E-05	-0.353116419	9.04E-09
MDP1	0.678944498	0.00419716	0.706824076	0.020677556	0.671926588	0.012067426
ME2	0.402363848	7.26E-07	0.407120285	0.000175913	0.393136125	8.25E-07
MEAF6	0.438301917	2.42E-13	0.439429015	1.28E-06	0.428487142	4.11E-13
MECR	-0.26853653	1.50E-05	-0.267488768	0.000633785	-0.278119684	1.32E-05
MED1	-0.402950775	4.24E-10	-0.406044921	1.66E-05	-0.413163423	4.29E-10
MED10	-0.217408298	0.000658593	-0.21866039	0.004473322	-0.226833423	0.000637949
MED12	-0.433040663	6.29E-12	-0.435387184	5.36E-06	-0.44332843	3.46E-12
MED12L	-0.310649693	1.77E-05	-0.312637054	0.000994286	-0.320821772	3.07E-05
MED15	-0.57852196	2.18E-27	-0.578360248	1.10E-08	-0.58825528	2.07E-28
MED15P1	-1.270067069	0.000562986	-1.296894356	0.008919651	-1.281282717	0.005047003
MED16	-0.42303822	1.30E-09	-0.419800013	3.55E-05	-0.432852532	8.36E-10
MED21	0.366712831	3.40E-07	0.364755003	1.00E-04	0.356735778	6.52E-07
MED24	-0.193683731	7.68E-05	-0.193674786	0.000914999	-0.203405291	1.64E-05
MED26	-0.374137192	5.44E-09	-0.372298158	2.85E-05	-0.383667501	1.97E-09
MED27	-0.238252422	0.00574413	-0.251547514	0.017773361	-0.247421203	0.009588931
MED28	0.162873348	0.0060087	0.164334748	0.01782534	0.152945193	0.021452835
MED8	-0.479044601	3.95E-12	-0.481984684	5.31E-06	-0.488628879	1.55E-12
MEF2C	2.782212821	7.77E-05	2.801755326	0.005268178	2.8250681	0.005159174
MEF2D	-0.329357041	1.21E-08	-0.327907858	3.88E-05	-0.339304381	1.19E-08
MEGF6	-1.077468578	4.32E-06	-1.062495061	0.000878126	-1.087928049	1.84E-05
MEGF8	0.315614226	2.48E-07	0.314294948	0.000132964	0.305500828	1.54E-06
MEIS3	0.653765456	9.18E-10	0.655347622	7.34E-06	0.644324077	3.26E-09
MEMO1	-0.264718584	4.42E-07	-0.265424354	0.000103061	-0.274431138	1.83E-07
MESDC1	0.324239459	3.76E-05	0.327914921	0.000750737	0.314264915	9.94E-05
MESDC2	0.248860942	1.03E-05	0.248464845	0.00049045	0.238969	0.000105831
MEST	-0.986155723	0.003215927	-0.961931458	0.027914317	-0.999461785	0.038176495
MET	-0.374197148	6.19E-05	-0.368124504	0.001816841	-0.383359863	4.47E-05
METAP2	-0.171126163	0.01127915	-0.17049239	0.035801054	-0.180319383	0.012620039
METRN	0.735192892	3.45E-18	0.731789681	4.13E-07	0.725527508	1.28E-17
METTL1	-0.451337921	3.45E-08	-0.449087062	6.79E-05	-0.461091068	1.53E-08
METTL11B	3.058367373	4.51E-06	2.967551345	0.003052265	3.116716559	0.000238213
METTL16	-0.284314012	2.94E-06	-0.283508942	0.000328311	-0.294105421	2.81E-06
METTL18	0.509466841	0.000349526	0.49200952	0.004103413	0.500222485	0.001233331
METTL21B	-0.31127029	0.000310746	-0.305938913	0.003045522	-0.321111669	0.000341286
METTL22	-0.215742109	0.00335402	-0.212643995	0.013004507	-0.225251073	0.002718424
METTL23	0.281894613	0.001955628	0.270523693	0.013906002	0.27230521	0.004294016
METTL25	0.580119042	2.74E-05	0.591344295	0.001045812	0.570842667	4.81E-05
METTL6	-0.396732141	3.91E-09	-0.395585789	3.22E-05	-0.40634849	4.94E-10
METTL7A	-0.253995836	2.66E-06	-0.254562598	0.000215768	-0.263992883	1.27E-06
METTL8	-0.225686041	0.000827315	-0.225285693	0.004979245	-0.235278241	0.000558277
METTL9	0.253099334	2.21E-06	0.253145536	0.000197462	0.243511155	7.90E-06
MEX3B	-0.888455324	1.11E-54	-0.886982171	1.34E-10	-0.8979433	2.11E-62
MFAP2	-0.576247519	3.76E-14	-0.586203427	8.46E-07	-0.586252864	1.26E-14
MFAP3	0.241648781	2.78E-05	0.243079463	0.000745875	0.231734289	7.78E-05
MFAP5	-0.78376339	1.34E-37	-0.784530557	1.93E-09	-0.793202721	1.67E-40
MFHAS1	0.349850677	8.11E-07	0.351315895	0.000209604	0.340395053	1.84E-06
MFI2-AS1	0.957751035	2.07E-07	0.96005661	0.000133688	0.949962699	1.18E-05
MFN1	0.319057649	0.000476361	0.320186348	0.00685064	0.309585167	0.001091582
MFN2	-0.358425638	1.87E-11	-0.357959049	4.73E-06	-0.368207547	3.74E-12
MFSD1	0.227559715	0.000248392	0.227467897	0.002637836	0.217969851	0.000617957
MFSD12	-0.472235736	1.75E-09	-0.47102972	4.03E-05	-0.481282639	3.14E-09
MFSD13A	0.480325238	2.90E-05	0.473278685	0.001819234	0.471306005	6.04E-05
MFSD14B	0.346656704	5.86E-10	0.347243625	1.09E-05	0.337107965	1.02E-09
MFSD4A	1.323386377	4.18E-12	1.318535889	8.50E-06	1.31590881	4.29E-11
MFSD5	0.279797703	0.000677138	0.283297624	0.003747574	0.269451647	0.002399985
MFSD6	1.126877762	2.39E-31	1.130322261	8.39E-09	1.117757116	1.42E-33
MFSD8	0.405336919	3.62E-05	0.410117051	0.001183246	0.39580578	5.57E-05
MGA	-0.327582695	5.23E-06	-0.329515614	0.000553632	-0.337655626	6.94E-06
MGAT1	0.21249262	0.000108263	0.21154576	0.001518856	0.202692415	0.00073256
MGAT2	0.38898833	3.29E-10	0.389012765	8.30E-06	0.379317622	1.94E-10
MGAT3	-0.507595531	7.47E-25	-0.506938996	1.47E-08	-0.517331814	1.36E-29
MGAT4A	-0.79320617	1.54E-38	-0.794017343	1.49E-09	-0.80275689	6.67E-44
MGAT4B	0.338177158	9.68E-12	0.337899693	2.90E-06	0.328338189	4.47E-12
MGC39584	-0.793750209	1.19E-14	-0.790793303	8.09E-07	-0.803524614	6.45E-15
MGEA5	0.294286339	1.63E-08	0.294341648	3.06E-05	0.284445525	9.64E-09
MGLL	-0.209369921	0.000138931	-0.208521624	0.001733402	-0.219132324	0.000138215
MGRN1	-0.201240386	0.000149444	-0.200352109	0.001680853	-0.211170426	0.00017267
MGST2	0.697229913	6.74E-09	0.667724624	6.98E-05	0.687672678	7.99E-09
MIA-RAB4B	0.597899593	3.27E-09	0.595927498	3.42E-05	0.588285341	9.76E-09
MIB1	0.211881831	0.002665668	0.211861897	0.013846333	0.202011284	0.007943694
MIB2	-0.196631921	0.000600834	-0.197306733	0.003895106	-0.206355769	0.000304831
MICAL1	0.344937647	2.48E-05	0.331721142	0.001113002	0.335370062	8.71E-05
MICAL2	-0.461533624	1.37E-11	-0.457963786	6.81E-06	-0.471542047	2.77E-11
MICAL3	-0.617169948	4.20E-27	-0.617675938	1.55E-08	-0.627065053	3.02E-29
MICALL1	-0.224797737	0.000142624	-0.223979357	0.002102763	-0.234443752	0.000191501
MICALL2	0.161594646	0.020359281	0.161158904	0.038692799	0.151868593	0.047853002
