SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
MRPL34	0.375819334	5.72E-05	0.376551659	0.006318692	0.361286123	0.001598132
MRPL50	0.361445289	0.005364369	0.36283142	0.043519734	0.34678209	0.030128478
MRPL54	-0.367863204	0.002031629	-0.36552159	0.026426456	-0.382017471	0.006054922
MSH2	0.365480244	0.000170216	0.365909618	0.011821484	0.351170438	0.002123085
MSL3P1	0.532161061	0.004583578	0.537320621	0.042869686	0.518123648	0.022642338
MSMO1	0.314937862	5.52E-05	0.315096947	0.005447374	0.300542475	0.000369333
MT-TE	1.166892201	9.92E-05	1.188241305	0.00164201	1.152161956	0.001339897
MT-TQ	0.614526003	2.82E-05	0.6140014	0.002456505	0.60007914	0.000267191
MTCP1	0.38045944	0.002996378	0.382061709	0.023685868	0.365943955	0.019024514
MTF1	-0.312014086	0.000311414	-0.311819323	0.010498971	-0.326688137	0.001201584
MTHFD1L	-0.512081903	3.39E-09	-0.508983327	0.000249895	-0.526175476	3.45E-09
MTHFR	0.38812879	0.004672557	0.387260015	0.034279031	0.37382355	0.030425924
MTM1	0.881767995	3.17E-07	0.882164418	0.000798139	0.867634749	7.73E-06
MTMR1	-0.226806642	0.002229428	-0.225629394	0.023363989	-0.241702753	0.006175505
MTMR11	-0.484450663	0.0001945	-0.483452143	0.00805056	-0.498836548	0.000558099
MTMR12	0.23515317	0.001939546	0.235691708	0.022502493	0.220484717	0.015070958
MTMR2	-0.242598693	0.001174707	-0.242223923	0.016290125	-0.257044559	0.001945746
MTMR4	-0.215404601	0.003681866	-0.215188372	0.030298975	-0.230010064	0.006546759
MTSS1L	-0.595607376	1.26E-13	-0.594688163	1.82E-05	-0.610330289	3.67E-13
MUC4	-0.521206262	0.003910744	-0.515638248	0.049770747	-0.53638772	0.010037221
MXD1	-0.299873004	0.00118602	-0.29825482	0.017570159	-0.314510252	0.003031673
MXD4	0.573349314	1.84E-07	0.576820968	0.000459373	0.558671162	3.59E-06
MXI1	-0.399518795	0.000586984	-0.399151568	0.013231853	-0.414212197	0.001889737
MYADM	-0.467426178	8.58E-09	-0.46657223	0.000260402	-0.482305711	8.02E-08
MYBL1	0.977672481	2.00E-05	0.984060589	0.00464756	0.96369135	0.00039735
MYBPC2	-0.435481373	0.005859981	-0.432634233	0.026223858	-0.450398798	0.01520083
MYC	-0.50530928	7.93E-05	-0.503250255	0.006623633	-0.519599007	0.000269626
MYCBP	0.218514639	0.005938406	0.218802251	0.046097902	0.203943486	0.037722858
MYCN	-0.263819666	0.000984615	-0.263730054	0.015137534	-0.27850799	0.002032707
MYEOV	-1.13170865	3.13E-16	-1.128374459	1.38E-05	-1.145860712	1.90E-17
MYL3	-1.406009929	5.17E-20	-1.405004715	5.57E-06	-1.420835037	5.32E-22
MYL9	-0.482829584	7.78E-06	-0.482973146	0.003194892	-0.497390527	6.01E-05
MYO10	-0.356966281	7.80E-05	-0.355985217	0.006419718	-0.371813274	0.000432262
MYO18A	-0.329614468	1.01E-05	-0.329479871	0.002043729	-0.344226193	2.35E-05
MYO1D	0.720372387	0.000144522	0.731967141	0.007946205	0.70587116	0.001699596
MYO1E	-0.309302946	4.60E-05	-0.309161613	0.003991447	-0.323812502	0.000120821
MYO7A	-0.30844146	1.48E-05	-0.308053572	0.002249165	-0.323114035	1.02E-05
MYOF	-0.48193603	1.42E-07	-0.480623463	0.000646536	-0.49656408	5.48E-07
N4BP3	-0.489367209	5.80E-08	-0.487866262	0.000543961	-0.504320794	8.03E-07
NAA30	0.233126765	0.005111923	0.232961941	0.038012226	0.218677604	0.025744147
NABP1	0.410963126	0.004255032	0.410210753	0.03766755	0.396631818	0.021631884
NAE1	0.398212871	0.000795506	0.399829569	0.025563654	0.384134323	0.007358298
NANOS1	-0.325727466	0.002887114	-0.324322258	0.030956772	-0.339893396	0.008163146
NAP1L1	0.275138315	0.001083602	0.275147902	0.021115737	0.260602967	0.010420249
NAT1	0.635360549	0.000188759	0.64120071	0.006029113	0.620979742	0.003124251
NAT10	-0.342403959	1.44E-05	-0.342361575	0.002721374	-0.357004046	5.76E-05
NAV2	-0.771248433	2.40E-16	-0.769822696	9.59E-06	-0.785952126	1.15E-16
NAXE	0.257375047	0.001262224	0.257216305	0.017594972	0.242918256	0.007856155
NBAS	-0.335965442	1.99E-05	-0.335707344	0.00317498	-0.350543311	6.55E-05
NBEAL2	0.438266878	1.25E-06	0.437992734	0.001341688	0.423912579	1.94E-05
NBPF14	-0.492890509	0.000881119	-0.491624804	0.019911198	-0.506976261	0.002396852
NBPF25P	-0.525340641	0.004990595	-0.522990553	0.03278644	-0.540284371	0.017455401
NCAM1	-0.386747684	0.003899354	-0.383675711	0.029106233	-0.40161067	0.010469294
NCAPG	0.338049526	0.000535516	0.337896574	0.015225672	0.323502869	0.005685207
NCBP2	-0.266755443	0.000238117	-0.266324605	0.007451936	-0.281269869	0.000300232
NCKIPSD	-0.300104378	0.000315547	-0.299351424	0.010935264	-0.314804512	0.001029824
NCL	-0.253335412	0.000679971	-0.253162801	0.009758703	-0.267783057	0.001374723
NCOA1	-0.237050478	0.00416465	-0.235958959	0.036986353	-0.251974142	0.012890163
NCOR2	-0.282109261	0.00037282	-0.281872378	0.009380472	-0.296869542	0.001062786
NDC80	0.44895712	0.001787101	0.450395118	0.03330305	0.434771433	0.012609722
NDFIP1	0.275932725	0.000633593	0.275924618	0.016995606	0.261531749	0.005039839
NDRG1	-0.647485267	1.28E-11	-0.646352068	5.59E-05	-0.662157288	4.89E-11
NDRG2	-0.688126259	0.004662204	-0.688190579	0.034812398	-0.702931432	0.020695417
NDRG4	0.596862599	0.000603006	0.598117853	0.013173433	0.582801722	0.007016002
NDST1	-0.298891321	0.00031636	-0.297643571	0.01059992	-0.313777059	0.00090552
NDUFA5	0.351815881	0.00037052	0.354358607	0.013231853	0.337707874	0.003728427
NDUFB3	0.596598343	1.34E-05	0.59630486	0.004222026	0.58214475	0.000171343
NDUFB6	0.361851573	0.000694462	0.362254912	0.011821484	0.347591304	0.004324884
NEBL	-0.242356969	0.002811583	-0.242097174	0.027122646	-0.257055807	0.00508573
NECTIN4	-0.542033279	4.40E-11	-0.54007517	4.44E-05	-0.556358268	8.96E-12
NEDD4L	-0.446464869	1.73E-07	-0.444760223	0.000742354	-0.461092814	1.55E-06
NEDD9	-0.425621801	6.93E-06	-0.425379061	0.002467669	-0.440117924	2.69E-05
NEK1	0.509744442	0.000155435	0.51365404	0.006318747	0.495627225	0.001496655
NEK2	0.347841367	0.003025475	0.35059892	0.043935342	0.333658822	0.021584129
NEK6	-0.510646573	1.47E-12	-0.510517134	2.39E-05	-0.525133232	1.02E-14
NEK7	0.283316707	0.001623667	0.283383905	0.026426456	0.268874732	0.012426787
NELFA	-0.371058739	1.05E-05	-0.37083458	0.002636008	-0.385480727	2.78E-05
NEMP1	0.247151356	0.004167659	0.247344517	0.042754943	0.232489686	0.026721132
NENF	0.373117915	0.000759806	0.373224234	0.018240524	0.358662927	0.00842935
NEO1	0.358076943	0.0017925	0.359432481	0.026243549	0.343387504	0.015446362
NEURL1	-1.094599061	1.02E-23	-1.091267834	1.26E-06	-1.109635356	1.17E-23
NFATC2	-0.712670088	1.75E-11	-0.711066385	7.22E-05	-0.727059574	1.26E-11
NFE2L1	-0.296076572	0.000830696	-0.294767918	0.017866907	-0.310953474	0.003717194
NFE2L3	-0.478892885	3.78E-08	-0.478574266	0.000421059	-0.493333561	9.10E-08
NFIC	-0.337734313	0.002379394	-0.337055105	0.02241544	-0.352450601	0.007639982
NFIL3	-0.706691637	2.55E-11	-0.70385362	9.57E-05	-0.721148005	6.87E-11
NFKB2	-0.241972712	0.002482778	-0.24185172	0.023568256	-0.256449024	0.005053978
NFKBIA	-0.33478504	0.000456199	-0.333174545	0.014559149	-0.349512259	0.002813179
NFX1	-0.323085498	4.01E-05	-0.323041652	0.00364091	-0.337623404	0.0001008
NFYC	-0.255808395	0.001515518	-0.255648913	0.021888331	-0.270466826	0.005932304
NHLRC3	0.278784941	0.001391215	0.280513687	0.022703966	0.263895	0.016600321
NHSL1	-0.334340089	0.005947522	-0.332988684	0.040030747	-0.349036288	0.015070958
NIN	0.310527543	0.001208925	0.311795225	0.024168148	0.295998342	0.01314087
NINL	0.333559071	0.002691465	0.333124386	0.025943893	0.319157291	0.013918577
NIPAL3	0.342882247	0.00150591	0.346058998	0.019440314	0.328418546	0.010975959
NIPSNAP3A	0.306663714	0.006641777	0.307255414	0.034328625	0.292146101	0.036663232
NKAP	-0.28009785	0.001384709	-0.278242282	0.02243895	-0.294252712	0.002930552
NLE1	-0.314822946	0.000471338	-0.314382187	0.011935187	-0.329160089	0.001255713
NLRP9	-1.076326051	6.83E-08	-1.066183474	0.00027182	-1.091242503	0.000263596
NMI	0.413276134	0.000416875	0.41297096	0.010010166	0.398853233	0.003858564
NMNAT1	0.738126344	0.000131168	0.737379177	0.010163775	0.724434698	0.002124864
NMNAT2	-0.971104461	1.69E-26	-0.969859271	8.58E-07	-0.985890106	2.96E-27
NOC2L	-0.201396503	0.007808004	-0.201137341	0.046452928	-0.21612188	0.019638929
NOCT	-0.596070016	2.81E-12	-0.595424048	4.22E-05	-0.610725299	1.15E-11
NOL4L	-0.957302218	2.06E-18	-0.955958413	5.75E-06	-0.971944216	1.01E-18
NOTCH2	-0.253438146	0.00486698	-0.251357291	0.044101879	-0.268494908	0.01656629
NOTCH3	-0.366193554	5.58E-05	-0.364795183	0.005594142	-0.381193714	0.000338599
NPAS2	-0.597017041	6.04E-13	-0.596500372	2.52E-05	-0.611748252	1.77E-12
NPC1L1	-1.264978857	0.000379553	-1.245726653	0.015878358	-1.281970515	0.004564019
NPEPPS	-0.190352415	0.005183749	-0.190368268	0.026004348	-0.20492725	0.003943789
NPPB	-1.03132797	2.70E-09	-1.020508478	0.000397294	-1.04504258	2.64E-05
NPR1	-0.697506894	0.002047803	-0.693974701	0.02394566	-0.712718398	0.011531541
NPRL3	-0.314029008	0.000176801	-0.31247275	0.008604618	-0.328865849	0.000937828
NQO1	0.617929306	9.58E-07	0.619670289	0.00115623	0.603803918	1.81E-05
NR1D1	-0.487796463	0.000279005	-0.486025606	0.010089983	-0.502583084	0.001131241
NR1H3	0.242908172	0.006683836	0.242939869	0.045716336	0.228329813	0.039175971
NR6A1	-0.264805387	0.00049795	-0.264709114	0.008497547	-0.279509579	0.001273819
NRARP	0.742926084	0.001907389	0.744769454	0.031750168	0.728988542	0.017780629
NRN1	-0.640053154	1.02E-10	-0.637204562	0.00011989	-0.654571118	3.81E-10
NRN1L	-0.456358199	0.007067459	-0.456023435	0.040197605	-0.470988734	0.016738519
NRSN2-AS1	0.895846299	0.000202155	0.906697198	0.009869441	0.881393315	0.002624502
NSMCE4A	0.266870147	0.002361684	0.267111699	0.026508956	0.25253668	0.014815576
NSRP1	-0.40460551	0.005570909	-0.404355552	0.045461286	-0.418823738	0.013420957
NT5M	0.763369161	0.000442417	0.764814649	0.013224148	0.749370366	0.007184895
NTN1	-0.581821541	9.85E-14	-0.581051115	2.01E-05	-0.596645481	8.98E-14
NUAK1	-0.522665988	8.58E-12	-0.522693701	3.12E-05	-0.537233338	4.14E-13
NUAK2	-0.30329805	0.00043152	-0.303145965	0.011821484	-0.317687345	0.001315674
NUBP1	-0.321858653	0.002596022	-0.32011048	0.027811391	-0.33670169	0.008319553
NUDCD2	0.329391149	0.001315882	0.331172705	0.02504923	0.315333988	0.010047392
NUDT6	0.464250299	0.007605094	0.465738554	0.049221347	0.450305346	0.038678515
NUDT7	0.585677362	0.000410259	0.584727099	0.01133808	0.571601349	0.004078467
NUPL2	0.57156143	5.15E-06	0.570655847	0.001667915	0.557218254	5.16E-05
NUPR1	-0.742953079	4.52E-11	-0.739847702	0.000116268	-0.756995614	1.17E-10
NXPE3	0.825766432	0.000354262	0.831626703	0.011484676	0.811659494	0.005533357
NXPH3	-0.285596156	0.000185371	-0.284929331	0.007227732	-0.300164638	0.000581099
OBSCN	-0.407285261	1.11E-07	-0.406425131	0.000459373	-0.421708947	6.04E-08
OBSL1	-0.311417866	5.70E-05	-0.31116948	0.004204767	-0.326156757	0.000122905
OCRL	-0.28564893	0.000254033	-0.284533729	0.008679437	-0.300451624	0.000813305
OIP5	0.372727966	0.001896293	0.372534699	0.024254778	0.358234892	0.011103581
OLA1	0.350029912	0.000168176	0.350692649	0.011734533	0.335753368	0.002431648
OLFML1	-0.301620192	0.001964049	-0.301115854	0.018263916	-0.316224484	0.004841965
OLR1	-0.841494819	3.83E-09	-0.840605173	0.000100427	-0.855762186	8.29E-10
OMA1	0.384902155	0.00229283	0.388603018	0.026364011	0.370321036	0.014515813
OPTN	0.319899112	0.001021383	0.320093124	0.015911003	0.305469246	0.009443448
ORAI1	0.317290297	0.00690255	0.322451519	0.045683982	0.302436656	0.042311629
ORMDL1	0.365247039	0.000122634	0.365061903	0.008928657	0.350751259	0.001315674
OSBP	-0.310647424	1.54E-05	-0.310108773	0.002374684	-0.325226295	1.07E-05
OSBPL10	-0.334930885	7.94E-06	-0.334372714	0.001971109	-0.34960924	1.25E-05
OSBPL2	-0.195315515	0.010416506	-0.195398041	0.049316221	-0.209793033	0.016020317
OSBPL3	-0.365800871	0.000161166	-0.36578796	0.006990539	-0.380336812	0.000487972
OSBPL6	-0.702311345	4.84E-11	-0.700160136	6.28E-05	-0.716851068	2.92E-11
OSMR	-0.245512958	0.006854934	-0.24502458	0.046776667	-0.260244813	0.019169126
OSTM1	0.576440261	2.80E-07	0.576173678	0.000747905	0.562139482	3.51E-06
OTUD6B-AS1	0.405992187	0.001807582	0.405249631	0.021340293	0.391674616	0.011169114
OTUD7B	-0.300396626	0.000952064	-0.300200389	0.018067324	-0.314914905	0.003661079
OXSR1	-0.263961555	0.000233389	-0.263779906	0.006993842	-0.278493261	0.000233884
P2RY2	-0.517592905	0.000153572	-0.510243526	0.006621089	-0.532895372	0.000566925
P3H2	-0.459147617	0.00068033	-0.456924298	0.009413244	-0.473956437	0.002464231
P4HA2	-0.276935502	0.000231754	-0.276889035	0.007946205	-0.291580021	0.000591881
PADI1	-1.161291984	1.78E-18	-1.154302358	6.72E-06	-1.175289225	7.89E-20
PADI4	-1.081609126	0.001933511	-1.03703703	0.041894023	-1.099845041	0.012905101
PAF1	-0.251592576	0.002203657	-0.251207968	0.023936521	-0.265949181	0.005652137
PAK1	-0.346119005	1.46E-05	-0.346075371	0.002670817	-0.360727964	7.62E-05
PAK2	-0.257156552	0.000613389	-0.256881925	0.011666059	-0.271686403	0.001164036
PALLD	-0.349802671	2.86E-05	-0.349351917	0.003913505	-0.364610218	0.000110794
PALM2-AKAP2	-0.790704557	1.51E-13	-0.789055694	3.05E-05	-0.805031397	8.99E-14
PALM3	-0.255353679	0.004236138	-0.255079279	0.035975138	-0.269686134	0.012705071
PANX3	0.761158477	0.001885801	0.762025253	0.029586526	0.747826559	0.023652565
PAPD7	-0.290350584	0.000225421	-0.289813712	0.008469024	-0.305091486	0.000402372
PAPSS1	0.338950912	0.000298469	0.339727662	0.014194871	0.324719024	0.003031673
PAQR4	0.657831329	0.00020461	0.675987908	0.007812089	0.642936756	0.002269736
PAQR6	0.565030694	5.86E-05	0.56696499	0.006560866	0.550906519	0.000631718
PAQR8	0.536216291	0.006039131	0.535879611	0.041894023	0.521979772	0.041960427
PARD3	-0.429493502	1.19E-07	-0.429102915	0.000520355	-0.444195438	3.33E-07
PARP12	0.39016679	0.001902979	0.390453167	0.022625027	0.375690805	0.014288895
PARP8	0.683046484	0.000252827	0.68460811	0.008934831	0.668623218	0.002399143
PARPBP	0.269213286	0.0043404	0.269783904	0.039502029	0.254659595	0.027539242
PASD1	-0.208723836	0.008033375	-0.208782764	0.04775611	-0.223266265	0.017848323
PATL1	-0.26392107	0.002350576	-0.2627282	0.028593044	-0.278833281	0.010059328
PBK	0.323755741	0.001218976	0.325003841	0.017818133	0.309453648	0.007725807
PBX1	0.544529233	0.001158551	0.54797927	0.020584277	0.529885843	0.009361069
PCAT6	-0.463426851	0.000546129	-0.458634448	0.018411212	-0.478613438	0.00262848
PCBD2	0.618800546	9.05E-05	0.619997287	0.005759624	0.604823012	0.001010156
PCBP1	-0.249380552	0.001718069	-0.248750952	0.018149699	-0.264004976	0.005258578
PCDHA1	0.434693378	0.005219106	0.448194787	0.038434644	0.419890981	0.029190233
PCDHA10	0.425471433	0.002849287	0.435442163	0.028112252	0.410767834	0.019317288
PCDHA11	0.447789908	0.002263723	0.456886097	0.025816056	0.433179769	0.015475713
PCDHA13	0.437183636	0.004770739	0.450706779	0.037734745	0.422386802	0.027963394
PCDHA2	0.46172004	0.001791793	0.473178043	0.022476454	0.447023008	0.012668788
PCDHA3	0.476500371	0.000794728	0.487149613	0.014332651	0.461752701	0.006782379
PCDHA4	0.419940206	0.002372476	0.431467935	0.024858426	0.405161721	0.016040331
PCDHA5	0.458318446	0.001457777	0.469760722	0.020056267	0.443572771	0.011148101
PCDHA6	0.423725924	0.006853697	0.437385196	0.045377387	0.408983836	0.035929158
PCDHA7	0.424203974	0.004970294	0.434995846	0.038117817	0.409521227	0.028732413
PCDHA8	0.417510181	0.007056792	0.430748203	0.045964247	0.402750673	0.037537006
PCDHA9	0.431115006	0.00528393	0.444488468	0.039839627	0.416327964	0.030171881
PCDHAC2	0.433322847	0.005319059	0.446316861	0.038747413	0.418566402	0.029380959
PCDHGA10	0.236403168	0.004752042	0.238473535	0.038434644	0.221558452	0.034209288
PCF11	0.331617271	0.00043365	0.332524973	0.016030087	0.316800911	0.005685207
PCGF5	0.583298141	0.001578933	0.585162209	0.022481487	0.568982814	0.014478552
PCIF1	-0.394003574	9.73E-08	-0.393545543	0.000415279	-0.408455373	5.62E-08
PCK2	-0.352292416	0.000964333	-0.350187957	0.023312555	-0.366659065	0.003729533
PCMTD1	0.349833141	0.000249676	0.349598647	0.011436154	0.33531645	0.00256504
PCMTD2	0.444892853	3.49E-05	0.445887265	0.004285426	0.430586678	0.00046502
PCNA	0.271797074	0.002407244	0.272165055	0.035838667	0.257214486	0.021600704
PCSK5	-0.380092262	2.77E-06	-0.379435329	0.001433201	-0.394831185	8.55E-06
PCTP	0.247165252	0.003839572	0.247230282	0.04171426	0.232545248	0.028592877
PCYOX1	0.273523698	0.001123802	0.274536573	0.023633112	0.258968276	0.013903931
PCYOX1L	0.404218961	0.001108791	0.416424345	0.020853179	0.388952004	0.012265034
PCYT2	0.283491587	0.006683868	0.283290962	0.045059639	0.269078744	0.035498197
PDCD4	-0.223358285	0.004237395	-0.223272245	0.033846819	-0.23782512	0.009552561
PDE6D	0.763723535	8.79E-08	0.768918938	0.001037709	0.748879356	5.29E-06
PDIA4	-0.23704995	0.001617188	-0.236280476	0.014890434	-0.251857599	0.003951392
PDK1	-0.265618064	0.001805652	-0.264773559	0.024332233	-0.280049805	0.002813179
PDLIM2	-0.364173237	9.36E-05	-0.362384106	0.007227732	-0.37856329	0.00038203
PDP1	0.360388711	0.003396445	0.360877599	0.025970626	0.34604453	0.016569178
PDSS2	-0.225318541	0.00499322	-0.223649961	0.037541662	-0.24017447	0.013320282
PDXP	-0.357358176	0.004219049	-0.355466902	0.036911519	-0.372241277	0.013206585
PDZD11	0.336880589	0.004927001	0.341005446	0.04301768	0.322719228	0.027796721
PDZD7	-0.291829035	0.002461751	-0.291883132	0.022420815	-0.306364321	0.005186511
PEF1	-0.279751174	0.000402752	-0.278986131	0.009754419	-0.29445845	0.001006157
PEG10	0.349340892	0.000218762	0.350923765	0.007866201	0.334742641	0.002065975
PEG3	-0.241312546	0.004721667	-0.241255276	0.035838667	-0.255981247	0.010059328
PELP1	-0.234014695	0.001923702	-0.233878417	0.022066543	-0.248683337	0.005370986
PEPD	-0.250717396	0.003942639	-0.250643167	0.037398617	-0.265156885	0.014047484
PER1	-0.394760667	5.48E-06	-0.392536038	0.002371251	-0.40920677	2.19E-05
PER2	-0.539628738	8.83E-05	-0.538647348	0.006424941	-0.554149938	0.000259313
PES1	-0.28908469	8.04E-05	-0.288918348	0.004853865	-0.30350876	0.00016924
PEX1	0.463618342	0.000165622	0.464358639	0.009036007	0.449383546	0.001494971
PEX2	0.247119193	0.006326419	0.246808975	0.035761678	0.232637363	0.03138897
PFKFB4	-0.258554422	0.001474619	-0.2580788	0.019201415	-0.273332058	0.004164118
PFKL	-0.262127507	0.000150702	-0.262116026	0.0044956	-0.276735505	0.000100624
PFKP	-0.274190892	0.000347417	-0.273977758	0.0074686	-0.288694819	0.00052977
PGAP1	-0.30151884	0.004640734	-0.301071711	0.04146189	-0.316256165	0.013487489
PGBD2	0.474623712	0.002842674	0.475730903	0.031887736	0.460187843	0.016940393
PGC	-0.368910565	0.010283919	-0.369311109	0.043407702	-0.383394244	0.023072985
PGF	-0.315381103	7.18E-05	-0.315254987	0.004680934	-0.329839738	0.000156027
PGM1	-0.285107657	0.000271134	-0.284527949	0.007924069	-0.299852222	0.000972004
PHACTR2	-0.275314932	0.004896804	-0.275059922	0.039272251	-0.289983145	0.011620531
PHC1	-0.454574622	1.68E-09	-0.454485929	0.000107962	-0.469254127	4.49E-10
PHC1P1	-0.443667457	1.02E-05	-0.440778267	0.003190101	-0.458089857	2.44E-05
PHC2	-0.236533926	0.005655415	-0.236259786	0.043935342	-0.251133745	0.01762746
PHF13	-0.247342041	0.001269986	-0.247303863	0.01645458	-0.261956426	0.002719722
PHF20L1	0.321009898	0.004327945	0.322404443	0.03766755	0.306873857	0.022342571
PHF6	0.350880375	3.18E-05	0.352594967	0.00389038	0.33614659	0.000523112
PHF7	0.377657444	0.005574813	0.377154531	0.039539548	0.363373515	0.030821954
PHGDH	-0.355356838	7.95E-07	-0.354757617	0.000589301	-0.369759692	4.26E-08
PHKA2	-0.313387518	8.82E-06	-0.313348662	0.001724625	-0.327988636	4.21E-06
PHLDA1	-0.877915443	0.000269	-0.876299426	0.011012203	-0.892907074	0.00287722
PHLPP1	-0.268785259	0.002121993	-0.267479512	0.027284123	-0.283659215	0.009176118
PHLPP2	0.982167152	3.68E-07	0.979781303	0.001566671	0.968241358	1.05E-05
PHTF1	0.506263515	0.002788355	0.515137907	0.020627836	0.49154488	0.020905212
PHYH	0.386386417	0.002350212	0.385913717	0.027737255	0.371952901	0.014515813
PICALM	-0.534665966	2.12E-11	-0.534493146	4.31E-05	-0.549185772	2.24E-12
PIF1	0.433177606	0.000112098	0.434402601	0.005945937	0.418662948	0.001007937
PIGK	0.387366909	6.98E-06	0.389887109	0.002368907	0.372985134	0.000132574
PIGM	0.342618417	0.006977933	0.343607901	0.046011064	0.328063148	0.038395384
PIGN	0.257494192	0.002840717	0.260038139	0.029225606	0.242593305	0.025184377
PIGO	-0.248299103	0.003532739	-0.247536766	0.03375672	-0.262981472	0.011300612
PIGX	0.284493634	0.008892812	0.284609526	0.047664266	0.270134976	0.039522081
PIGY	0.331632509	0.000394024	0.331308591	0.010655631	0.317263646	0.00293772
PIK3C2B	-0.277948027	0.002654186	-0.277144093	0.031650462	-0.292721501	0.01070591
PIK3CB	-0.216738987	0.006831087	-0.216396994	0.045364195	-0.231390079	0.012705071
PIK3CD	0.780806008	0.003998255	0.789080058	0.046215933	0.767248401	0.036626851
PIK3R5	-0.500105974	0.008147007	-0.496445424	0.041977933	-0.515113866	0.024807281
PIM2	-0.416422733	4.28E-06	-0.415071479	0.002331141	-0.431180199	2.96E-05
PIM3	-0.342961404	1.21E-05	-0.342868244	0.00256029	-0.357634268	5.47E-05
PINK1	0.494707935	6.09E-05	0.49437289	0.005897576	0.480510805	0.000725263
PIP4K2C	0.235308373	0.002602009	0.237095728	0.027845521	0.220461818	0.026567047
PIP5K1A	-0.225538569	0.003067719	-0.22539035	0.027733664	-0.24006847	0.006503223
PIP5K1B	0.896776938	0.00161708	0.8979913	0.026408294	0.883272199	0.019732901
PIPOX	-0.839665094	4.00E-05	-0.830047595	0.00348776	-0.855003116	0.000268743
PISD	-0.299297805	0.00019645	-0.298111931	0.00786576	-0.314010087	0.000512667
PITPNC1	-0.440267081	3.98E-05	-0.43458888	0.004597149	-0.455334764	0.000235003
PKD1L2	-0.334660064	0.004679218	-0.333416982	0.045081815	-0.348896453	0.012716137
PKD2	0.664412735	4.18E-07	0.668252804	0.000899876	0.649965552	7.80E-06
PKHD1	0.454967098	0.000274392	0.456950177	0.006650357	0.440460322	0.003385736
PKIB	0.322216983	0.000384093	0.321909288	0.011850386	0.307777449	0.003172184
PKM	-0.281892576	0.000166044	-0.28161392	0.004396158	-0.296614127	0.000257894
PKN1	-0.214262768	0.003090168	-0.214246723	0.026280299	-0.228794284	0.004804547
PLA2G10	-0.576148854	0.002690869	-0.572274709	0.026898914	-0.590552267	0.010303026
PLA2G15	0.380885955	0.000108645	0.383882499	0.00686225	0.366123473	0.001819098
PLA2G2F	-0.611966511	4.68E-06	-0.611343057	0.000923256	-0.626509971	8.45E-06
PLA2G6	-0.399946455	2.04E-05	-0.399432938	0.003346856	-0.41467326	9.90E-05
PLAC8	-0.457302051	1.20E-07	-0.455444658	0.00063445	-0.472140563	4.76E-07
PLB1	-0.820187448	2.68E-12	-0.819948921	2.39E-05	-0.834877932	3.36E-12
PLBD1-AS1	0.794015152	2.07E-07	0.793071799	0.000671935	0.779861635	7.09E-06
PLCB1	0.459868917	0.000619634	0.461558525	0.011621526	0.445250055	0.004727425
PLCD4	-0.654078375	8.53E-08	-0.65102073	0.000260402	-0.668978974	1.85E-07
PLCG2	0.342347462	0.009268515	0.341533968	0.04171426	0.327949598	0.041823605
PLCXD1	-0.338611763	0.000171524	-0.33469165	0.009432472	-0.353366639	0.000883465
PLEKHA2	-0.683137281	1.15E-10	-0.682745198	0.000107962	-0.697902012	8.83E-10
PLEKHA6	-0.362944825	7.84E-06	-0.362094125	0.00229978	-0.377687522	2.92E-05
PLEKHA7	0.330428219	0.007969994	0.329857146	0.045059639	0.316105101	0.035186491
PLEKHG1	-0.542591352	3.94E-09	-0.541631464	0.000240589	-0.557197058	1.32E-08
PLEKHG3	-0.332904558	1.63E-06	-0.332874981	0.000899876	-0.347510474	6.81E-07
PLEKHG4	-0.281001916	0.001145691	-0.280571912	0.017705937	-0.295685735	0.00262848
PLEKHG6	-0.402175808	3.12E-08	-0.402131668	0.000270933	-0.416824625	3.78E-08
PLEKHM1P1	-0.442546344	0.001289711	-0.442545069	0.013776917	-0.456879564	0.002624502
PLEKHM2	-0.270102003	0.000660465	-0.269818212	0.013691549	-0.284567346	0.001324281
PLEKHM3	-0.364031333	0.000162189	-0.362185207	0.009167042	-0.378979721	0.000798757
PLEKHO2	0.538358418	2.46E-07	0.537756089	0.000631699	0.524033937	3.07E-06
PLK1	-0.238991001	0.006375299	-0.236881611	0.049770747	-0.254080507	0.022666029
PLOD1	-0.293079859	0.000612463	-0.292036629	0.014674149	-0.307900081	0.003001789
PLPP6	0.473890178	0.0003298	0.474076232	0.009378406	0.459678874	0.002431648
PLSCR1	0.492455987	6.86E-07	0.492578794	0.00084389	0.477965157	8.41E-06
PLTP	-0.261706417	0.001228122	-0.261237089	0.016092506	-0.276470289	0.004065576
PLXNA2	-0.299000255	0.000268956	-0.298996317	0.008604618	-0.313529419	0.000615539
PLXNB2	-0.193226019	0.007183232	-0.192647182	0.041057938	-0.20798531	0.012472779
PMEL	-0.284170426	0.00098046	-0.283161308	0.018595692	-0.298902459	0.002296778
PMS1	0.307160854	0.00096264	0.307063121	0.012195414	0.292796857	0.004865188
PNISR	0.300324961	0.003252346	0.300342805	0.044665207	0.285814003	0.023298576
PNKD	-0.356514386	2.15E-05	-0.355440398	0.003548052	-0.371178395	0.000105378
PNP	0.404978107	0.000302121	0.407613196	0.014107609	0.390683418	0.003948037
