"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"GPR156"	-0.154391478551489	-3.2862127928753	-0.181480843010624	0.857952667201814	0.933238832420955	-4.86977074063451	FALSE	FALSE	FALSE
"RPS10P5"	0.164116187131027	-3.23057622066841	0.242925537728501	0.810721109754577	0.907521701370419	-4.86987183222563	FALSE	FALSE	FALSE
"GUCA1B"	0.344525467616205	-0.631691536863795	1.16237202837394	0.259778164668398	0.50164880528962	-4.8698848291065	FALSE	FALSE	FALSE
"CTD-2017F17.2"	0.393632455487851	-0.636250526247089	1.14105195452847	0.268323251095733	0.510563272011624	-4.86993429194536	FALSE	FALSE	FALSE
"RP1-102E24.10"	0.3847133228081	-2.07294013115372	0.796867368338016	0.435579682669509	0.662559040157251	-4.86997329257462	FALSE	FALSE	FALSE
"RPL18P10"	0.410215837482286	-2.15229971942134	0.807958541120735	0.429324392752056	0.656991693862765	-4.87006115891256	FALSE	FALSE	FALSE
"RP3-330M21.5"	0.0611620649067359	-3.20900567494365	0.0738975136795895	0.941880650752753	0.972439609329421	-4.87020265440524	FALSE	FALSE	FALSE
"RP11-804M7.2"	0.161771758885592	-3.61928295718448	0.244881049359179	0.809229081170011	0.906718782188578	-4.87028304907278	FALSE	FALSE	FALSE
"LINC00313"	-0.470478615272471	-2.77296872980102	-0.763273171140014	0.454870702305197	0.67771416088472	-4.87029150802941	FALSE	FALSE	FALSE
"CTC-425O23.5"	0.48224947047592	-0.0449400590867518	1.25806518672348	0.223928558155098	0.458983166514077	-4.87029938099249	FALSE	FALSE	FALSE
"MSI2"	-0.124823985357324	7.01538941259326	-2.06034074633302	0.0536313607132966	0.193391111369973	-4.87042694091047	FALSE	FALSE	FALSE
"CCDC149"	0.336192473708824	0.214141081842713	1.3151883875364	0.204426095044324	0.434467324273984	-4.87045182872647	FALSE	FALSE	FALSE
"OR7E140P"	-0.277747712161028	-3.36604903576588	-0.416299679960374	0.681953719720542	0.83478710519694	-4.8705305247471	FALSE	FALSE	FALSE
"NCMAP"	-0.126054480152287	-3.49745038191117	-0.163397443832021	0.871967333021167	0.939705124115055	-4.87055735211653	FALSE	FALSE	FALSE
"SLC25A12"	0.415111698321989	-0.811987088041654	1.05571936916532	0.304613197828754	0.5471216161662	-4.87084125304604	FALSE	FALSE	FALSE
"RP4-594I10.3"	-0.176995716160074	-2.92197506611317	-0.181647576364888	0.85782366614597	0.933235324446085	-4.87086367995942	FALSE	FALSE	FALSE
"RP11-521D12.5"	-0.139565733920151	-3.09648681593795	-0.173035599815223	0.864492016921278	0.935933232010671	-4.87094010972885	FALSE	FALSE	FALSE
"SNORD3C"	0.293259739751348	-3.14147739651307	0.443815180006367	0.662294670615815	0.82219995998309	-4.87096919099088	FALSE	FALSE	FALSE
"RP11-356J5.12"	0.425920270871916	-0.787514619687084	1.11795840369901	0.277812953260498	0.520233574305408	-4.87118867493776	FALSE	FALSE	FALSE
"RP11-574F21.2"	0.235519363352389	-2.50263482628794	0.319621221142076	0.752816629723441	0.877876286839413	-4.87130077469356	FALSE	FALSE	FALSE
"RP11-490O6.2"	-0.116684058260316	-2.96484260996567	-0.153001722025356	0.880044090969484	0.943332963696508	-4.87154088871604	FALSE	FALSE	FALSE
"A2ML1-AS2"	0.379322848763231	-2.2398565661177	0.776131442342358	0.447426112732889	0.672815939098511	-4.87155601701711	FALSE	FALSE	FALSE
"RBMX2"	0.160775435298913	3.46792486991369	1.82655595100023	0.0838565953826626	0.256315008463606	-4.87157245882109	FALSE	FALSE	FALSE
"FTH1P16"	-0.265993537690137	-2.83456926482735	-0.466961305407712	0.645949542860935	0.811699803703248	-4.87160577338292	FALSE	FALSE	FALSE
"Z97634.3"	0.308773336160679	0.489975638936999	1.31919185743414	0.203110927978082	0.43307032477594	-4.87161824980711	FALSE	FALSE	FALSE
"AP000318.2"	-0.27431724380603	-3.21582787281302	-0.407239924184759	0.688479027744029	0.838304097939755	-4.87164774718478	FALSE	FALSE	FALSE
"RP11-845C23.2"	0.306812083589895	-2.75974434512319	0.593642178526708	0.559900315276501	0.754967678526196	-4.87201177632074	FALSE	FALSE	FALSE
"RP3-333H23.9"	-0.346233024799416	-3.11044270390659	-0.413587369676058	0.683904597818441	0.835592778402577	-4.87210529559833	FALSE	FALSE	FALSE
"PGK1P2"	0.304423132468715	-2.90105902043818	0.59287617240501	0.56040214638778	0.755354252722822	-4.87244134807883	FALSE	FALSE	FALSE
"RP11-21B21.4"	0.318189276851726	-3.04827740842843	0.435227231956372	0.6684043800941	0.82597605242356	-4.87247932336799	FALSE	FALSE	FALSE
"RN7SKP80"	0.0277409696221627	-3.41716298206208	0.0421132012092498	0.966857120457642	0.984912607422188	-4.87250320069516	FALSE	FALSE	FALSE
"RHOXF1"	0.262513422265244	1.21912023809904	1.46928920329252	0.15846118550473	0.37456725020676	-4.87251346331397	FALSE	FALSE	FALSE
"ZEB1"	-0.338973476768911	-2.29170402903342	-0.562779295388461	0.580304138417982	0.769041707342301	-4.87260086528793	FALSE	FALSE	FALSE
"RP11-359K18.4"	0.303875827107434	-3.29021194200815	0.369231664578715	0.716123764443256	0.856567296261732	-4.8726778302723	FALSE	FALSE	FALSE
"RP11-306G20.1"	0.0135754788968017	-3.15496088606471	0.0168734534936906	0.986717204163382	0.99350848976703	-4.87283752903111	FALSE	FALSE	FALSE
"ZG16B"	0.339859666632983	-2.01623292802545	0.746569061357542	0.464653905726764	0.684072903629883	-4.87285631727029	FALSE	FALSE	FALSE
"TOP1MT"	-0.166410622828344	5.0713751032176	-1.96885281647247	0.0640492444462453	0.216123880106456	-4.87286634183294	FALSE	FALSE	FALSE
"ERF"	-0.227397696841109	4.01914823852912	-1.87049988954956	0.0772304672262446	0.243615585729046	-4.87290107999224	FALSE	FALSE	FALSE
"MSMP"	-0.308001525867674	-2.65420499089398	-0.406705672306599	0.688864614841061	0.838551682749452	-4.87308031393082	FALSE	FALSE	FALSE
"RASGRP2"	0.262704349872754	2.50604623994741	1.70339139819373	0.105141061708465	0.293364451119275	-4.87310037376334	FALSE	FALSE	FALSE
"CTC-248O19.1"	-0.0906447296640787	-3.39083542139746	-0.102826869677829	0.91920060214107	0.961652213914786	-4.87311001001232	FALSE	FALSE	FALSE
"FRMPD1"	-0.209726898363851	4.85027235542135	-1.96632789959952	0.0643608428691882	0.216565387979306	-4.87311548245295	FALSE	FALSE	FALSE
"AP000344.4"	-0.369551194999257	-2.92978280067444	-0.410447825277405	0.686165625958013	0.83682644870899	-4.87319120270064	FALSE	FALSE	FALSE
"RP11-467L13.4"	0.322531266000051	-2.96918147713199	0.472091961645205	0.642350955437657	0.808910350143963	-4.87354832243808	FALSE	FALSE	FALSE
"RP1-197B17.5"	0.142898046753686	-3.54200465633111	0.217961447528199	0.829831868968741	0.917168843215923	-4.87356611309986	FALSE	FALSE	FALSE
"RP11-761I4.5"	-0.0746361893977592	-4.06614810043829	-0.103382944248632	0.91876528228676	0.961440680414179	-4.87360266947736	FALSE	FALSE	FALSE
"CTC-512J12.6"	0.359158116623984	-1.17927257693184	1.06873115601275	0.298861583350685	0.541622342985678	-4.87360947205809	FALSE	FALSE	FALSE
"RP11-567G11.1"	0.20468462602132	-2.88440953862527	0.311839327112457	0.758630194407331	0.88099799754051	-4.8736402736037	FALSE	FALSE	FALSE
"RP11-727F15.11"	-0.0265577554061545	-3.07404687628674	-0.038178001242083	0.969952436377176	0.986530418343066	-4.87375338324059	FALSE	FALSE	FALSE
"RP11-666A1.4"	0.0110791235355965	-3.23679820882514	0.0164135894262139	0.987079174783966	0.993730460979642	-4.8737774669121	FALSE	FALSE	FALSE
"RP11-415J8.7"	0.336910471406271	-2.35098005024577	0.708161336405939	0.487623076868899	0.703050286586834	-4.87391139183863	FALSE	FALSE	FALSE
"RP4-614O4.11"	-0.165730850039423	4.67246709888116	-1.93336035503006	0.068555227542496	0.225548090490429	-4.8740538348455	FALSE	FALSE	FALSE
"CTA-363E6.8"	-0.00708247575356902	-3.70200810706552	-0.00982198015202889	0.992267873902458	0.996430309449384	-4.87406000725301	FALSE	FALSE	FALSE
"RP11-168F9.2"	-0.0399702913516635	-3.65599442670887	-0.0564696873258088	0.955569677750563	0.979529883481865	-4.87406684086366	FALSE	FALSE	FALSE
"GSTT2"	0.00600641972877947	-3.27722977947753	0.00640930407436884	0.99495437491861	0.997891299849335	-4.87407248665423	FALSE	FALSE	FALSE
"RP1-41C23.4"	-0.103351845207294	-3.80520448481862	-0.107647073568616	0.915428018858158	0.959972174098272	-4.87408673179976	FALSE	FALSE	FALSE
"CTD-3014M21.1"	0.431306850849781	-1.61235402139917	0.767141215283288	0.452623299943328	0.676686617279627	-4.87411499457435	FALSE	FALSE	FALSE
"C19orf33"	-0.356912196012487	-1.53419881839031	-0.882876782459445	0.388568207185523	0.622511371099299	-4.87413403113024	FALSE	FALSE	FALSE
"RP11-563J2.2"	-0.00967827224597384	-3.45917489015149	-0.0120605132994786	0.990505722272107	0.995621380030077	-4.87416369208065	FALSE	FALSE	FALSE
"RAX"	-0.0602258405928149	-3.56524667847213	-0.0815200656252067	0.935898945702629	0.969256535576992	-4.87430334005117	FALSE	FALSE	FALSE
"RP11-254F7.1"	-0.182158330374853	-2.5983962554351	-0.292541183415907	0.773110312260359	0.888023000985645	-4.87444464455806	FALSE	FALSE	FALSE
"AC007292.3"	-0.00549263767914043	-3.03562023713226	-0.00765410500728254	0.993974443244291	0.997392183287359	-4.87452144994422	FALSE	FALSE	FALSE
"KIAA1549L"	-0.0240426620728416	-4.27103556147671	-0.0342991525675668	0.973003907767772	0.987816608910243	-4.87455211919484	FALSE	FALSE	FALSE
"RP13-314C10.5"	-0.425051023488571	-2.28993870550007	-0.628092988374671	0.537577283674925	0.739046261365917	-4.87472165536425	FALSE	FALSE	FALSE
"TMEM79"	-0.173712575791022	3.43611520628264	-1.80079232723549	0.0879687129276367	0.263679679473103	-4.87473579292682	FALSE	FALSE	FALSE
"NOC3L"	0.222932195169285	4.59588524596571	1.93752034007605	0.0680128843676012	0.224289201954898	-4.87483199402832	FALSE	FALSE	FALSE
"BRD7P5"	-0.359008442807492	-2.54838024039393	-0.514918022231184	0.61267368373579	0.790457117931049	-4.87495029424164	FALSE	FALSE	FALSE
"RP11-423F24.3"	-0.408605616802247	-1.72579619929701	-0.782942118308251	0.44351345551156	0.669849043146438	-4.87519568228959	FALSE	FALSE	FALSE
"NR2F1"	-0.241761239311688	3.02500844347662	-1.75815972347311	0.0951598863009694	0.276044913910248	-4.87526288148171	FALSE	FALSE	FALSE
"BCO2"	0.318701663212155	-2.89497916834958	0.468323050257571	0.644993550067153	0.811012133248392	-4.87527960974848	FALSE	FALSE	FALSE
"LL09NC01-139C3.1"	-0.413116023505336	-2.54771933873457	-0.653921111213796	0.521163929098608	0.727316285550929	-4.8754843113904	FALSE	FALSE	FALSE
"RP11-229P13.22"	-0.359384288062042	-2.4693914319524	-0.400020033869341	0.693697229195674	0.841932697484362	-4.87558112645238	FALSE	FALSE	FALSE
"DGCR9"	0.381176751508752	-1.23654591468686	1.01948487759585	0.321047363849357	0.562443957719451	-4.87562244668332	FALSE	FALSE	FALSE
"RPA2"	0.14018559937796	5.49066849080949	1.99803013641414	0.0605450781504768	0.208371608612636	-4.8756800274112	FALSE	FALSE	FALSE
"COL23A1"	0.238235100111436	2.83548647390172	1.74158708654268	0.0980899292059063	0.281061268859035	-4.87571256825761	FALSE	FALSE	FALSE
"ZNF267"	0.270118453495277	4.5402120084578	1.94116872174053	0.0675403840764056	0.223430548202506	-4.87572731731438	FALSE	FALSE	FALSE
"STK4-AS1"	0.352745429004241	-1.97315432456066	0.770287322116542	0.450800371218135	0.675334989338731	-4.875863320789	FALSE	FALSE	FALSE
"RP11-228M15.1"	0.363788510214291	-0.73169730140763	1.06847669939442	0.298973304304052	0.541719100881808	-4.87590453277873	FALSE	FALSE	FALSE
"TEX29"	0.296083881132535	-2.66244843395396	0.471637581241661	0.642669288227333	0.8089152682811	-4.87598055033232	FALSE	FALSE	FALSE
"RP11-1148L6.5"	-0.375292331809593	-2.37272320045199	-0.589077716705761	0.562894095910263	0.756891188444946	-4.87607594440282	FALSE	FALSE	FALSE
"RP11-18D7.2"	0.317622256008513	-2.28721120594617	0.608795870152711	0.550021460122239	0.747495156854918	-4.87623239133426	FALSE	FALSE	FALSE
"RP5-968P14.2"	-0.202010272889237	-2.46204770626471	-0.27966443228716	0.782820371310533	0.893244176754143	-4.87628674912503	FALSE	FALSE	FALSE
"DEFB124"	0.201195656382329	-4.39563910437872	0.293781967125478	0.772176664496523	0.887434457953288	-4.87650519244402	FALSE	FALSE	FALSE
"PDZK1"	0.34436080983803	-3.25349873820731	0.503228887352221	0.620708896136811	0.795078049739636	-4.87677849660596	FALSE	FALSE	FALSE
"LCMT1-AS1"	0.39383860718442	-2.66163731966638	0.568233392980391	0.576671049784103	0.766520058678203	-4.87710846369647	FALSE	FALSE	FALSE
"SPRED3"	0.241529252387021	1.48385583086117	1.51397423211405	0.146835618421231	0.356393590660331	-4.8771813476275	FALSE	FALSE	FALSE
"UNC93B7"	0.289466698274251	-3.15427764942362	0.354171208288212	0.727192821523206	0.862076248637607	-4.87720128765603	FALSE	FALSE	FALSE
"NOC2LP2"	0.11182130464396	-3.03234437584228	0.183557445786376	0.856346300414272	0.932339125283658	-4.87724645894562	FALSE	FALSE	FALSE
"RP11-290L1.2"	0.12156626103228	-3.34589531879906	0.183344016891834	0.85651136986553	0.932424500682554	-4.87726456221866	FALSE	FALSE	FALSE
"LINC00888"	0.262622627964859	1.98836926760076	1.59074527447904	0.128515075240978	0.32895486938353	-4.87752798978513	FALSE	FALSE	FALSE
"CTD-2583A14.8"	0.180774606498601	-2.96591180947291	0.28335571806928	0.780033032332739	0.891591417799933	-4.87753069634066	FALSE	FALSE	FALSE
"AC072061.2"	-0.197406347080334	-3.62163291882342	-0.276245124559067	0.785405032174812	0.894632984091845	-4.87755199297105	FALSE	FALSE	FALSE
"SAMD11"	-0.360429383120453	-1.54259073431059	-0.737958019010974	0.469746326488852	0.688777299287019	-4.87758727896491	FALSE	FALSE	FALSE
"RP11-1379J22.2"	0.176921494035692	-3.07427178212957	0.28872403577727	0.775984810185571	0.889336598192114	-4.87765158486843	FALSE	FALSE	FALSE
"RP11-314N13.3"	-0.330346558065809	-2.6092475874958	-0.542324813190205	0.594031788294886	0.778080809066721	-4.87785931821967	FALSE	FALSE	FALSE
"RP5-1116H23.6"	0.134374317902139	-3.20321616493459	0.167563546274624	0.868734557515866	0.938314583840069	-4.87801462122052	FALSE	FALSE	FALSE
"DLL4"	0.115676976455038	-3.0411866835982	0.180814152166001	0.858468524744863	0.933497322733092	-4.87828426475874	FALSE	FALSE	FALSE
"HSPA12A"	0.278118228332856	1.14695970186684	1.44354676582993	0.165494189852595	0.385311737780147	-4.8784899425317	FALSE	FALSE	FALSE
"RP11-530A18.1"	0.234354440497999	-2.87390799142698	0.353168190813719	0.727932240109716	0.862610146264908	-4.87874917033451	FALSE	FALSE	FALSE
"DSC1"	0.489658585293861	-2.58549154857858	0.719786488516367	0.480601544535767	0.69752865783686	-4.87885963280238	FALSE	FALSE	FALSE
"C2orf50"	-0.182847649563024	-2.80136051274187	-0.254489381127741	0.801909060983306	0.90298355135099	-4.87924819523734	FALSE	FALSE	FALSE
"PRDM5"	0.201352566566525	3.5653840919154	1.83942651589857	0.0818660909244627	0.252576313915456	-4.87947137345063	FALSE	FALSE	FALSE
"TYW3"	0.213855825766182	4.5896684585481	1.93411159492292	0.0684570037727548	0.225400944275844	-4.8795923146195	FALSE	FALSE	FALSE
"SAA2-SAA4"	-0.358465596313073	-1.73169123817117	-0.918374431196424	0.370175920144717	0.606622009628051	-4.8796175365519	FALSE	FALSE	FALSE
"ABCA12"	-0.387537021458528	-2.47797383078645	-0.611112615062414	0.548519374154555	0.746598768232852	-4.88002478069729	FALSE	FALSE	FALSE
"SAXO2"	0.491008726697304	-2.11304830263077	0.763145471057867	0.454945014165382	0.67771416088472	-4.88011207736003	FALSE	FALSE	FALSE
"LDLRAD2"	-0.492231121189356	1.15708114761561	-1.38155906732826	0.183473925747792	0.408871439733733	-4.88018966859821	FALSE	FALSE	FALSE
"ADNP2"	-0.143650785760681	6.03493985563486	-2.01952504675976	0.0580745121382847	0.203323528785957	-4.88028736508575	FALSE	FALSE	FALSE
"RP4-784A16.1"	0.40470562041761	-2.60527111342243	0.614425889807869	0.546374993482583	0.745027873176522	-4.88041511768451	FALSE	FALSE	FALSE
"YWHAZP5"	0.109375660188108	-3.52823035715745	0.152271168575318	0.880612199837008	0.943589857668688	-4.8804384585317	FALSE	FALSE	FALSE
"CKS1BP3"	0.234134841077148	2.65749309389049	1.72142668295306	0.101759096067341	0.286585176170401	-4.88066004822907	FALSE	FALSE	FALSE
"CTD-2619J13.27"	0.338368184442984	-3.1807138452561	0.529851050253465	0.602481565678318	0.783352466521383	-4.88071042596225	FALSE	FALSE	FALSE
"CLCN1"	-0.301075970744842	-2.06974805297142	-0.482560699099706	0.635036490738522	0.803753828039996	-4.88088601076395	FALSE	FALSE	FALSE
"RP1-317E23.3"	-0.353438754814267	-0.0538550651930298	-1.15296615638236	0.26352260217178	0.505496916531663	-4.88091362492631	FALSE	FALSE	FALSE
"RP4-550H1.4"	-0.390474902003983	-1.26277466509235	-0.713125484974644	0.484617445290903	0.700875401791718	-4.88130446964248	FALSE	FALSE	FALSE
"PRPF38B"	-0.146403765157848	6.18180254636158	-2.02632734200019	0.0573117570926946	0.201827060333451	-4.88160987087355	FALSE	FALSE	FALSE
"PRKAA2"	-0.463274947964513	-1.11445750187245	-0.960125693907811	0.34930439184579	0.587970141320289	-4.88170433047018	FALSE	FALSE	FALSE
"RP11-492E3.2"	0.334631570493833	-3.10995450643589	0.485373965739699	0.633077385786937	0.802334749668368	-4.8819085870996	FALSE	FALSE	FALSE
"AC092159.2"	0.363616994708889	-2.35338616377968	0.720606994494653	0.480108224365213	0.697305741321253	-4.88212481680261	FALSE	FALSE	FALSE
"DHDH"	0.176902577598202	-2.74991138057462	0.252289187450783	0.803583625185155	0.903661594413627	-4.88217239533876	FALSE	FALSE	FALSE
"RFXAP"	0.206219178628586	2.47267927882038	1.66192709369338	0.113283876066052	0.305423364054993	-4.88219688642261	FALSE	FALSE	FALSE
"ABHD10"	0.152077285134269	5.2386262627033	1.97969327293417	0.0627266884432206	0.213404460391616	-4.88222914407456	FALSE	FALSE	FALSE
"TIGD4"	0.308153091845779	-2.81586459348903	0.562845290513433	0.580260108370865	0.769031735950968	-4.88223668259487	FALSE	FALSE	FALSE
"KLHDC9"	0.329637455717867	-2.55022482110841	0.642880037804931	0.528146052727415	0.732712896769114	-4.88241805593531	FALSE	FALSE	FALSE
"AC005609.18"	0.0863452197351089	-3.50937450685278	0.111052513060525	0.9127639527728	0.95906537785506	-4.8824493556913	FALSE	FALSE	FALSE
"RP11-342M1.3"	0.234075450387505	-3.0138255590449	0.326396315031634	0.747767520382986	0.874748477587071	-4.88267175337908	FALSE	FALSE	FALSE
"TMEM33"	0.160583050378293	4.80655225457174	1.94414191941668	0.0671574890176664	0.222513316081498	-4.88271501087721	FALSE	FALSE	FALSE
"GNMT"	0.293264682692114	-2.5493919785513	0.484510641361265	0.633678293040804	0.802733462152649	-4.88293890280412	FALSE	FALSE	FALSE
"KIFC1"	-0.488951625086923	0.814182719107553	-1.34953648447572	0.193358344563479	0.421708964341469	-4.88299698448058	FALSE	FALSE	FALSE
"SERF1A"	0.379255554815709	-2.03975956510304	0.720985154598687	0.479880960397474	0.697160131712098	-4.88302526944841	FALSE	FALSE	FALSE
"RP11-54O7.16"	0.263795036728253	-2.97535106381346	0.391061928191263	0.700193626647269	0.846209565656093	-4.88305405304766	FALSE	FALSE	FALSE
"SLC51A"	0.166340746716326	-2.89433598776346	0.24303647126461	0.810636449009037	0.907509093966315	-4.88318217156358	FALSE	FALSE	FALSE
"RP11-166P13.3"	0.330256482753717	-1.97301110116658	0.583871052238382	0.56631926902624	0.759152511696263	-4.88325239233452	FALSE	FALSE	FALSE
"SPATA21"	-0.367566866808028	-2.04183751503124	-0.422401691130528	0.677573158324226	0.831852447884967	-4.88328839352355	FALSE	FALSE	FALSE
"PLS1"	-0.186655264473474	8.05170450675893	-2.07501699720401	0.052110273781733	0.190243026143264	-4.88332657799161	FALSE	FALSE	FALSE
"RP11-112L6.3"	-0.298415349155734	-2.923991998334	-0.417595194010388	0.681022708229278	0.834451476857307	-4.88345720240285	FALSE	FALSE	FALSE
"RP11-758P17.2"	-0.398334226696219	-1.92262284699479	-0.632134694966752	0.534990400696552	0.737282989733976	-4.8835746415268	FALSE	FALSE	FALSE
"SETD8P1"	-0.292047433155672	0.729575680781698	-1.36536089110505	0.188422082401386	0.414764847217094	-4.88357720277833	FALSE	FALSE	FALSE
"RP11-137J7.3"	0.374422793399013	-2.06405415335475	0.795227324478207	0.436509455889773	0.663313005682317	-4.88360047788061	FALSE	FALSE	FALSE
"CRHBP"	-0.299486174850658	-2.5862427694345	-0.415480143021864	0.682542944676371	0.83513095618008	-4.8838088957847	FALSE	FALSE	FALSE
"IDH1-AS1"	0.33645239582298	-2.61741560179045	0.480346720749403	0.636580211068165	0.805066846376125	-4.88382039919995	FALSE	FALSE	FALSE
"ESD"	0.178551042352401	4.91530217906693	1.96001422456492	0.0651459398612939	0.21797401034276	-4.88392893504529	FALSE	FALSE	FALSE
"C11orf65"	0.386339373250334	-1.58798492834886	0.865965834936642	0.397538702144371	0.631361261620207	-4.88422586024373	FALSE	FALSE	FALSE
"FOXD4"	0.326030009966852	-0.0679142743886944	1.21672589700362	0.238918708781205	0.477388776937186	-4.88433423946253	FALSE	FALSE	FALSE
"RTN3P1"	0.0698419733562239	-3.27113580331556	0.0953445543899885	0.925060583587991	0.964276589056047	-4.88435849686849	FALSE	FALSE	FALSE
"RP11-295K2.3"	-0.174632116532864	-3.14394683255587	-0.315154449795899	0.756151759646392	0.879380201430434	-4.88454782859814	FALSE	FALSE	FALSE
"TMSB15A"	0.241027898801803	-3.50815051010579	0.316837623462993	0.754894430792509	0.878783075511336	-4.88455475957734	FALSE	FALSE	FALSE
"RP4-728D4.2"	0.260390454702758	-2.79371737079155	0.435110132392042	0.668487853817335	0.82597605242356	-4.8848781453983	FALSE	FALSE	FALSE
"HMSD"	-0.204941410155337	-3.09094721925978	-0.32543359030956	0.748484279511963	0.87531437345149	-4.88490048523817	FALSE	FALSE	FALSE
"RNA5-8S5"	-0.20223851357547	-2.90484354337298	-0.31552158608357	0.755877449505585	0.879222401351737	-4.88490708797134	FALSE	FALSE	FALSE
"IQCD"	-0.370759842211744	-2.39231822129578	-0.677805807400661	0.506237379449722	0.716946460854873	-4.88517441925771	FALSE	FALSE	FALSE
"PSMG4"	0.209000993875029	3.29601479788625	1.79830717823133	0.0883745221229678	0.264346132557407	-4.8852334029038	FALSE	FALSE	FALSE
"SLC7A5P1"	-0.387675170458128	-1.17891692933496	-0.96667717750417	0.346104036263686	0.585389612840691	-4.88528465316268	FALSE	FALSE	FALSE
"OSGIN2"	0.160855077394639	4.5709864921042	1.92432218731094	0.0697468134234022	0.228006180226824	-4.8853095778321	FALSE	FALSE	FALSE
"AC009302.2"	0.186315484428705	-3.04032959334212	0.198933364182907	0.844472678543779	0.926255412173449	-4.88539764884704	FALSE	FALSE	FALSE
"MAFIP"	0.388291514075104	-1.38570441513421	0.936410220970944	0.361058784749205	0.599421889788537	-4.88544073394357	FALSE	FALSE	FALSE
"RP11-507K2.3"	0.400878318462409	-1.69587358747872	0.77522184273683	0.447950271131479	0.673294260570088	-4.88549645791908	FALSE	FALSE	FALSE
"ATP1B3P1"	0.0578426451580256	-3.70749475684594	0.0706653426327315	0.944418150765907	0.973951632875134	-4.88562637966625	FALSE	FALSE	FALSE
"RP5-1024G6.2"	-0.35775295425624	-1.11398850274168	-0.908566034548729	0.375198539871278	0.611239072069317	-4.88574930082289	FALSE	FALSE	FALSE
"TNRC18P3"	0.0632079032129282	-3.42590184675699	0.0843955193614433	0.933643465468933	0.968147078934597	-4.88577035983994	FALSE	FALSE	FALSE
"RP11-346J10.2"	-0.0954183474473878	-2.83658457291066	-0.159873391350544	0.874703706997474	0.941280562505557	-4.88580429418502	FALSE	FALSE	FALSE
"RP11-209M4.1"	0.310131684595816	-3.42906961373725	0.51396900357785	0.613324189767599	0.790795919261174	-4.88586170163725	FALSE	FALSE	FALSE
"LYG1"	0.0546397561587413	-2.84470930212804	0.0646830967967279	0.949116258779561	0.976489350545066	-4.88620463992814	FALSE	FALSE	FALSE
"AC007193.6"	-0.112725765871116	-2.86802380493475	-0.15690380357571	0.877010808735878	0.94247630339446	-4.88638451077501	FALSE	FALSE	FALSE
"RP11-640N20.4"	0.442680185989743	-1.46091480454516	0.866238769237688	0.397392857353984	0.631255837227535	-4.88639359928003	FALSE	FALSE	FALSE
"ZNF688"	0.323830812327974	0.618960262978107	1.36928077366795	0.187214982359081	0.41327368944529	-4.88649874317403	FALSE	FALSE	FALSE
"YTHDF1P1"	0.0352090475328559	-3.38424201632313	0.0558320335894542	0.956070831229912	0.979791210872218	-4.88654908342364	FALSE	FALSE	FALSE
"LDHBP2"	0.377848455567414	-3.14563833468104	0.414707530614129	0.683098624024596	0.835305277842411	-4.88660018689793	FALSE	FALSE	FALSE
"CH507-9B2.5"	-0.308581108746772	2.62955373183956	-1.6601669421274	0.113641126991721	0.305820641441951	-4.88663069807819	FALSE	FALSE	FALSE
"HYI"	-0.426958329900173	-0.417448749655471	-1.07808699647518	0.294774761482715	0.537533656234168	-4.8867355097208	FALSE	FALSE	FALSE
"PIM1"	-0.155658744607886	5.88047366248226	-2.00548529200222	0.0596777238492756	0.206907658098888	-4.88678802611533	FALSE	FALSE	FALSE
"RNU6-312P"	-0.0963942176311972	-2.57507729374506	-0.138951723088485	0.890981304943101	0.94799798827877	-4.88685381360939	FALSE	FALSE	FALSE
"MIR6777"	-0.106010973946665	-2.94418522205681	-0.156830760381595	0.87706757105027	0.94247630339446	-4.88710674332891	FALSE	FALSE	FALSE
"LINC01234"	0.0370207040848878	-3.26104848647114	0.0527106088526466	0.958524330953012	0.980683514126088	-4.88720480609033	FALSE	FALSE	FALSE
"CTD-2314B22.1"	0.389092178807872	-1.97946096664808	0.812706385310308	0.426664016043432	0.654775563631597	-4.88724242887263	FALSE	FALSE	FALSE
"TMEM140"	-0.327929564498103	-1.89086884673345	-0.505808881698002	0.618931118597237	0.794491679018305	-4.88747582717216	FALSE	FALSE	FALSE
"SNORA2C"	0.260390454702759	-2.95866415388498	0.422676779447945	0.677375951911627	0.831707280000603	-4.88760092929978	FALSE	FALSE	FALSE
"CTA-363E6.3"	0.324893809909579	-2.98026033620426	0.627316602761889	0.538074984728559	0.739253999769504	-4.88761307842567	FALSE	FALSE	FALSE
"SLC4A5"	-0.371468757722541	-1.79472860929519	-0.91688732393388	0.370934509220336	0.607392644480031	-4.887672051178	FALSE	FALSE	FALSE
"ANKRD20A18P"	0.192235719351754	-2.67754533298022	0.298236404721283	0.768827801102056	0.88541729515532	-4.88770937898384	FALSE	FALSE	FALSE
"ITGB1"	0.164788057177258	8.02183223798702	2.0713359346874	0.0524880799333151	0.190771893008146	-4.88795034587818	FALSE	FALSE	FALSE
"SH2B1"	0.140954487068932	5.15526464955223	1.96859462853512	0.0640810453111459	0.216127329574864	-4.88798473310032	FALSE	FALSE	FALSE
"N4BP2L1"	0.0101284433633948	-3.37345592343286	0.0157276254156557	0.987619119705159	0.993894060846934	-4.88807347017158	FALSE	FALSE	FALSE
